model_label,role,layer,algorithm,gold_count,predicted_count,rows
Qwen3-8B,answer_query,3,knn_k5_cosine,1,8,1
Qwen3-8B,answer_query,3,knn_k5_cosine,1,9,2
Qwen3-8B,answer_query,3,knn_k5_cosine,2,1,4
Qwen3-8B,answer_query,3,knn_k5_cosine,2,2,3
Qwen3-8B,answer_query,3,knn_k5_cosine,2,3,2
Qwen3-8B,answer_query,3,knn_k5_cosine,2,4,4
Qwen3-8B,answer_query,3,knn_k5_cosine,2,5,1
Qwen3-8B,answer_query,3,knn_k5_cosine,2,7,1
Qwen3-8B,answer_query,3,knn_k5_cosine,2,8,1
Qwen3-8B,answer_query,3,knn_k5_cosine,2,9,3
Qwen3-8B,answer_query,3,knn_k5_cosine,2,10,1
Qwen3-8B,answer_query,3,knn_k5_cosine,3,1,4
Qwen3-8B,answer_query,3,knn_k5_cosine,3,2,1
Qwen3-8B,answer_query,3,knn_k5_cosine,3,3,1
Qwen3-8B,answer_query,3,knn_k5_cosine,3,4,6
Qwen3-8B,answer_query,3,knn_k5_cosine,3,5,1
Qwen3-8B,answer_query,3,knn_k5_cosine,3,6,1
Qwen3-8B,answer_query,3,knn_k5_cosine,3,7,1
Qwen3-8B,answer_query,3,knn_k5_cosine,3,8,1
Qwen3-8B,answer_query,3,knn_k5_cosine,3,9,3
Qwen3-8B,answer_query,3,knn_k5_cosine,3,10,1
Qwen3-8B,answer_query,3,knn_k5_cosine,4,1,3
Qwen3-8B,answer_query,3,knn_k5_cosine,4,3,2
Qwen3-8B,answer_query,3,knn_k5_cosine,4,4,4
Qwen3-8B,answer_query,3,knn_k5_cosine,4,5,3
Qwen3-8B,answer_query,3,knn_k5_cosine,4,6,1
Qwen3-8B,answer_query,3,knn_k5_cosine,4,7,1
Qwen3-8B,answer_query,3,knn_k5_cosine,4,8,1
Qwen3-8B,answer_query,3,knn_k5_cosine,4,9,4
Qwen3-8B,answer_query,3,knn_k5_cosine,4,10,1
Qwen3-8B,answer_query,3,knn_k5_cosine,5,1,2
Qwen3-8B,answer_query,3,knn_k5_cosine,5,3,1
Qwen3-8B,answer_query,3,knn_k5_cosine,5,4,6
Qwen3-8B,answer_query,3,knn_k5_cosine,5,5,2
Qwen3-8B,answer_query,3,knn_k5_cosine,5,6,1
Qwen3-8B,answer_query,3,knn_k5_cosine,5,7,1
Qwen3-8B,answer_query,3,knn_k5_cosine,5,8,2
Qwen3-8B,answer_query,3,knn_k5_cosine,5,9,3
Qwen3-8B,answer_query,3,knn_k5_cosine,5,10,2
Qwen3-8B,answer_query,3,knn_k5_cosine,6,1,2
Qwen3-8B,answer_query,3,knn_k5_cosine,6,4,3
Qwen3-8B,answer_query,3,knn_k5_cosine,6,5,1
Qwen3-8B,answer_query,3,knn_k5_cosine,6,6,2
Qwen3-8B,answer_query,3,knn_k5_cosine,6,7,2
Qwen3-8B,answer_query,3,knn_k5_cosine,6,8,3
Qwen3-8B,answer_query,3,knn_k5_cosine,6,9,5
Qwen3-8B,answer_query,3,knn_k5_cosine,6,10,2
Qwen3-8B,answer_query,3,knn_k5_cosine,7,1,1
Qwen3-8B,answer_query,3,knn_k5_cosine,7,4,3
Qwen3-8B,answer_query,3,knn_k5_cosine,7,5,1
Qwen3-8B,answer_query,3,knn_k5_cosine,7,6,1
Qwen3-8B,answer_query,3,knn_k5_cosine,7,7,1
Qwen3-8B,answer_query,3,knn_k5_cosine,7,8,4
Qwen3-8B,answer_query,3,knn_k5_cosine,7,9,5
Qwen3-8B,answer_query,3,knn_k5_cosine,7,10,4
Qwen3-8B,answer_query,3,knn_k5_cosine,8,4,2
Qwen3-8B,answer_query,3,knn_k5_cosine,8,5,1
Qwen3-8B,answer_query,3,knn_k5_cosine,8,6,1
Qwen3-8B,answer_query,3,knn_k5_cosine,8,7,2
Qwen3-8B,answer_query,3,knn_k5_cosine,8,8,4
Qwen3-8B,answer_query,3,knn_k5_cosine,8,9,6
Qwen3-8B,answer_query,3,knn_k5_cosine,8,10,4
Qwen3-8B,answer_query,3,knn_k5_cosine,9,4,1
Qwen3-8B,answer_query,3,knn_k5_cosine,9,5,1
Qwen3-8B,answer_query,3,knn_k5_cosine,9,6,2
Qwen3-8B,answer_query,3,knn_k5_cosine,9,7,1
Qwen3-8B,answer_query,3,knn_k5_cosine,9,8,4
Qwen3-8B,answer_query,3,knn_k5_cosine,9,9,5
Qwen3-8B,answer_query,3,knn_k5_cosine,9,10,6
Qwen3-8B,answer_query,3,knn_k5_cosine,10,6,2
Qwen3-8B,answer_query,3,knn_k5_cosine,10,7,2
Qwen3-8B,answer_query,3,knn_k5_cosine,10,8,3
Qwen3-8B,answer_query,3,knn_k5_cosine,10,9,5
Qwen3-8B,answer_query,3,knn_k5_cosine,10,10,8
Qwen3-8B,answer_query,3,logistic_l2,1,1,6
Qwen3-8B,answer_query,3,logistic_l2,1,2,6
Qwen3-8B,answer_query,3,logistic_l2,1,3,1
Qwen3-8B,answer_query,3,logistic_l2,1,4,3
Qwen3-8B,answer_query,3,logistic_l2,1,5,2
Qwen3-8B,answer_query,3,logistic_l2,1,9,2
Qwen3-8B,answer_query,3,logistic_l2,2,1,4
Qwen3-8B,answer_query,3,logistic_l2,2,2,5
Qwen3-8B,answer_query,3,logistic_l2,2,3,4
Qwen3-8B,answer_query,3,logistic_l2,2,4,3
Qwen3-8B,answer_query,3,logistic_l2,2,5,2
Qwen3-8B,answer_query,3,logistic_l2,2,9,2
Qwen3-8B,answer_query,3,logistic_l2,3,1,1
Qwen3-8B,answer_query,3,logistic_l2,3,2,5
Qwen3-8B,answer_query,3,logistic_l2,3,3,3
Qwen3-8B,answer_query,3,logistic_l2,3,4,4
Qwen3-8B,answer_query,3,logistic_l2,3,5,3
Qwen3-8B,answer_query,3,logistic_l2,3,7,2
Qwen3-8B,answer_query,3,logistic_l2,3,9,2
Qwen3-8B,answer_query,3,logistic_l2,4,2,3
Qwen3-8B,answer_query,3,logistic_l2,4,3,4
Qwen3-8B,answer_query,3,logistic_l2,4,4,2
Qwen3-8B,answer_query,3,logistic_l2,4,5,3
Qwen3-8B,answer_query,3,logistic_l2,4,6,2
Qwen3-8B,answer_query,3,logistic_l2,4,7,3
Qwen3-8B,answer_query,3,logistic_l2,4,8,1
Qwen3-8B,answer_query,3,logistic_l2,4,9,1
Qwen3-8B,answer_query,3,logistic_l2,4,10,1
Qwen3-8B,answer_query,3,logistic_l2,5,2,2
Qwen3-8B,answer_query,3,logistic_l2,5,3,4
Qwen3-8B,answer_query,3,logistic_l2,5,4,2
Qwen3-8B,answer_query,3,logistic_l2,5,5,3
Qwen3-8B,answer_query,3,logistic_l2,5,6,2
Qwen3-8B,answer_query,3,logistic_l2,5,7,2
Qwen3-8B,answer_query,3,logistic_l2,5,8,2
Qwen3-8B,answer_query,3,logistic_l2,5,9,2
Qwen3-8B,answer_query,3,logistic_l2,5,10,1
Qwen3-8B,answer_query,3,logistic_l2,6,2,1
Qwen3-8B,answer_query,3,logistic_l2,6,3,3
Qwen3-8B,answer_query,3,logistic_l2,6,4,2
Qwen3-8B,answer_query,3,logistic_l2,6,5,3
Qwen3-8B,answer_query,3,logistic_l2,6,6,2
Qwen3-8B,answer_query,3,logistic_l2,6,7,2
Qwen3-8B,answer_query,3,logistic_l2,6,8,2
Qwen3-8B,answer_query,3,logistic_l2,6,9,4
Qwen3-8B,answer_query,3,logistic_l2,6,10,1
Qwen3-8B,answer_query,3,logistic_l2,7,3,3
Qwen3-8B,answer_query,3,logistic_l2,7,4,2
Qwen3-8B,answer_query,3,logistic_l2,7,5,2
Qwen3-8B,answer_query,3,logistic_l2,7,6,1
Qwen3-8B,answer_query,3,logistic_l2,7,7,5
Qwen3-8B,answer_query,3,logistic_l2,7,8,2
Qwen3-8B,answer_query,3,logistic_l2,7,9,3
Qwen3-8B,answer_query,3,logistic_l2,7,10,2
Qwen3-8B,answer_query,3,logistic_l2,8,3,1
Qwen3-8B,answer_query,3,logistic_l2,8,5,1
Qwen3-8B,answer_query,3,logistic_l2,8,6,2
Qwen3-8B,answer_query,3,logistic_l2,8,7,5
Qwen3-8B,answer_query,3,logistic_l2,8,8,2
Qwen3-8B,answer_query,3,logistic_l2,8,9,5
Qwen3-8B,answer_query,3,logistic_l2,8,10,4
Qwen3-8B,answer_query,3,logistic_l2,9,3,1
Qwen3-8B,answer_query,3,logistic_l2,9,5,1
Qwen3-8B,answer_query,3,logistic_l2,9,6,1
Qwen3-8B,answer_query,3,logistic_l2,9,7,4
Qwen3-8B,answer_query,3,logistic_l2,9,8,2
Qwen3-8B,answer_query,3,logistic_l2,9,9,6
Qwen3-8B,answer_query,3,logistic_l2,9,10,5
Qwen3-8B,answer_query,3,logistic_l2,10,5,1
Qwen3-8B,answer_query,3,logistic_l2,10,7,6
Qwen3-8B,answer_query,3,logistic_l2,10,8,1
Qwen3-8B,answer_query,3,logistic_l2,10,9,6
Qwen3-8B,answer_query,3,logistic_l2,10,10,6
Qwen3-8B,answer_query,4,knn_k5_cosine,1,1,8
Qwen3-8B,answer_query,4,knn_k5_cosine,1,2,5
Qwen3-8B,answer_query,4,knn_k5_cosine,1,3,3
Qwen3-8B,answer_query,4,knn_k5_cosine,1,4,1
Qwen3-8B,answer_query,4,knn_k5_cosine,1,8,3
Qwen3-8B,answer_query,4,knn_k5_cosine,2,1,8
Qwen3-8B,answer_query,4,knn_k5_cosine,2,2,3
Qwen3-8B,answer_query,4,knn_k5_cosine,2,3,2
Qwen3-8B,answer_query,4,knn_k5_cosine,2,4,2
Qwen3-8B,answer_query,4,knn_k5_cosine,2,6,1
Qwen3-8B,answer_query,4,knn_k5_cosine,2,7,2
Qwen3-8B,answer_query,4,knn_k5_cosine,2,8,2
Qwen3-8B,answer_query,4,knn_k5_cosine,3,1,7
Qwen3-8B,answer_query,4,knn_k5_cosine,3,2,2
Qwen3-8B,answer_query,4,knn_k5_cosine,3,3,1
Qwen3-8B,answer_query,4,knn_k5_cosine,3,4,3
Qwen3-8B,answer_query,4,knn_k5_cosine,3,5,1
Qwen3-8B,answer_query,4,knn_k5_cosine,3,7,3
Qwen3-8B,answer_query,4,knn_k5_cosine,3,8,2
Qwen3-8B,answer_query,4,knn_k5_cosine,3,10,1
Qwen3-8B,answer_query,4,knn_k5_cosine,4,1,1
Qwen3-8B,answer_query,4,knn_k5_cosine,4,2,2
Qwen3-8B,answer_query,4,knn_k5_cosine,4,3,2
Qwen3-8B,answer_query,4,knn_k5_cosine,4,4,3
Qwen3-8B,answer_query,4,knn_k5_cosine,4,5,2
Qwen3-8B,answer_query,4,knn_k5_cosine,4,6,1
Qwen3-8B,answer_query,4,knn_k5_cosine,4,7,2
Qwen3-8B,answer_query,4,knn_k5_cosine,4,8,3
Qwen3-8B,answer_query,4,knn_k5_cosine,4,9,3
Qwen3-8B,answer_query,4,knn_k5_cosine,4,10,1
Qwen3-8B,answer_query,4,knn_k5_cosine,5,1,1
Qwen3-8B,answer_query,4,knn_k5_cosine,5,2,1
Qwen3-8B,answer_query,4,knn_k5_cosine,5,3,1
Qwen3-8B,answer_query,4,knn_k5_cosine,5,4,3
Qwen3-8B,answer_query,4,knn_k5_cosine,5,5,2
Qwen3-8B,answer_query,4,knn_k5_cosine,5,6,2
Qwen3-8B,answer_query,4,knn_k5_cosine,5,7,3
Qwen3-8B,answer_query,4,knn_k5_cosine,5,8,3
Qwen3-8B,answer_query,4,knn_k5_cosine,5,9,2
Qwen3-8B,answer_query,4,knn_k5_cosine,5,10,2
Qwen3-8B,answer_query,4,knn_k5_cosine,6,1,1
Qwen3-8B,answer_query,4,knn_k5_cosine,6,2,1
Qwen3-8B,answer_query,4,knn_k5_cosine,6,4,2
Qwen3-8B,answer_query,4,knn_k5_cosine,6,5,2
Qwen3-8B,answer_query,4,knn_k5_cosine,6,6,1
Qwen3-8B,answer_query,4,knn_k5_cosine,6,7,3
Qwen3-8B,answer_query,4,knn_k5_cosine,6,8,4
Qwen3-8B,answer_query,4,knn_k5_cosine,6,9,3
Qwen3-8B,answer_query,4,knn_k5_cosine,6,10,3
Qwen3-8B,answer_query,4,knn_k5_cosine,7,1,1
Qwen3-8B,answer_query,4,knn_k5_cosine,7,2,1
Qwen3-8B,answer_query,4,knn_k5_cosine,7,4,2
Qwen3-8B,answer_query,4,knn_k5_cosine,7,5,2
Qwen3-8B,answer_query,4,knn_k5_cosine,7,6,1
Qwen3-8B,answer_query,4,knn_k5_cosine,7,7,3
Qwen3-8B,answer_query,4,knn_k5_cosine,7,8,4
Qwen3-8B,answer_query,4,knn_k5_cosine,7,9,3
Qwen3-8B,answer_query,4,knn_k5_cosine,7,10,3
Qwen3-8B,answer_query,4,knn_k5_cosine,8,1,1
Qwen3-8B,answer_query,4,knn_k5_cosine,8,4,2
Qwen3-8B,answer_query,4,knn_k5_cosine,8,5,1
Qwen3-8B,answer_query,4,knn_k5_cosine,8,6,1
Qwen3-8B,answer_query,4,knn_k5_cosine,8,7,2
Qwen3-8B,answer_query,4,knn_k5_cosine,8,8,4
Qwen3-8B,answer_query,4,knn_k5_cosine,8,9,3
Qwen3-8B,answer_query,4,knn_k5_cosine,8,10,6
Qwen3-8B,answer_query,4,knn_k5_cosine,9,4,1
Qwen3-8B,answer_query,4,knn_k5_cosine,9,5,1
Qwen3-8B,answer_query,4,knn_k5_cosine,9,6,2
Qwen3-8B,answer_query,4,knn_k5_cosine,9,7,3
Qwen3-8B,answer_query,4,knn_k5_cosine,9,8,4
Qwen3-8B,answer_query,4,knn_k5_cosine,9,9,3
Qwen3-8B,answer_query,4,knn_k5_cosine,9,10,6
Qwen3-8B,answer_query,4,knn_k5_cosine,10,4,1
Qwen3-8B,answer_query,4,knn_k5_cosine,10,5,1
Qwen3-8B,answer_query,4,knn_k5_cosine,10,6,2
Qwen3-8B,answer_query,4,knn_k5_cosine,10,7,1
Qwen3-8B,answer_query,4,knn_k5_cosine,10,8,3
Qwen3-8B,answer_query,4,knn_k5_cosine,10,9,5
Qwen3-8B,answer_query,4,knn_k5_cosine,10,10,7
Qwen3-8B,answer_query,4,logistic_l2,1,1,9
Qwen3-8B,answer_query,4,logistic_l2,1,2,1
Qwen3-8B,answer_query,4,logistic_l2,1,3,2
Qwen3-8B,answer_query,4,logistic_l2,1,4,5
Qwen3-8B,answer_query,4,logistic_l2,1,5,2
Qwen3-8B,answer_query,4,logistic_l2,1,6,1
Qwen3-8B,answer_query,4,logistic_l2,2,1,5
Qwen3-8B,answer_query,4,logistic_l2,2,2,4
Qwen3-8B,answer_query,4,logistic_l2,2,3,3
Qwen3-8B,answer_query,4,logistic_l2,2,4,5
Qwen3-8B,answer_query,4,logistic_l2,2,5,2
Qwen3-8B,answer_query,4,logistic_l2,2,8,1
Qwen3-8B,answer_query,4,logistic_l2,3,1,4
Qwen3-8B,answer_query,4,logistic_l2,3,2,4
Qwen3-8B,answer_query,4,logistic_l2,3,3,3
Qwen3-8B,answer_query,4,logistic_l2,3,4,4
Qwen3-8B,answer_query,4,logistic_l2,3,5,2
Qwen3-8B,answer_query,4,logistic_l2,3,6,1
Qwen3-8B,answer_query,4,logistic_l2,3,8,1
Qwen3-8B,answer_query,4,logistic_l2,3,9,1
Qwen3-8B,answer_query,4,logistic_l2,4,1,3
Qwen3-8B,answer_query,4,logistic_l2,4,2,2
Qwen3-8B,answer_query,4,logistic_l2,4,3,2
Qwen3-8B,answer_query,4,logistic_l2,4,4,3
Qwen3-8B,answer_query,4,logistic_l2,4,5,3
Qwen3-8B,answer_query,4,logistic_l2,4,6,1
Qwen3-8B,answer_query,4,logistic_l2,4,7,2
Qwen3-8B,answer_query,4,logistic_l2,4,8,2
Qwen3-8B,answer_query,4,logistic_l2,4,9,1
Qwen3-8B,answer_query,4,logistic_l2,4,10,1
Qwen3-8B,answer_query,4,logistic_l2,5,1,3
Qwen3-8B,answer_query,4,logistic_l2,5,2,1
Qwen3-8B,answer_query,4,logistic_l2,5,3,2
Qwen3-8B,answer_query,4,logistic_l2,5,4,5
Qwen3-8B,answer_query,4,logistic_l2,5,5,2
Qwen3-8B,answer_query,4,logistic_l2,5,7,3
Qwen3-8B,answer_query,4,logistic_l2,5,8,1
Qwen3-8B,answer_query,4,logistic_l2,5,9,1
Qwen3-8B,answer_query,4,logistic_l2,5,10,2
Qwen3-8B,answer_query,4,logistic_l2,6,1,2
Qwen3-8B,answer_query,4,logistic_l2,6,2,1
Qwen3-8B,answer_query,4,logistic_l2,6,3,1
Qwen3-8B,answer_query,4,logistic_l2,6,4,3
Qwen3-8B,answer_query,4,logistic_l2,6,5,5
Qwen3-8B,answer_query,4,logistic_l2,6,7,2
Qwen3-8B,answer_query,4,logistic_l2,6,8,1
Qwen3-8B,answer_query,4,logistic_l2,6,9,2
Qwen3-8B,answer_query,4,logistic_l2,6,10,3
Qwen3-8B,answer_query,4,logistic_l2,7,3,1
Qwen3-8B,answer_query,4,logistic_l2,7,4,3
Qwen3-8B,answer_query,4,logistic_l2,7,5,5
Qwen3-8B,answer_query,4,logistic_l2,7,6,1
Qwen3-8B,answer_query,4,logistic_l2,7,7,2
Qwen3-8B,answer_query,4,logistic_l2,7,8,1
Qwen3-8B,answer_query,4,logistic_l2,7,9,3
Qwen3-8B,answer_query,4,logistic_l2,7,10,4
Qwen3-8B,answer_query,4,logistic_l2,8,3,1
Qwen3-8B,answer_query,4,logistic_l2,8,4,2
Qwen3-8B,answer_query,4,logistic_l2,8,5,1
Qwen3-8B,answer_query,4,logistic_l2,8,6,2
Qwen3-8B,answer_query,4,logistic_l2,8,7,4
Qwen3-8B,answer_query,4,logistic_l2,8,8,2
Qwen3-8B,answer_query,4,logistic_l2,8,9,3
Qwen3-8B,answer_query,4,logistic_l2,8,10,5
Qwen3-8B,answer_query,4,logistic_l2,9,4,1
Qwen3-8B,answer_query,4,logistic_l2,9,5,1
Qwen3-8B,answer_query,4,logistic_l2,9,7,4
Qwen3-8B,answer_query,4,logistic_l2,9,8,3
Qwen3-8B,answer_query,4,logistic_l2,9,9,6
Qwen3-8B,answer_query,4,logistic_l2,9,10,5
Qwen3-8B,answer_query,4,logistic_l2,10,4,1
Qwen3-8B,answer_query,4,logistic_l2,10,7,4
Qwen3-8B,answer_query,4,logistic_l2,10,8,2
Qwen3-8B,answer_query,4,logistic_l2,10,9,5
Qwen3-8B,answer_query,4,logistic_l2,10,10,8
Qwen3-8B,answer_query,5,knn_k5_cosine,1,1,9
Qwen3-8B,answer_query,5,knn_k5_cosine,1,2,4
Qwen3-8B,answer_query,5,knn_k5_cosine,1,3,1
Qwen3-8B,answer_query,5,knn_k5_cosine,1,4,2
Qwen3-8B,answer_query,5,knn_k5_cosine,1,5,1
Qwen3-8B,answer_query,5,knn_k5_cosine,1,7,1
Qwen3-8B,answer_query,5,knn_k5_cosine,1,8,2
Qwen3-8B,answer_query,5,knn_k5_cosine,2,1,5
Qwen3-8B,answer_query,5,knn_k5_cosine,2,2,5
Qwen3-8B,answer_query,5,knn_k5_cosine,2,3,2
Qwen3-8B,answer_query,5,knn_k5_cosine,2,4,3
Qwen3-8B,answer_query,5,knn_k5_cosine,2,5,1
Qwen3-8B,answer_query,5,knn_k5_cosine,2,7,2
Qwen3-8B,answer_query,5,knn_k5_cosine,2,8,2
Qwen3-8B,answer_query,5,knn_k5_cosine,3,1,3
Qwen3-8B,answer_query,5,knn_k5_cosine,3,2,1
Qwen3-8B,answer_query,5,knn_k5_cosine,3,3,2
Qwen3-8B,answer_query,5,knn_k5_cosine,3,4,4
Qwen3-8B,answer_query,5,knn_k5_cosine,3,5,2
Qwen3-8B,answer_query,5,knn_k5_cosine,3,6,2
Qwen3-8B,answer_query,5,knn_k5_cosine,3,7,2
Qwen3-8B,answer_query,5,knn_k5_cosine,3,8,2
Qwen3-8B,answer_query,5,knn_k5_cosine,3,9,2
Qwen3-8B,answer_query,5,knn_k5_cosine,4,1,2
Qwen3-8B,answer_query,5,knn_k5_cosine,4,3,1
Qwen3-8B,answer_query,5,knn_k5_cosine,4,4,4
Qwen3-8B,answer_query,5,knn_k5_cosine,4,5,3
Qwen3-8B,answer_query,5,knn_k5_cosine,4,6,1
Qwen3-8B,answer_query,5,knn_k5_cosine,4,7,2
Qwen3-8B,answer_query,5,knn_k5_cosine,4,8,4
Qwen3-8B,answer_query,5,knn_k5_cosine,4,9,3
Qwen3-8B,answer_query,5,knn_k5_cosine,5,1,2
Qwen3-8B,answer_query,5,knn_k5_cosine,5,3,1
Qwen3-8B,answer_query,5,knn_k5_cosine,5,4,4
Qwen3-8B,answer_query,5,knn_k5_cosine,5,5,2
Qwen3-8B,answer_query,5,knn_k5_cosine,5,6,2
Qwen3-8B,answer_query,5,knn_k5_cosine,5,7,3
Qwen3-8B,answer_query,5,knn_k5_cosine,5,8,3
Qwen3-8B,answer_query,5,knn_k5_cosine,5,9,2
Qwen3-8B,answer_query,5,knn_k5_cosine,5,10,1
Qwen3-8B,answer_query,5,knn_k5_cosine,6,1,2
Qwen3-8B,answer_query,5,knn_k5_cosine,6,3,1
Qwen3-8B,answer_query,5,knn_k5_cosine,6,4,3
Qwen3-8B,answer_query,5,knn_k5_cosine,6,5,3
Qwen3-8B,answer_query,5,knn_k5_cosine,6,6,1
Qwen3-8B,answer_query,5,knn_k5_cosine,6,7,2
Qwen3-8B,answer_query,5,knn_k5_cosine,6,8,3
Qwen3-8B,answer_query,5,knn_k5_cosine,6,9,2
Qwen3-8B,answer_query,5,knn_k5_cosine,6,10,3
Qwen3-8B,answer_query,5,knn_k5_cosine,7,1,1
Qwen3-8B,answer_query,5,knn_k5_cosine,7,3,1
Qwen3-8B,answer_query,5,knn_k5_cosine,7,4,2
Qwen3-8B,answer_query,5,knn_k5_cosine,7,5,2
Qwen3-8B,answer_query,5,knn_k5_cosine,7,6,1
Qwen3-8B,answer_query,5,knn_k5_cosine,7,7,2
Qwen3-8B,answer_query,5,knn_k5_cosine,7,8,5
Qwen3-8B,answer_query,5,knn_k5_cosine,7,9,4
Qwen3-8B,answer_query,5,knn_k5_cosine,7,10,2
Qwen3-8B,answer_query,5,knn_k5_cosine,8,1,1
Qwen3-8B,answer_query,5,knn_k5_cosine,8,2,1
Qwen3-8B,answer_query,5,knn_k5_cosine,8,4,2
Qwen3-8B,answer_query,5,knn_k5_cosine,8,5,1
Qwen3-8B,answer_query,5,knn_k5_cosine,8,7,2
Qwen3-8B,answer_query,5,knn_k5_cosine,8,8,5
Qwen3-8B,answer_query,5,knn_k5_cosine,8,9,2
Qwen3-8B,answer_query,5,knn_k5_cosine,8,10,6
Qwen3-8B,answer_query,5,knn_k5_cosine,9,1,1
Qwen3-8B,answer_query,5,knn_k5_cosine,9,3,1
Qwen3-8B,answer_query,5,knn_k5_cosine,9,4,2
Qwen3-8B,answer_query,5,knn_k5_cosine,9,5,1
Qwen3-8B,answer_query,5,knn_k5_cosine,9,7,2
Qwen3-8B,answer_query,5,knn_k5_cosine,9,8,3
Qwen3-8B,answer_query,5,knn_k5_cosine,9,9,5
Qwen3-8B,answer_query,5,knn_k5_cosine,9,10,5
Qwen3-8B,answer_query,5,knn_k5_cosine,10,1,1
Qwen3-8B,answer_query,5,knn_k5_cosine,10,3,1
Qwen3-8B,answer_query,5,knn_k5_cosine,10,4,2
Qwen3-8B,answer_query,5,knn_k5_cosine,10,7,3
Qwen3-8B,answer_query,5,knn_k5_cosine,10,8,1
Qwen3-8B,answer_query,5,knn_k5_cosine,10,9,5
Qwen3-8B,answer_query,5,knn_k5_cosine,10,10,7
Qwen3-8B,answer_query,5,logistic_l2,1,1,9
Qwen3-8B,answer_query,5,logistic_l2,1,2,3
Qwen3-8B,answer_query,5,logistic_l2,1,3,3
Qwen3-8B,answer_query,5,logistic_l2,1,4,2
Qwen3-8B,answer_query,5,logistic_l2,1,5,2
Qwen3-8B,answer_query,5,logistic_l2,1,10,1
Qwen3-8B,answer_query,5,logistic_l2,2,1,9
Qwen3-8B,answer_query,5,logistic_l2,2,2,3
Qwen3-8B,answer_query,5,logistic_l2,2,3,4
Qwen3-8B,answer_query,5,logistic_l2,2,4,1
Qwen3-8B,answer_query,5,logistic_l2,2,5,2
Qwen3-8B,answer_query,5,logistic_l2,2,10,1
Qwen3-8B,answer_query,5,logistic_l2,3,1,7
Qwen3-8B,answer_query,5,logistic_l2,3,3,2
Qwen3-8B,answer_query,5,logistic_l2,3,4,2
Qwen3-8B,answer_query,5,logistic_l2,3,5,4
Qwen3-8B,answer_query,5,logistic_l2,3,6,2
Qwen3-8B,answer_query,5,logistic_l2,3,7,1
Qwen3-8B,answer_query,5,logistic_l2,3,9,1
Qwen3-8B,answer_query,5,logistic_l2,3,10,1
Qwen3-8B,answer_query,5,logistic_l2,4,1,3
Qwen3-8B,answer_query,5,logistic_l2,4,3,3
Qwen3-8B,answer_query,5,logistic_l2,4,4,3
Qwen3-8B,answer_query,5,logistic_l2,4,5,4
Qwen3-8B,answer_query,5,logistic_l2,4,6,4
Qwen3-8B,answer_query,5,logistic_l2,4,7,1
Qwen3-8B,answer_query,5,logistic_l2,4,9,1
Qwen3-8B,answer_query,5,logistic_l2,4,10,1
Qwen3-8B,answer_query,5,logistic_l2,5,1,2
Qwen3-8B,answer_query,5,logistic_l2,5,3,2
Qwen3-8B,answer_query,5,logistic_l2,5,4,4
Qwen3-8B,answer_query,5,logistic_l2,5,5,3
Qwen3-8B,answer_query,5,logistic_l2,5,6,4
Qwen3-8B,answer_query,5,logistic_l2,5,7,2
Qwen3-8B,answer_query,5,logistic_l2,5,8,1
Qwen3-8B,answer_query,5,logistic_l2,5,9,1
Qwen3-8B,answer_query,5,logistic_l2,5,10,1
Qwen3-8B,answer_query,5,logistic_l2,6,3,2
Qwen3-8B,answer_query,5,logistic_l2,6,4,4
Qwen3-8B,answer_query,5,logistic_l2,6,5,4
Qwen3-8B,answer_query,5,logistic_l2,6,6,2
Qwen3-8B,answer_query,5,logistic_l2,6,7,2
Qwen3-8B,answer_query,5,logistic_l2,6,8,3
Qwen3-8B,answer_query,5,logistic_l2,6,9,1
Qwen3-8B,answer_query,5,logistic_l2,6,10,2
Qwen3-8B,answer_query,5,logistic_l2,7,3,2
Qwen3-8B,answer_query,5,logistic_l2,7,4,3
Qwen3-8B,answer_query,5,logistic_l2,7,5,3
Qwen3-8B,answer_query,5,logistic_l2,7,6,2
Qwen3-8B,answer_query,5,logistic_l2,7,7,3
Qwen3-8B,answer_query,5,logistic_l2,7,8,3
Qwen3-8B,answer_query,5,logistic_l2,7,9,1
Qwen3-8B,answer_query,5,logistic_l2,7,10,3
Qwen3-8B,answer_query,5,logistic_l2,8,3,1
Qwen3-8B,answer_query,5,logistic_l2,8,4,2
Qwen3-8B,answer_query,5,logistic_l2,8,5,1
Qwen3-8B,answer_query,5,logistic_l2,8,6,3
Qwen3-8B,answer_query,5,logistic_l2,8,8,4
Qwen3-8B,answer_query,5,logistic_l2,8,9,6
Qwen3-8B,answer_query,5,logistic_l2,8,10,3
Qwen3-8B,answer_query,5,logistic_l2,9,4,1
Qwen3-8B,answer_query,5,logistic_l2,9,5,3
Qwen3-8B,answer_query,5,logistic_l2,9,6,1
Qwen3-8B,answer_query,5,logistic_l2,9,7,1
Qwen3-8B,answer_query,5,logistic_l2,9,8,3
Qwen3-8B,answer_query,5,logistic_l2,9,9,6
Qwen3-8B,answer_query,5,logistic_l2,9,10,5
Qwen3-8B,answer_query,5,logistic_l2,10,5,1
Qwen3-8B,answer_query,5,logistic_l2,10,7,1
Qwen3-8B,answer_query,5,logistic_l2,10,8,3
Qwen3-8B,answer_query,5,logistic_l2,10,9,6
Qwen3-8B,answer_query,5,logistic_l2,10,10,9
Qwen3-8B,answer_query,6,knn_k5_cosine,1,1,10
Qwen3-8B,answer_query,6,knn_k5_cosine,1,2,3
