model_label,role,layer,algorithm,rows,seeds,count_classes,count_class_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,seed_accuracy_sd,chance_accuracy,balanced_accuracy,count_mae,signed_error,pca_components
Qwen3-8B,answer_query,20,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.39,0.32999999999999996,0.45499999999999996,0.14473205733717956,0.1,0.38999999999999996,1.04,0.37,32
Qwen3-8B,answer_query,21,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.5,0.4499999999999999,0.5549999999999999,0.12565617248750863,0.1,0.5,0.715,-0.015,32
Qwen3-8B,answer_query,21,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.425,0.38500000000000006,0.46500000000000014,0.09665456669582607,0.1,0.425,1.145,-0.065,32
Qwen3-8B,answer_query,21,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.385,0.3350000000000001,0.43499999999999994,0.11367080817685316,0.1,0.38499999999999995,1.47,0.05,32
Qwen3-8B,answer_query,21,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.65,0.5549999999999999,0.74,0.22124052165246003,0.1,0.65,0.48,0.05,32
Qwen3-8B,answer_query,21,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.48,0.4250000000000001,0.54,0.13218806379747877,0.1,0.48,0.77,0.19,32
Qwen3-8B,answer_query,21,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41,0.36500000000000005,0.45499999999999996,0.10208355710680808,0.1,0.41000000000000003,0.945,0.475,32
Qwen3-8B,answer_query,22,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.52,0.4700000000000001,0.5700000000000001,0.11516578439248716,0.1,0.52,0.675,-0.065,32
Qwen3-8B,answer_query,22,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.455,0.41000000000000003,0.5,0.10500626547722608,0.1,0.45499999999999996,1.04,-0.15,32
Qwen3-8B,answer_query,22,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.41,0.35,0.47000000000000003,0.14104870379448814,0.1,0.41000000000000003,1.595,-0.685,32
Qwen3-8B,answer_query,22,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.57,0.49000000000000005,0.645,0.17800059136507326,0.1,0.57,0.555,-0.015,32
Qwen3-8B,answer_query,22,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.49000000000000005,0.625,0.15719582155957415,0.1,0.5549999999999999,0.57,-0.05,32
Qwen3-8B,answer_query,22,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.42,0.37499999999999994,0.47000000000000003,0.11516578439248717,0.1,0.42000000000000004,0.975,0.465,32
Qwen3-8B,answer_query,23,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.53,0.47000000000000003,0.59,0.13803127029389886,0.1,0.53,0.77,-0.17,32
Qwen3-8B,answer_query,23,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.51,0.45500000000000007,0.5700000000000001,0.13337718577107002,0.1,0.51,0.945,-0.245,32
Qwen3-8B,answer_query,23,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.45,0.4,0.4999999999999999,0.11470786693528089,0.1,0.45,1.37,-0.66,32
Qwen3-8B,answer_query,23,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.665,0.59,0.74,0.17851728502481654,0.1,0.665,0.445,-0.015,32
Qwen3-8B,answer_query,23,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.585,0.5150000000000001,0.6599999999999999,0.16311119875071342,0.1,0.585,0.555,-0.055,32
Qwen3-8B,answer_query,23,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.565,0.5,0.6300000000000001,0.15652475842498528,0.1,0.565,0.695,0.385,32
Qwen3-8B,answer_query,24,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.505,0.6249999999999999,0.13917047478769187,0.1,0.5599999999999998,0.64,-0.07,32
Qwen3-8B,answer_query,24,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.5,0.45999999999999996,0.55,0.10760551736979407,0.1,0.4999999999999999,0.915,-0.055,32
Qwen3-8B,answer_query,24,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.475,0.43000000000000005,0.5199999999999999,0.1019545822516343,0.1,0.4749999999999999,1.1,-0.44,32
Qwen3-8B,answer_query,24,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.67,0.6000000000000001,0.7350000000000001,0.15593520921743176,0.1,0.6699999999999999,0.445,-0.015,32
Qwen3-8B,answer_query,24,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.62,0.5650000000000001,0.6749999999999998,0.12396943596157715,0.1,0.62,0.495,-0.005,32
Qwen3-8B,answer_query,24,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.535,0.48500000000000004,0.5849999999999999,0.11367080817685313,0.1,0.5349999999999999,0.715,0.425,32
Qwen3-8B,answer_query,25,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.51,0.6049999999999999,0.10990426455975696,0.1,0.5549999999999999,0.655,-0.085,32
Qwen3-8B,answer_query,25,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.515,0.47000000000000003,0.5650000000000001,0.11367080817685314,0.1,0.5149999999999999,0.88,-0.09,32
Qwen3-8B,answer_query,25,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.495,0.44000000000000006,0.545,0.12343760409722458,0.1,0.49499999999999994,0.93,-0.26,32
Qwen3-8B,answer_query,25,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.645,0.5599999999999999,0.725,0.19324105480761042,0.1,0.645,0.47,-0.01,32
Qwen3-8B,answer_query,25,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.58,0.52,0.635,0.1361114094757441,0.1,0.5800000000000001,0.585,-0.035,32
Qwen3-8B,answer_query,25,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.52,0.4699999999999999,0.5750000000000001,0.1281446551034375,0.1,0.52,0.755,0.395,32
Qwen3-8B,answer_query,26,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.52,0.45000000000000007,0.59,0.15761378513048246,0.1,0.52,0.77,-0.14,32
Qwen3-8B,answer_query,26,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.52,0.475,0.565,0.10563093645728082,0.1,0.52,0.895,-0.055,32
Qwen3-8B,answer_query,26,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.51,0.46499999999999997,0.5599999999999999,0.11192102478745307,0.1,0.51,0.93,-0.34,32
Qwen3-8B,answer_query,26,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.565,0.51,0.6199999999999999,0.12680278927697547,0.1,0.565,0.55,-0.02,32
Qwen3-8B,answer_query,26,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.51,0.6,0.10990426455975696,0.1,0.5549999999999999,0.545,0.015,32
Qwen3-8B,answer_query,26,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.5,0.6100000000000001,0.13168942730211067,0.1,0.5549999999999999,0.715,0.305,32
Qwen3-8B,answer_query,27,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.55,0.48,0.62,0.16383560438182507,0.1,0.55,0.75,-0.13,32
Qwen3-8B,answer_query,27,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.52,0.475,0.565,0.10563093645728082,0.1,0.52,0.85,0.01,32
Qwen3-8B,answer_query,27,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.505,0.45500000000000007,0.55,0.10990426455975696,0.1,0.5049999999999999,0.915,-0.345,32
Qwen3-8B,answer_query,27,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.575,0.525,0.6199999999999999,0.11641577031891927,0.1,0.575,0.525,-0.015,32
Qwen3-8B,answer_query,27,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.595,0.5349999999999999,0.655,0.13945382182304158,0.1,0.595,0.49,0.01,32
Qwen3-8B,answer_query,27,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.5,0.61,0.1276302224561664,0.1,0.5549999999999999,0.67,0.36,32
Qwen3-8B,answer_query,28,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.51,0.45,0.575,0.14832396974191325,0.1,0.51,0.72,0.0,32
Qwen3-8B,answer_query,28,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.535,0.48999999999999994,0.585,0.11367080817685314,0.1,0.5349999999999999,0.82,-0.2,32
Qwen3-8B,answer_query,28,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.495,0.445,0.54,0.10990426455975696,0.1,0.49499999999999994,1.065,-0.385,32
Qwen3-8B,answer_query,28,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.575,0.51,0.6499999999999999,0.16181535936466535,0.1,0.575,0.625,-0.075,32
Qwen3-8B,answer_query,28,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.61,0.5549999999999999,0.6699999999999999,0.13726654823065193,0.1,0.61,0.525,-0.065,32
Qwen3-8B,answer_query,28,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.5050000000000001,0.5999999999999999,0.10990426455975696,0.1,0.5549999999999999,0.665,0.115,32
Qwen3-8B,answer_query,29,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.495,0.63,0.16026294183720638,0.1,0.5599999999999999,0.635,-0.035,32
Qwen3-8B,answer_query,29,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.51,0.615,0.12311740225021847,0.1,0.5599999999999998,0.705,-0.065,32
Qwen3-8B,answer_query,29,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.505,0.45499999999999996,0.5549999999999999,0.11909748329127608,0.1,0.505,1.02,-0.41,32
Qwen3-8B,answer_query,29,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.545,0.48,0.625,0.17312909694943338,0.1,0.545,0.64,-0.06,32
Qwen3-8B,answer_query,29,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.55,0.495,0.6100000000000001,0.13954814298487214,0.1,0.55,0.59,-0.08,32
Qwen3-8B,answer_query,29,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.525,0.48,0.57,0.10699237552766379,0.1,0.525,0.74,0.07,32
Qwen3-8B,answer_query,30,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.5,0.6100000000000001,0.1316894273021107,0.1,0.5549999999999999,0.635,-0.065,32
Qwen3-8B,answer_query,30,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.55,0.505,0.595,0.11002392084403616,0.1,0.55,0.71,-0.05,32
Qwen3-8B,answer_query,30,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.525,0.475,0.575,0.11641577031891927,0.1,0.525,1.03,-0.4,32
Qwen3-8B,answer_query,30,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.4950000000000001,0.6399999999999999,0.16670175069329815,0.1,0.5599999999999999,0.625,-0.065,32
Qwen3-8B,answer_query,30,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.545,0.495,0.6,0.12343760409722458,0.1,0.545,0.59,-0.1,32
Qwen3-8B,answer_query,30,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.535,0.48999999999999994,0.59,0.11821033884786185,0.1,0.535,0.665,0.095,32
Qwen3-8B,answer_query,31,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.495,0.6199999999999999,0.14680814547887786,0.1,0.5549999999999999,0.645,-0.045,32
Qwen3-8B,answer_query,31,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.575,0.53,0.6299999999999999,0.11641577031891927,0.1,0.575,0.665,-0.075,32
Qwen3-8B,answer_query,31,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.565,0.51,0.625,0.13869694338832111,0.1,0.565,0.82,-0.25,32
Qwen3-8B,answer_query,31,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.565,0.5,0.6449999999999999,0.17252002172135514,0.1,0.565,0.625,-0.075,32
Qwen3-8B,answer_query,31,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.55,0.495,0.6100000000000001,0.13178930553209384,0.1,0.55,0.585,-0.105,32
Qwen3-8B,answer_query,31,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.54,0.475,0.6100000000000001,0.16026294183720635,0.1,0.54,0.685,0.145,32
Qwen3-8B,answer_query,32,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.545,0.475,0.62,0.1700619082322051,0.1,0.5449999999999999,0.635,-0.005,32
Qwen3-8B,answer_query,32,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.565,0.51,0.6299999999999999,0.13869694338832111,0.1,0.565,0.685,-0.085,32
Qwen3-8B,answer_query,32,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.51,0.6100000000000001,0.1231174022502185,0.1,0.56,0.825,-0.205,32
Qwen3-8B,answer_query,32,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.57,0.505,0.65,0.17501879598308412,0.1,0.5700000000000001,0.6,-0.07,32
Qwen3-8B,answer_query,32,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.495,0.635,0.16670175069329815,0.1,0.56,0.56,-0.1,32
Qwen3-8B,answer_query,32,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.575,0.5,0.655,0.18317377426626164,0.1,0.575,0.66,0.08,32
Qwen3-8B,answer_query,33,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.54,0.4749999999999999,0.615,0.16670175069329812,0.1,0.54,0.625,-0.025,32
Qwen3-8B,answer_query,33,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.57,0.52,0.62,0.11742858972247995,0.1,0.57,0.66,-0.07,32
Qwen3-8B,answer_query,33,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.525,0.47000000000000003,0.5800000000000001,0.1292692009559488,0.1,0.5249999999999999,0.87,-0.1,32
Qwen3-8B,answer_query,33,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.57,0.505,0.6449999999999999,0.16575187543592473,0.1,0.5700000000000001,0.605,-0.075,32
Qwen3-8B,answer_query,33,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.49000000000000005,0.6399999999999999,0.17290094517412355,0.1,0.5599999999999999,0.56,-0.1,32
Qwen3-8B,answer_query,33,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.4999999999999999,0.6251249999999983,0.1535543791899829,0.1,0.56,0.665,0.055,32
Qwen3-8B,answer_query,34,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.53,0.475,0.5900000000000001,0.1341640786499874,0.1,0.53,0.66,-0.02,32
Qwen3-8B,answer_query,34,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.58,0.54,0.625,0.10052493799000693,0.1,0.5799999999999998,0.62,-0.03,32
Qwen3-8B,answer_query,34,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.535,0.495,0.575,0.09333020044867293,0.1,0.5349999999999999,0.77,0.19,32
Qwen3-8B,answer_query,34,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.57,0.5050000000000001,0.6449999999999999,0.1625455401774498,0.1,0.5700000000000001,0.6,-0.07,32
Qwen3-8B,answer_query,34,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.555,0.48500000000000004,0.6300000000000001,0.17312909694943343,0.1,0.5549999999999999,0.58,-0.09,32
Qwen3-8B,answer_query,34,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.56,0.5,0.6199999999999999,0.14290224851827538,0.1,0.56,0.64,0.14,32
Qwen3-8B,answer_query,35,logistic_l2,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.54,0.48,0.6,0.14290224851827538,0.1,0.54,0.665,-0.035,32
Qwen3-8B,answer_query,35,ridge_classifier,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.565,0.52,0.61,0.10399898784932575,0.1,0.565,0.63,-0.01,32
Qwen3-8B,answer_query,35,linear_svm,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.525,0.485,0.565,0.09665456669582606,0.1,0.525,0.775,0.055,32
Qwen3-8B,answer_query,35,nearest_centroid,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.575,0.51,0.6499999999999999,0.16503588126605426,0.1,0.575,0.595,-0.085,32
Qwen3-8B,answer_query,35,shrinkage_lda,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.545,0.485,0.6100000000000001,0.15035046776746236,0.1,0.5449999999999999,0.585,-0.085,32
Qwen3-8B,answer_query,35,knn_k5_cosine,200,20,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",10,0.55,0.495,0.5999999999999999,0.11920791213585394,0.1,0.5499999999999999,0.665,0.125,32
