model_label,site,running_index,marker_kind,trace_order_class,noise_total_rms__count,noise_total_rms__mean,noise_total_rms__std,noise_total_rms__median,noise_orthogonal_rms__count,noise_orthogonal_rms__mean,noise_orthogonal_rms__std,noise_orthogonal_rms__median,count_axis_deviation_abs__count,count_axis_deviation_abs__mean,count_axis_deviation_abs__std,count_axis_deviation_abs__median
Gemma4-E4B,item_end,3,completion_recap,forward,1,1.2750931350500472,,1.2750931350500472,1,1.1918546667345074,,1.1918546667345074,1,8.372644424438477,,8.372644424438477
Gemma4-E4B,item_end,3,indexed,forward,34,0.8690969711034168,0.2236791787300979,0.8953745529912991,34,0.825477503792059,0.21642901338281728,0.868562642546294,34,6.706140139523675,4.54428581994369,6.330387115478516
Gemma4-E4B,item_end,3,indexed,other_permutation,2,0.7760188585786622,0.17186450157508948,0.7760188585786622,2,0.7262062466359804,0.18049471572561832,0.7262062466359804,2,10.476682186126709,4.4959526875638245,10.476682186126709
Gemma4-E4B,item_end,4,audit_sentence,forward,12,0.9000302514352221,0.12397456354157765,0.8973900922695375,12,0.8441097974862602,0.1162174533786414,0.8504056558303082,12,9.300405383110046,3.804489862046105,9.403655052185059
Gemma4-E4B,item_end,4,audit_sentence,other_permutation,1,0.9290230564504328,,0.9290230564504328,1,0.8264499750320686,,0.8264499750320686,1,19.444637298583984,,19.444637298583984
Gemma4-E4B,item_end,4,bullet,forward,88,0.6974654092718783,0.20087407845744892,0.6196689755079449,88,0.6332158649259979,0.1907238614106648,0.5640557466379064,88,8.361169706352733,6.122386641252971,6.791325569152832
Gemma4-E4B,item_end,4,bullet,other_permutation,10,0.5902218869331068,0.08382035171441496,0.5834186593797407,10,0.5283113317584676,0.059200371501157964,0.5154612342489218,10,6.7521425724029545,6.364319638780841,4.616584777832031
Gemma4-E4B,item_end,4,indexed,forward,24,0.8273887316198589,0.2451510475557292,0.7093984904278308,24,0.7737198823467861,0.22108337017372998,0.6292379167038733,24,7.6127950338025885,6.124629586839589,7.009498357772827
Gemma4-E4B,item_end,4,indexed,other_permutation,2,0.592520439911679,0.01564289093727212,0.592520439911679,2,0.5199468486855718,0.06323331405693225,0.5199468486855718,2,10.515095710754395,10.53917080627824,10.515095710754395
Gemma4-E4B,item_end,5,audit_sentence,forward,9,0.837685250438784,0.08657636207043615,0.8522858233746129,9,0.7736512759179973,0.08653993484707438,0.7575773599630088,9,12.14314275317722,3.8814569461510167,13.573344230651855
Gemma4-E4B,item_end,5,audit_sentence,other_permutation,3,0.8335851100153889,0.029086011367052036,0.8443215588896852,3,0.7510029463605283,0.02659781182961619,0.7474247422715581,3,15.630000432332357,1.3785620425333567,15.048221588134766
Gemma4-E4B,item_end,5,bullet,forward,75,0.6950444351820937,0.1872679924618633,0.612501817817326,75,0.6316992311909125,0.17892164316944856,0.5603844168466202,75,8.459581271012624,5.634404384754222,8.096558570861816
Gemma4-E4B,item_end,5,bullet,other_permutation,14,0.7262372279957072,0.19609819595923303,0.6424432013083401,14,0.6558946185313247,0.19770170713548976,0.5920089141266807,14,8.472078569233418,5.875248602017714,6.985450744628906
Gemma4-E4B,item_end,5,indexed,forward,21,0.8153467743576069,0.2988257193960105,0.6336863947443998,21,0.7526567759716101,0.28170327284690655,0.581183909768298,21,8.202358779453096,6.038724943176558,9.394197463989258
Gemma4-E4B,item_end,6,audit_sentence,forward,4,0.9939670693437804,0.22053986014769042,0.9656965448505257,4,0.8656836272181914,0.18143772966531282,0.8225490960784558,4,18.723135828971863,11.763670525359299,19.945724964141846
Gemma4-E4B,item_end,6,audit_sentence,other_permutation,1,0.5756106575536588,,0.5756106575536588,1,0.5669992605824354,,0.5669992605824354,1,4.272405624389648,,4.272405624389648
Gemma4-E4B,item_end,6,bullet,forward,55,0.6832060767894464,0.2026576080838436,0.6052119738085756,55,0.6062482912869298,0.18548471131521033,0.5494758102490517,55,8.758577865904028,7.196702744751626,7.937516689300537
Gemma4-E4B,item_end,6,bullet,other_permutation,7,0.6316330068065044,0.22226371186396843,0.5542220620980465,7,0.564648980544008,0.20654549887286283,0.4728112577499208,7,9.423401696341378,6.323533061096408,7.370250701904297
Gemma4-E4B,item_end,6,indexed,forward,15,0.6850756790501513,0.23541005503331724,0.560117976159306,15,0.6208352960528434,0.21812477226575003,0.5216797270072041,15,8.08947830994924,7.743726458252345,5.903890609741211
Gemma4-E4B,item_end,6,indexed,other_permutation,4,0.6328530710265804,0.15312425284638634,0.5854897873777141,4,0.5902722306437527,0.13462462075601045,0.5584933673620727,4,7.837538927793503,5.1500659602459615,8.048174381256104
Gemma4-E4B,item_end,7,audit_sentence,forward,7,0.8725381203043224,0.08928290480513199,0.8415572035460275,7,0.7844604835295347,0.07291266357377041,0.7677679008258232,7,14.906055314200264,4.66170082756703,14.828296661376951
Gemma4-E4B,item_end,7,audit_sentence,other_permutation,1,0.8719666354244623,,0.8719666354244623,1,0.7499809357198486,,0.7499809357198486,1,17.650188446044922,,17.650188446044922
Gemma4-E4B,item_end,7,bullet,forward,42,0.6808774539837866,0.1968974109216131,0.6433319537406325,42,0.6033336073517898,0.2080451809711676,0.5443594138981223,42,7.92645381745838,4.3715300463957565,8.909977436065674
Gemma4-E4B,item_end,7,bullet,other_permutation,8,0.6493896676195171,0.13030007168186428,0.5957770753397524,8,0.5858551651459657,0.13982640207704372,0.5297898360924131,8,7.274362035095692,4.772583605610282,7.807111024856567
Gemma4-E4B,item_end,7,indexed,forward,14,0.7735880980055001,0.27153762659124914,0.6552925759380964,14,0.6908567708867653,0.26571266941724453,0.5581433008161192,14,9.071095994540624,6.895975667969051,8.18590521812439
Gemma4-E4B,item_end,7,indexed,other_permutation,3,0.8231372505117488,0.2757216609366777,0.9192278598902656,3,0.7470914321375735,0.23055723388126118,0.8119067246111081,3,14.359685897827148,9.370180250594379,16.796737670898438
Gemma4-E4B,item_end,8,audit_sentence,forward,2,0.8694131933567306,0.022722924455991313,0.8694131933567306,2,0.7845928179686981,0.0018529485557601268,0.7845928179686981,2,13.509909629821777,1.2786598566679934,13.509909629821777
Gemma4-E4B,item_end,8,audit_sentence,other_permutation,1,1.0319695014587,,1.0319695014587,1,0.8758370215030991,,0.8758370215030991,1,23.924728393554688,,23.924728393554688
Gemma4-E4B,item_end,8,bullet,forward,26,0.711267013373329,0.2562748923257547,0.6238344177099511,26,0.6490390009855689,0.25135202131670925,0.5388581770901475,26,8.5349610883456,5.815727118681441,7.961473226547241
Gemma4-E4B,item_end,8,bullet,other_permutation,4,0.6146419266342193,0.15348679769056903,0.573832040821556,4,0.5789438940762315,0.17305151349145653,0.5472971627177077,4,7.341760873794555,3.227156755900233,7.105045318603515
Gemma4-E4B,item_end,8,indexed,forward,8,0.7418781661244304,0.27379179087238764,0.5844970566012672,8,0.6895820338122256,0.2804234660942095,0.5392704305243776,8,7.620088040828705,3.512212453557455,6.860335111618042
Gemma4-E4B,item_end,9,audit_sentence,other_permutation,1,0.7920867675300115,,0.7920867675300115,1,0.6960886548361295,,0.6960886548361295,1,14.217405319213867,,14.217405319213867
Gemma4-E4B,item_end,9,bullet,forward,26,0.6407483603435297,0.2194747275092807,0.599020679266657,26,0.5819013001342251,0.2173222638092618,0.5193318798614992,26,6.159190068451258,3.5451946161566097,6.606158971786499
Gemma4-E4B,item_end,9,bullet,other_permutation,6,0.6314225413953362,0.11712768065225142,0.609516445927652,6,0.5772255122982305,0.11932076398018512,0.5600325796369039,6,5.4796663125356035,2.944268672007388,5.867404222488403
Gemma4-E4B,item_end,9,indexed,forward,6,0.5927088150165676,0.10914147078570277,0.599904121525237,6,0.5490537993614427,0.09692614517848441,0.5334580702596123,6,5.241698582967122,1.2773064070712328,5.148188591003418
Gemma4-E4B,item_end,9,indexed,other_permutation,1,1.2211053243663303,,1.2211053243663303,1,1.0853004949438008,,1.0853004949438008,1,20.65233421325684,,20.65233421325684
Gemma4-E4B,item_end,10,bullet,forward,13,0.5823023784879953,0.2769122632415166,0.4591114403986194,13,0.5542150732200795,0.24988070655710856,0.4354944524132363,13,6.764441306774433,6.817029253413422,4.1401472091674805
Gemma4-E4B,item_end,10,indexed,forward,1,0.3725184667733375,,0.3725184667733375,1,0.3688174914228815,,0.3688174914228815,1,2.6974077224731445,,2.6974077224731445
Gemma4-E4B,item_middle,1,audit_sentence,forward,72,0.6803523745263564,0.12721268654060902,0.6312863209188562,72,0.6007984246749496,0.14062312817235345,0.5543683383746194,72,7.291772791081005,2.886190582633585,8.26576566696167
Gemma4-E4B,item_middle,1,audit_sentence,other_permutation,1,0.5830618930698589,,0.5830618930698589,1,0.4854192681775281,,0.4854192681775281,1,6.528568744659424,,6.528568744659424
Gemma4-E4B,item_middle,1,bullet,forward,184,0.8235780011422326,0.14359520411727228,0.8108520856101993,184,0.773048809118267,0.16485031338487513,0.7613935548150118,184,4.1555913851151,3.606159607140022,2.9603251218795776
Gemma4-E4B,item_middle,1,bullet,other_permutation,10,0.8436153638651478,0.12211902614551533,0.7911058517268481,10,0.78228231666557,0.11845393308917015,0.7545739729599102,10,4.790887475013733,3.6911885211697846,3.344425082206726
Gemma4-E4B,item_middle,1,completion_recap,forward,1,0.8322764433867829,,0.8322764433867829,1,0.8034819482502153,,0.8034819482502153,1,3.964677572250366,,3.964677572250366
Gemma4-E4B,item_middle,1,indexed,forward,30,0.8188046343064486,0.10493176984997521,0.8048343493762349,30,0.7748643288303,0.12001125956111278,0.7697493747399271,30,3.5952341546614965,3.9174997010137496,2.1623509526252747
Gemma4-E4B,item_middle,1,indexed,other_permutation,2,0.9059771659618294,0.20252022743411624,0.9059771659618294,2,0.8865790899853441,0.18229833798326245,0.8865790899853441,2,0.6910637319087982,0.05063366436759319,0.6910637319087982
Gemma4-E4B,item_middle,2,audit_sentence,forward,65,0.5783672772971109,0.11937005934242559,0.5446651168312487,65,0.4969930622193526,0.12992351393249868,0.4586786011782621,65,5.87101710667977,2.025436032450167,6.332612991333008
Gemma4-E4B,item_middle,2,audit_sentence,other_permutation,4,0.5225286983787348,0.015109432134885786,0.5235287989361217,4,0.4413434009518434,0.01626584993847651,0.4417660012855722,4,4.502404630184174,0.9411770121250744,4.571557521820068
Gemma4-E4B,item_middle,2,bullet,forward,139,0.7733565075438548,0.13682236741558435,0.7751890751709575,139,0.7045563221096806,0.15488393137361395,0.6912753025447,139,4.895328443363416,3.813432459887798,4.511826515197754
Gemma4-E4B,item_middle,2,bullet,other_permutation,10,0.8070747151189309,0.09490618223046618,0.8511475838621507,10,0.7428954842003623,0.09955576826284034,0.7989305258005166,10,4.38068825006485,3.9747641153221203,3.4445137977600098
Gemma4-E4B,item_middle,2,completion_recap,forward,1,0.8400346973609993,,0.8400346973609993,1,0.7889505449166264,,0.7889505449166264,1,0.2372187972068786,,0.2372187972068786
Gemma4-E4B,item_middle,2,indexed,forward,29,0.7885406095284663,0.11142445946091152,0.7857081053849934,29,0.7323733354865306,0.11965972168302529,0.7756152685295549,29,4.185300206315929,3.763483394617126,3.3537404537200928
Gemma4-E4B,item_middle,2,indexed,other_permutation,2,0.5705029707197187,0.08033231715181557,0.5705029707197187,2,0.47001292837903497,0.06875402596325757,0.47001292837903497,2,8.533091306686401,7.981504814434889,8.533091306686401
Gemma4-E4B,item_middle,3,audit_sentence,forward,37,0.6638505750006731,0.16066130204204812,0.5475438414835452,37,0.5851659720213873,0.17397996607460423,0.4586553320120033,37,4.072791416097331,2.277647435594146,4.393561840057373
Gemma4-E4B,item_middle,3,audit_sentence,other_permutation,2,0.6993563684081046,0.2057395208540573,0.6993563684081046,2,0.6211522786295015,0.22923967595263467,0.6211522786295015,2,3.1937102675437927,4.0715488430434945,3.1937102675437927
Gemma4-E4B,item_middle,3,bullet,forward,139,0.7262670668750152,0.11756146818849579,0.7427696113578157,139,0.65007104350158,0.130942431662606,0.6632267164475096,139,5.656176360391027,3.7369119873687717,5.114844799041748
Gemma4-E4B,item_middle,3,bullet,other_permutation,8,0.7851023769070438,0.09240036866807669,0.8127935150675214,8,0.716900834573899,0.09978199097497172,0.7567237782381073,8,4.388402119278908,3.8045948880781393,3.2125529646873474
Gemma4-E4B,item_middle,3,completion_recap,forward,3,0.767993666330525,0.02930038445756304,0.7738020220941353,3,0.6747805373775003,0.056442042207261095,0.6707960700204678,3,4.552043239275615,2.459254206349538,5.665670871734619
Gemma4-E4B,item_middle,3,indexed,forward,22,0.74277719582112,0.12397128617846813,0.7594216986440134,22,0.6728071691707285,0.14554705376646734,0.7162212725656523,22,5.071752588857304,3.8678767231325217,4.791066408157349
Gemma4-E4B,item_middle,3,indexed,other_permutation,3,0.7428623419361307,0.22485487651916075,0.6337072757562718,3,0.6609642318465231,0.23493305370188244,0.53746606868677,3,9.24345318476359,5.233892092722347,12.162041664123535
Gemma4-E4B,item_middle,4,audit_sentence,forward,15,0.6469419310902722,0.11869282704316651,0.581490735479602,15,0.5504182499660831,0.13799848491992225,0.4741337785637399,15,5.180990572770437,2.5971231246944186,6.36164665222168
Gemma4-E4B,item_middle,4,audit_sentence,other_permutation,1,0.5670935939259503,,0.5670935939259503,1,0.451358851727085,,0.451358851727085,1,5.980751037597656,,5.980751037597656
Gemma4-E4B,item_middle,4,bullet,forward,90,0.7463442475220734,0.12703868241843244,0.7534637255032481,90,0.6736653250481148,0.1435419677823188,0.6676734722711019,90,5.751274522145589,3.4285249188344955,5.283868074417114
Gemma4-E4B,item_middle,4,bullet,other_permutation,5,0.7027379794352256,0.11153573462102258,0.7043820144046815,5,0.6333353120139954,0.10728534584459738,0.664057386781828,5,7.5161642074584964,3.041185671174668,8.626351356506348
Gemma4-E4B,item_middle,4,completion_recap,forward,1,0.7754950695655854,,0.7754950695655854,1,0.6824080754259771,,0.6824080754259771,1,6.787894248962402,,6.787894248962402
Gemma4-E4B,item_middle,4,indexed,forward,27,0.7502885384920222,0.13499895007869814,0.7616978412595079,27,0.6920891304147626,0.14895573985951785,0.6864677489304138,27,5.5450992628380105,3.5853194085689357,6.385093688964844
Gemma4-E4B,item_middle,4,indexed,other_permutation,4,0.723009384926301,0.19212591722139596,0.6919908357093741,4,0.6408014944756432,0.21554857285112683,0.612680994223651,4,5.23828199505806,4.555968358487527,3.9753695726394653
Gemma4-E4B,item_middle,5,audit_sentence,forward,13,0.699544705707624,0.19641583469033097,0.565801426470601,13,0.6190341683854548,0.23488060391353408,0.4634493035712581,13,5.0184150613271274,1.9501066140698013,5.469983100891113
Gemma4-E4B,item_middle,5,audit_sentence,other_permutation,1,0.8178592291583451,,0.8178592291583451,1,0.7547090954925636,,0.7547090954925636,1,0.0477697849273681,,0.0477697849273681
Gemma4-E4B,item_middle,5,bullet,forward,67,0.7232455923805988,0.12246138781194951,0.715292834356983,67,0.6579300309279545,0.1382446386371038,0.6648851165932778,67,5.510967310684831,3.5620455750086304,5.262997627258301
Gemma4-E4B,item_middle,5,bullet,other_permutation,9,0.7058087959272181,0.12646348311641653,0.7294798659748403,9,0.6343111329436915,0.14643296384102905,0.6391181243454829,9,5.086662587192324,3.3396480260417083,5.899152755737305
Gemma4-E4B,item_middle,5,indexed,forward,20,0.6951748162175948,0.12798164313775112,0.6801384748480315,20,0.6242577208547762,0.14187792812866273,0.636510226997945,20,5.143616515398025,3.2124445216736466,4.905067682266235
Gemma4-E4B,item_middle,5,indexed,other_permutation,3,0.6721724198692506,0.11016637126730476,0.6838621822293197,3,0.6143034169441902,0.16275325001972324,0.6370281356157016,3,4.823919137318929,4.193185211604153,4.635622024536133
Gemma4-E4B,item_middle,6,audit_sentence,forward,4,0.6339372695179708,0.11087360853043868,0.5849752175111906,4,0.5364248314749028,0.13758916789279893,0.4733025961625493,4,4.970625042915344,3.166342774384067,5.876746416091919
Gemma4-E4B,item_middle,6,audit_sentence,other_permutation,3,0.64213538557294,0.15268132933513331,0.561883249190457,3,0.5467827753147687,0.1778480378548985,0.4488962628462609,3,3.3440141081809998,2.6205867193064663,4.814101219177246
Gemma4-E4B,item_middle,6,bullet,forward,70,0.7141793631838498,0.11524579039008756,0.7225352469670765,70,0.637899162886832,0.12456827456888253,0.6425004624055732,70,6.236484714916775,3.8741227777326896,5.540590524673462
Gemma4-E4B,item_middle,6,bullet,other_permutation,7,0.7306672982717101,0.11419840508709841,0.7859567689145117,7,0.6716295360822043,0.10052673162720294,0.6621413910617707,7,4.161069857222693,4.262570527450892,1.3015657663345337
Gemma4-E4B,item_middle,6,indexed,forward,13,0.7333660573278477,0.15291034680445081,0.7548023333959692,13,0.6535510474280665,0.1710124694613975,0.7030001953286622,13,6.074767640003791,3.799636411049322,5.635629177093506
Gemma4-E4B,item_middle,6,indexed,other_permutation,4,0.6146070340233105,0.11157011943283912,0.5597565540377192,4,0.533832148273872,0.1569637793295736,0.46302776413534363,4,5.589614063501358,4.018770935463564,5.5510523319244385
Gemma4-E4B,item_middle,7,audit_sentence,forward,5,0.7647476314895114,0.20970634827167114,0.7749610460397531,5,0.6946181673596638,0.2535630849736206,0.725414909638088,5,2.8899154901504516,2.321125711408445,2.5119340419769287
Gemma4-E4B,item_middle,7,audit_sentence,other_permutation,1,0.5530376559331244,,0.5530376559331244,1,0.4453827136427874,,0.4453827136427874,1,4.922069072723389,,4.922069072723389
Gemma4-E4B,item_middle,7,bullet,forward,45,0.7004652592706532,0.1256554648874424,0.6826817647051677,45,0.6284061893488709,0.13569378426198994,0.6222319591234525,45,6.035982072353363,3.640047099434046,6.124270439147949
Gemma4-E4B,item_middle,7,bullet,other_permutation,8,0.7782348176972491,0.16499344087035975,0.7896011468517126,8,0.6950773047085193,0.18325440295977435,0.7038845552852663,8,6.234499756246805,4.514441656693091,6.425616979598999
Gemma4-E4B,item_middle,7,indexed,forward,11,0.7195866704433634,0.12180967139835902,0.788564725175052,11,0.6189175948050213,0.13612553899810503,0.6479835865808617,11,6.875516246665608,4.4283648032148815,6.497445583343506
Gemma4-E4B,item_middle,7,indexed,other_permutation,2,0.6796927670129207,0.15640330509341058,0.6796927670129207,2,0.6326626298194249,0.2091721225597499,0.6326626298194249,2,4.8158260583877555,6.407307378498441,4.8158260583877555
Gemma4-E4B,item_middle,8,audit_sentence,forward,3,0.6621923426711075,0.11852953786586974,0.595637443548594,3,0.5647129615348083,0.1571417808223337,0.4740762317844137,3,4.9401618639628095,3.564186490155686,6.254035472869873
Gemma4-E4B,item_middle,8,audit_sentence,other_permutation,1,0.5880045935587609,,0.5880045935587609,1,0.4776312585080262,,0.4776312585080262,1,6.78119707107544,,6.78119707107544
Gemma4-E4B,item_middle,8,bullet,forward,43,0.694350665848601,0.1417486897699883,0.6837581415057808,43,0.6196316620066216,0.1541776534647402,0.6304747237827474,43,5.742127650005873,3.3627923567451576,6.065624237060547
Gemma4-E4B,item_middle,8,bullet,other_permutation,3,0.6661620575333363,0.14592144402005805,0.6887978873939327,3,0.6322094803552892,0.17058070043401827,0.6644468738759899,3,4.31643608212471,4.456954181446556,3.748854637145996
Gemma4-E4B,item_middle,8,indexed,forward,7,0.7324063810554637,0.16311122145727888,0.8220182286768205,7,0.6298082302120199,0.16886699100005342,0.6456308772255276,7,6.581709793635777,3.7472091051919323,5.8556318283081055
Gemma4-E4B,item_middle,8,indexed,other_permutation,3,0.768419244797912,0.061462962365499654,0.8010001130026596,3,0.7100550465644334,0.03795595662550081,0.7289221858873993,3,3.3390318155288696,2.613981413095014,2.0203235149383545
Gemma4-E4B,item_middle,9,bullet,forward,21,0.7054848221066787,0.13393652866095476,0.6871091945663137,21,0.6215385006877454,0.11908102493051856,0.640100645849883,21,7.2478853066762285,3.692802698311361,7.821654319763184
Gemma4-E4B,item_middle,9,bullet,other_permutation,4,0.765262891110535,0.11574621567132536,0.8027806827975729,4,0.6745115939495859,0.13266316777882495,0.7188361365453417,4,7.119190573692322,4.295260368673922,8.15308666229248
Gemma4-E4B,item_middle,9,indexed,forward,1,0.8546480326632171,,0.8546480326632171,1,0.6963386454361291,,0.6963386454361291,1,10.3609619140625,,10.3609619140625
Gemma4-E4B,item_middle,9,indexed,other_permutation,2,0.7608468269112834,0.25498062822798956,0.7608468269112834,2,0.6644084155824193,0.2816715018977734,0.6644084155824193,2,5.894424200057983,0.7028566929827089,5.894424200057983
Gemma4-E4B,item_middle,10,audit_sentence,forward,1,0.5610487973619053,,0.5610487973619053,1,0.4867706884700883,,0.4867706884700883,1,7.876469612121582,,7.876469612121582
Gemma4-E4B,item_middle,10,bullet,forward,7,0.6265821775452757,0.1083699936120901,0.5544572594133603,7,0.5648816938652506,0.11105414940660278,0.485883804375067,7,6.069115604673113,2.005295033292655,6.916676998138428
Gemma4-E4B,item_middle,10,bullet,other_permutation,2,0.614908057379772,0.12041091968189718,0.614908057379772,2,0.5278490451062271,0.1236939148629754,0.5278490451062271,2,4.729900121688843,3.0256517850663722,4.729900121688843
Gemma4-E4B,item_middle,10,indexed,forward,3,0.8361808134454165,0.05541148547176361,0.8202797728776666,3,0.7524360642206464,0.05411274573796501,0.7803939407843794,3,6.512424310048421,6.660303314628623,3.3905062675476074
Gemma4-E4B,item_middle,10,indexed,other_permutation,1,0.5518455881163445,,0.5518455881163445,1,0.4876762787751336,,0.4876762787751336,1,7.748003005981445,,7.748003005981445
Gemma4-E4B,item_span_mean,1,audit_sentence,forward,60,0.29856617654263296,0.02010258992347425,0.29422572986979156,60,0.2938598494987998,0.01635595466532322,0.2910351354075143,60,1.5331179555505514,1.440067971021394,1.1476497650146484
Gemma4-E4B,item_span_mean,1,bullet,forward,195,0.25279494192862234,0.14083250595372795,0.1866239905818716,195,0.2492130551685633,0.1393424031742573,0.1832281944241389,195,1.461263718093053,1.1008276407643844,1.143965482711792
Gemma4-E4B,item_span_mean,1,bullet,other_permutation,10,0.17659253775837996,0.02459329558510045,0.1715177987394627,10,0.17095220493291802,0.020584223156044794,0.1695105365244044,10,1.2377128213644029,1.1138807643624473,0.8650263845920563
Gemma4-E4B,item_span_mean,1,completion_recap,forward,3,0.9911201194939082,0.06956158838484351,1.0270159180177376,3,0.9738994582468511,0.06486073661437616,1.0084106743647956,3,6.988586346308391,5.744282777058726,9.91038703918457
Gemma4-E4B,item_span_mean,1,indexed,forward,29,0.2325126923886612,0.09876358903386158,0.2255218018356095,29,0.22832154780597919,0.09769304438587642,0.2205699359406788,29,1.253208837118642,1.345182079072533,0.6848471760749817
Gemma4-E4B,item_span_mean,1,indexed,other_permutation,3,0.3154071800765482,0.2437646891700033,0.1921159161248759,3,0.30826265717242446,0.23763007267439998,0.1913771835952902,3,2.1845845182736716,2.2060061950631606,1.6820989847183228
Gemma4-E4B,item_span_mean,2,audit_sentence,forward,78,0.23088324813820518,0.019016726671564503,0.22717021788028535,78,0.22762507517578648,0.018554270183347925,0.22443056286956603,78,1.1079847608239224,0.9204852625861397,0.8663965165615082
Gemma4-E4B,item_span_mean,2,audit_sentence,other_permutation,3,0.21907349781304145,0.015260575922762911,0.2147497352891562,3,0.214543003018664,0.0196959167400917,0.2101402758798869,3,1.2725104093551636,1.0947000796630288,1.580655813217163
Gemma4-E4B,item_span_mean,2,bullet,forward,142,0.1891148871680853,0.10439046516333426,0.14427295607201915,142,0.18574434733211903,0.10215815968848657,0.14167275498845638,142,1.266626422464008,1.2821604546446113,0.8178699612617493
Gemma4-E4B,item_span_mean,2,bullet,other_permutation,16,0.13479607541896454,0.014346516236698123,0.1336837134179836,16,0.1323344877585974,0.014288195987197645,0.13083508507006475,16,0.8936993815004826,0.4570776799659436,0.9458019137382507
Gemma4-E4B,item_span_mean,2,completion_recap,forward,2,0.943208720770482,0.1236393359160578,0.943208720770482,2,0.9171034308357936,0.11758849388061962,0.9171034308357936,2,10.358389854431152,1.7782099305030035,10.358389854431152
Gemma4-E4B,item_span_mean,2,indexed,forward,23,0.24339842967688008,0.15453482838514807,0.1506766435722459,23,0.23814598676929724,0.15188314586381263,0.1436789789469299,23,2.057437096600947,1.7637154972993252,1.594764232635498
Gemma4-E4B,item_span_mean,2,indexed,other_permutation,3,0.276632401324695,0.20544678767673172,0.1798560388709839,3,0.26747473234399455,0.19330798235279248,0.1764000092744755,3,2.5639224151770272,3.2326906543630374,1.0970643758773804
Gemma4-E4B,item_span_mean,3,audit_sentence,forward,37,0.21923268736966775,0.020205945920773762,0.2129064851505084,37,0.21624392897649672,0.019007969194833312,0.2117150430833591,37,1.0700433856329403,0.7496645499992786,1.092428207397461
Gemma4-E4B,item_span_mean,3,audit_sentence,other_permutation,2,0.19703388605999406,0.006022267571939746,0.19703388605999406,2,0.19304991648534664,0.00030156229772701146,0.19304991648534664,2,1.2845443785190582,1.7895478963677682,1.2845443785190582
Gemma4-E4B,item_span_mean,3,bullet,forward,97,0.1677240022819908,0.09624419015681164,0.1264908634946067,97,0.1641552332808031,0.09481414909486953,0.1248664285896112,97,1.1705068013409978,1.0689514286606383,0.8756239414215088
Gemma4-E4B,item_span_mean,3,bullet,other_permutation,9,0.14668795060128723,0.08277804985867038,0.1169830254993681,9,0.14254998134170935,0.0778581682803176,0.1160653175249592,9,1.0915097581843536,1.2446757267648196,0.7102887034416199
Gemma4-E4B,item_span_mean,3,indexed,forward,29,0.18975306344219944,0.12509633409442739,0.1346612553793841,29,0.1839778443537063,0.12078559263531174,0.1307817508023414,29,1.8166681867221306,1.9464434545440965,1.1731611490249634
Gemma4-E4B,item_span_mean,3,indexed,other_permutation,1,0.1375642734640314,,0.1375642734640314,1,0.1375723237042841,,0.1375723237042841,1,0.0709844231605529,,0.0709844231605529
Gemma4-E4B,item_span_mean,4,audit_sentence,forward,12,0.2166908988548808,0.014542447590332679,0.21784064971213846,12,0.2141535654967974,0.013759282938419892,0.2143173515778692,12,1.0634751071532567,0.5231312818998537,1.1913006901741028
Gemma4-E4B,item_span_mean,4,audit_sentence,other_permutation,1,0.2135102659879636,,0.2135102659879636,1,0.2130140976638377,,0.2130140976638377,1,0.1374769806861877,,0.1374769806861877
Gemma4-E4B,item_span_mean,4,bullet,forward,89,0.15480389343167214,0.09142122834105113,0.1205593623321074,89,0.1498301593707261,0.087831294426051,0.1183559003052337,89,1.310628596400277,1.3180001204246916,0.9871338605880736
Gemma4-E4B,item_span_mean,4,bullet,other_permutation,9,0.11804129817201597,0.0069832673719503096,0.1167387572150047,9,0.11525767817110928,0.006809589236221649,0.1131238516390515,9,0.9114729397826724,0.4084422102156839,1.1120233535766602
Gemma4-E4B,item_span_mean,4,indexed,forward,20,0.18799322145486996,0.13376859846352754,0.1230750293365159,20,0.18221555582740706,0.13070669524821577,0.12128533346538034,20,1.8090337373316288,1.6618624458415794,1.2673492431640625
Gemma4-E4B,item_span_mean,4,indexed,other_permutation,2,0.14392986234049293,0.04173122893016734,0.14392986234049293,2,0.1397860738000456,0.03854794578621481,0.1397860738000456,2,1.525855004787445,0.858634226770975,1.525855004787445
Gemma4-E4B,item_span_mean,5,audit_sentence,forward,12,0.22521611440456402,0.01992492890434542,0.22072919804341828,12,0.221440436249458,0.0185152876950336,0.21667490254610455,12,1.3198164080580075,0.8077334837074114,1.1389151811599731
Gemma4-E4B,item_span_mean,5,bullet,forward,66,0.12414535757540034,0.0442877476737764,0.11377874592679145,66,0.12021420783879018,0.04252212304277488,0.1106205197947874,66,0.9669013600232024,0.803982656795975,0.8184507489204407
Gemma4-E4B,item_span_mean,5,bullet,other_permutation,7,0.11276329115755712,0.01032236305893662,0.1128692567130914,7,0.11075346550885191,0.010025510742965088,0.1118725182723833,7,0.6987751019852502,0.5080456104908262,0.6931830644607544
Gemma4-E4B,item_span_mean,5,indexed,forward,19,0.14285899208865072,0.05069593862502004,0.1248284772427944,19,0.13162768067658986,0.030496922727215207,0.1221849642684829,19,1.888518120113172,2.3226718083848388,1.0958393812179563
