model_label,seed,request_id,from_occurrence,to_occurrence,split,gold_count,routed_target_grammar_class,target_retrieval_surface_variant,query_site_id,clean_outcome,clean_correct,selected_outcome,selected_correct,random_repeat_1_correct,random_repeat_2_correct,random_repeat_3_correct,random_mean_correct,clean_failure,selected_failure,random_mean_failure,random_repeat_1_failure,random_repeat_2_failure,random_repeat_3_failure,selected_minus_random_failure,registered_bank_size,complete_five_arm_pair
Gemma4-E4B,1262,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1262,7,8,confirmation,9,same_unit_rank_before_city,other:same_unit_rank_before_city,7->8@route-q556,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1263,8,9,confirmation,10,adjacent_rank_after_city,other:adjacent_rank_after_city,8->9@route-q430,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1263,1,2,confirmation,2,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q179,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1263,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q204,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1263,2,3,confirmation,4,adjacent_rank_after_city,other:adjacent_rank_after_city,2->3@route-q202,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1263,3,4,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,3->4@route-q285,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1263,4,5,confirmation,6,adjacent_rank_after_city,other:adjacent_rank_after_city,4->5@route-q294,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1263,6,7,confirmation,7,adjacent_rank_after_city,other:adjacent_rank_after_city,6->7@route-q394,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1263,6,7,confirmation,8,adjacent_rank_after_city,other:adjacent_rank_after_city,6->7@route-q327,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
Gemma4-E4B,1263,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1263,7,8,confirmation,9,adjacent_rank_after_city,other:adjacent_rank_after_city,7->8@route-q368,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.33333333333333337,0.0,1.0,0.0,0.6666666666666666,1,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1254,9,10,confirmation,10,same_unit_rank_before_city,other:same_unit_rank_before_city,9->10@route-q602,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,0.0,1.0,0.33333333333333326,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1254,1,2,confirmation,2,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q154,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1254,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q197,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1254,3,4,confirmation,4,adjacent_rank_after_city,other:adjacent_rank_after_city,3->4@route-q519,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1254,4,5,confirmation,5,adjacent_rank_after_city,other:adjacent_rank_after_city,4->5@route-q468,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1254,5,6,confirmation,6,same_unit_rank_before_city,other:same_unit_rank_before_city,5->6@route-q532,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1254,6,7,confirmation,7,adjacent_rank_after_city,other:adjacent_rank_after_city,6->7@route-q545,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1254,7,8,confirmation,8,adjacent_rank_after_city,other:adjacent_rank_after_city,7->8@route-q580,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1254,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1254,7,8,confirmation,9,same_unit_rank_before_city,other:same_unit_rank_before_city,7->8@route-q495,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1255,9,10,confirmation,10,adjacent_rank_after_city,other:adjacent_rank_after_city,9->10@route-q418,wrong_gold_needle,0.0,wrong_gold_needle,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1255,1,2,confirmation,2,adjacent_rank_after_city,other:adjacent_rank_after_city,1->2@route-q265,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1255,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q193,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1255,3,4,confirmation,4,same_unit_rank_before_city,other:same_unit_rank_before_city,3->4@route-q261,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1255,4,5,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q283,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1255,5,6,confirmation,6,same_unit_rank_before_city,other:same_unit_rank_before_city,5->6@route-q281,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1255,6,7,confirmation,7,same_unit_rank_before_city,other:same_unit_rank_before_city,6->7@route-q322,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1255,7,8,confirmation,8,same_unit_rank_before_city,other:same_unit_rank_before_city,7->8@route-q365,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,0.0,1.0,0.33333333333333326,2,True
Gemma4-E4B,1255,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1255,6,7,confirmation,9,same_unit_rank_before_city,other:same_unit_rank_before_city,6->7@route-q330,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,8,9,confirmation,10,adjacent_rank_after_city,other:adjacent_rank_after_city,8->9@route-q587,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1256,1,2,confirmation,2,structural_invariant_bullet,other:structural_invariant_bullet,1->2@route-q163,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1256,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q233,correct_next_needle,1.0,wrong_gold_needle,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.33333333333333337,0.0,0.0,1.0,0.6666666666666666,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1256,1,2,confirmation,4,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q166,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.33333333333333337,0.0,0.0,1.0,-0.33333333333333337,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1256,2,3,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q224,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1256,3,4,confirmation,6,adjacent_rank_after_city,other:adjacent_rank_after_city,3->4@route-q227,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1256,4,5,confirmation,7,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q277,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,7,8,confirmation,8,adjacent_rank_after_city,other:adjacent_rank_after_city,7->8@route-q527,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1256,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,8,9,confirmation,9,adjacent_rank_after_city,other:adjacent_rank_after_city,8->9@route-q587,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.33333333333333337,1.0,0.0,0.0,0.6666666666666666,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1257,7,8,confirmation,10,adjacent_rank_after_city,other:adjacent_rank_after_city,7->8@route-q408,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1257,1,2,confirmation,2,adjacent_rank_after_city,other:adjacent_rank_after_city,1->2@route-q177,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1257,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q223,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1257,3,4,confirmation,4,same_unit_rank_before_city,other:same_unit_rank_before_city,3->4@route-q262,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1257,3,4,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,3->4@route-q296,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,0.0,1.0,0.33333333333333326,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1257,4,5,confirmation,6,adjacent_rank_after_city,other:adjacent_rank_after_city,4->5@route-q298,correct_next_needle,1.0,wrong_gold_needle,0.0,0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,0.0,1.0,0.33333333333333326,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1257,5,6,confirmation,7,adjacent_rank_after_city,other:adjacent_rank_after_city,5->6@route-q308,correct_next_needle,1.0,wrong_gold_needle,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.33333333333333326,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1257,5,6,confirmation,8,adjacent_rank_after_city,other:adjacent_rank_after_city,5->6@route-q347,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1257,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,6,7,confirmation,9,adjacent_rank_after_city,other:adjacent_rank_after_city,6->7@route-q380,correct_next_needle,1.0,correct_next_needle,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.33333333333333337,1.0,0.0,0.0,-0.33333333333333337,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1258,9,10,confirmation,10,adjacent_rank_after_city,other:adjacent_rank_after_city,9->10@route-q524,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1258,1,2,confirmation,2,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q170,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1258,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q232,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1258,3,4,confirmation,4,same_unit_rank_before_city,other:same_unit_rank_before_city,3->4@route-q280,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1258,1,2,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q164,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1258,4,5,confirmation,6,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q365,correct_next_needle,1.0,wrong_gold_needle,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,1.0,0.6666666666666667,1.0,1.0,0.0,0.33333333333333326,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1258,5,6,confirmation,7,same_unit_rank_before_city,other:same_unit_rank_before_city,5->6@route-q436,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1258,6,7,confirmation,8,same_unit_rank_before_city,other:same_unit_rank_before_city,6->7@route-q500,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1258,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1258,7,8,confirmation,9,adjacent_rank_after_city,other:adjacent_rank_after_city,7->8@route-q431,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.33333333333333326,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1259,8,9,confirmation,10,same_unit_rank_before_city,other:same_unit_rank_before_city,8->9@route-q401,wrong_gold_needle,0.0,wrong_gold_needle,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1259,1,2,confirmation,2,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q185,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1259,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q268,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1259,3,4,confirmation,4,same_unit_rank_before_city,other:same_unit_rank_before_city,3->4@route-q300,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1259,4,5,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q346,correct_next_needle,1.0,wrong_gold_needle,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1259,4,5,confirmation,6,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q318,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.33333333333333337,0.0,0.0,1.0,0.6666666666666666,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1259,6,7,confirmation,7,same_unit_rank_before_city,other:same_unit_rank_before_city,6->7@route-q333,wrong_gold_needle,0.0,wrong_gold_needle,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1259,5,6,confirmation,8,same_unit_rank_before_city,other:same_unit_rank_before_city,5->6@route-q367,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.33333333333333337,0.0,0.0,1.0,0.6666666666666666,2,True
Gemma4-E4B,1259,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1259,8,9,confirmation,9,same_unit_rank_before_city,other:same_unit_rank_before_city,8->9@route-q524,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.33333333333333337,0.0,0.0,1.0,0.6666666666666666,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1260,9,10,confirmation,10,adjacent_rank_before_city,rank_before_city_record_clause,9->10@route-q364,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1260,1,2,confirmation,2,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q151,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1260,2,3,confirmation,3,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q199,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1260,3,4,confirmation,4,same_unit_rank_before_city,other:same_unit_rank_before_city,3->4@route-q255,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.33333333333333337,0.0,0.0,1.0,0.6666666666666666,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1260,4,5,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q355,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,1.0,0.33333333333333337,1.0,0.0,0.0,0.6666666666666666,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1260,4,5,confirmation,6,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q313,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.33333333333333337,0.0,0.0,1.0,-0.33333333333333337,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1260,6,7,confirmation,7,same_unit_rank_before_city,other:same_unit_rank_before_city,6->7@route-q375,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1260,5,6,confirmation,8,adjacent_rank_after_city,other:adjacent_rank_after_city,5->6@route-q247,correct_next_needle,1.0,no_identifiable_city_record,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2,True
Gemma4-E4B,1260,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1260,8,9,confirmation,9,adjacent_rank_after_city,other:adjacent_rank_after_city,8->9@route-q344,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
Gemma4-E4B,1261,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1261,9,10,confirmation,10,same_unit_rank_before_city,other:same_unit_rank_before_city,9->10@route-q396,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6666666666666667,0.0,1.0,1.0,0.33333333333333326,2,True
Gemma4-E4B,1261,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1261,1,2,confirmation,2,same_unit_rank_before_city,other:same_unit_rank_before_city,1->2@route-q125,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1261,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1261,2,3,confirmation,3,adjacent_rank_after_city,other:adjacent_rank_after_city,2->3@route-q177,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1261,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1261,2,3,confirmation,4,same_unit_rank_before_city,other:same_unit_rank_before_city,2->3@route-q168,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1261,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1261,4,5,confirmation,5,same_unit_rank_before_city,other:same_unit_rank_before_city,4->5@route-q266,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1261,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1261,5,6,confirmation,6,same_unit_rank_before_city,other:same_unit_rank_before_city,5->6@route-q283,correct_next_needle,1.0,correct_next_needle,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,True
Gemma4-E4B,1261,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1261,6,7,confirmation,7,same_unit_rank_before_city,other:same_unit_rank_before_city,6->7@route-q326,correct_next_needle,1.0,no_identifiable_city_record,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2,True
