registered_bank_size,evaluation_scope,analysis_population,grammar_class,seed,seed_effect,n_anchor_units
8,confirmation,clean_correct_only,adjacent_rank_after_city,1256,0.8333333333333333,4
8,confirmation,clean_correct_only,adjacent_rank_after_city,1257,0.8333333333333334,6
8,confirmation,clean_correct_only,adjacent_rank_after_city,1258,0.8333333333333333,2
8,confirmation,clean_correct_only,adjacent_rank_after_city,1260,0.5,2
8,confirmation,clean_correct_only,adjacent_rank_after_city,1261,1.0,3
8,confirmation,clean_correct_only,adjacent_rank_after_city,1262,0.0,1
8,confirmation,clean_correct_only,adjacent_rank_after_city,1263,0.8333333333333334,6
8,confirmation,clean_correct_only,adjacent_rank_before_city,1260,1.0,1
8,confirmation,clean_correct_only,same_unit_rank_before_city,1254,0.26666666666666666,5
8,confirmation,clean_correct_only,same_unit_rank_before_city,1255,0.8095238095238095,7
8,confirmation,clean_correct_only,same_unit_rank_before_city,1256,0.6666666666666666,4
8,confirmation,clean_correct_only,same_unit_rank_before_city,1257,0.7777777777777777,3
8,confirmation,clean_correct_only,same_unit_rank_before_city,1258,0.5714285714285714,7
8,confirmation,clean_correct_only,same_unit_rank_before_city,1259,0.9523809523809524,7
8,confirmation,clean_correct_only,same_unit_rank_before_city,1260,0.7222222222222222,6
8,confirmation,clean_correct_only,same_unit_rank_before_city,1261,1.0,6
8,confirmation,clean_correct_only,same_unit_rank_before_city,1262,0.75,8
8,confirmation,clean_correct_only,same_unit_rank_before_city,1263,0.3333333333333333,3
8,confirmation,clean_correct_only,structural_invariant_bullet,1256,0.0,1
8,full_panel,all_examples,pooled,1234,0.9629629629629629,9
8,full_panel,all_examples,pooled,1235,0.7037037037037037,9
8,full_panel,all_examples,pooled,1236,0.7407407407407407,9
8,full_panel,all_examples,pooled,1237,0.5555555555555556,9
8,full_panel,all_examples,pooled,1238,0.7777777777777778,9
8,full_panel,all_examples,pooled,1239,0.9629629629629629,9
8,full_panel,all_examples,pooled,1240,0.8888888888888888,9
8,full_panel,all_examples,pooled,1241,0.8518518518518519,9
8,full_panel,all_examples,pooled,1242,0.8518518518518517,9
8,full_panel,all_examples,pooled,1243,0.5555555555555556,9
8,full_panel,all_examples,pooled,1244,0.7777777777777778,9
8,full_panel,all_examples,pooled,1245,0.6666666666666666,9
8,full_panel,all_examples,pooled,1246,0.8518518518518519,9
8,full_panel,all_examples,pooled,1247,0.8148148148148148,9
8,full_panel,all_examples,pooled,1248,0.9629629629629629,9
8,full_panel,all_examples,pooled,1249,0.7407407407407408,9
8,full_panel,all_examples,pooled,1250,0.6296296296296297,9
8,full_panel,all_examples,pooled,1251,0.5555555555555556,9
8,full_panel,all_examples,pooled,1252,0.5925925925925926,9
8,full_panel,all_examples,pooled,1253,0.6666666666666666,9
8,full_panel,all_examples,pooled,1254,0.5555555555555556,9
8,full_panel,all_examples,pooled,1255,0.6296296296296297,9
8,full_panel,all_examples,pooled,1256,0.6666666666666666,9
8,full_panel,all_examples,pooled,1257,0.8148148148148148,9
8,full_panel,all_examples,pooled,1258,0.6296296296296295,9
8,full_panel,all_examples,pooled,1259,0.7407407407407408,9
8,full_panel,all_examples,pooled,1260,0.7037037037037037,9
8,full_panel,all_examples,pooled,1261,1.0,9
8,full_panel,all_examples,pooled,1262,0.6666666666666666,9
8,full_panel,all_examples,pooled,1263,0.6666666666666666,9
8,full_panel,all_examples,macro_primary_grammars,1234,0.9629629629629629,7
8,full_panel,all_examples,macro_primary_grammars,1235,0.75,9
8,full_panel,all_examples,macro_primary_grammars,1236,0.75,5
8,full_panel,all_examples,macro_primary_grammars,1237,0.5357142857142857,9
8,full_panel,all_examples,macro_primary_grammars,1238,0.6666666666666666,8
8,full_panel,all_examples,macro_primary_grammars,1239,0.9722222222222221,9
8,full_panel,all_examples,macro_primary_grammars,1240,0.9285714285714286,9
8,full_panel,all_examples,macro_primary_grammars,1241,0.8583333333333334,9
8,full_panel,all_examples,macro_primary_grammars,1242,0.7261904761904762,9
8,full_panel,all_examples,macro_primary_grammars,1243,0.75,9
8,full_panel,all_examples,macro_primary_grammars,1244,0.8,9
8,full_panel,all_examples,macro_primary_grammars,1245,0.675,9
8,full_panel,all_examples,macro_primary_grammars,1246,0.9111111111111111,9
8,full_panel,all_examples,macro_primary_grammars,1247,0.7666666666666666,8
8,full_panel,all_examples,macro_primary_grammars,1248,0.9666666666666666,9
8,full_panel,all_examples,macro_primary_grammars,1249,0.638888888888889,9
8,full_panel,all_examples,macro_primary_grammars,1250,0.75,8
8,full_panel,all_examples,macro_primary_grammars,1251,0.5,9
8,full_panel,all_examples,macro_primary_grammars,1252,0.7111111111111111,9
8,full_panel,all_examples,macro_primary_grammars,1253,0.6666666666666666,9
8,full_panel,all_examples,macro_primary_grammars,1254,0.5916666666666667,9
8,full_panel,all_examples,macro_primary_grammars,1255,0.40476190476190477,9
8,full_panel,all_examples,macro_primary_grammars,1256,0.75,8
8,full_panel,all_examples,macro_primary_grammars,1257,0.8055555555555556,9
8,full_panel,all_examples,macro_primary_grammars,1258,0.7023809523809523,9
8,full_panel,all_examples,macro_primary_grammars,1259,0.7407407407407408,9
8,full_panel,all_examples,macro_primary_grammars,1260,0.7407407407407408,9
8,full_panel,all_examples,macro_primary_grammars,1261,1.0,9
8,full_panel,all_examples,macro_primary_grammars,1262,0.375,9
8,full_panel,all_examples,macro_primary_grammars,1263,0.5833333333333334,9
8,full_panel,all_examples,adjacent_rank_after_city,1234,1.0,3
8,full_panel,all_examples,adjacent_rank_after_city,1235,0.6666666666666666,7
8,full_panel,all_examples,adjacent_rank_after_city,1236,0.6666666666666666,3
8,full_panel,all_examples,adjacent_rank_after_city,1237,0.5,2
8,full_panel,all_examples,adjacent_rank_after_city,1238,1.0,6
8,full_panel,all_examples,adjacent_rank_after_city,1239,0.9444444444444443,6
8,full_panel,all_examples,adjacent_rank_after_city,1240,1.0,2
8,full_panel,all_examples,adjacent_rank_after_city,1241,0.9166666666666666,4
8,full_panel,all_examples,adjacent_rank_after_city,1242,0.9523809523809523,7
8,full_panel,all_examples,adjacent_rank_after_city,1243,1.0,1
8,full_panel,all_examples,adjacent_rank_after_city,1244,1.0,4
8,full_panel,all_examples,adjacent_rank_after_city,1245,0.75,4
8,full_panel,all_examples,adjacent_rank_after_city,1246,0.7333333333333333,5
8,full_panel,all_examples,adjacent_rank_after_city,1247,0.8666666666666666,5
8,full_panel,all_examples,adjacent_rank_after_city,1248,1.0,4
8,full_panel,all_examples,adjacent_rank_after_city,1249,0.3333333333333333,3
8,full_panel,all_examples,adjacent_rank_after_city,1250,1.0,2
8,full_panel,all_examples,adjacent_rank_after_city,1251,0.3333333333333333,3
8,full_panel,all_examples,adjacent_rank_after_city,1252,0.4666666666666666,5
8,full_panel,all_examples,adjacent_rank_after_city,1253,0.6666666666666666,9
8,full_panel,all_examples,adjacent_rank_after_city,1254,0.9166666666666666,4
8,full_panel,all_examples,adjacent_rank_after_city,1255,0.0,2
8,full_panel,all_examples,adjacent_rank_after_city,1256,0.8333333333333333,4
8,full_panel,all_examples,adjacent_rank_after_city,1257,0.8333333333333334,6
8,full_panel,all_examples,adjacent_rank_after_city,1258,0.8333333333333333,2
8,full_panel,all_examples,adjacent_rank_after_city,1260,0.5,2
8,full_panel,all_examples,adjacent_rank_after_city,1261,1.0,3
8,full_panel,all_examples,adjacent_rank_after_city,1262,0.0,1
8,full_panel,all_examples,adjacent_rank_after_city,1263,0.8333333333333334,6
8,full_panel,all_examples,adjacent_rank_before_city,1234,1.0,1
8,full_panel,all_examples,adjacent_rank_before_city,1238,1.0,1
8,full_panel,all_examples,adjacent_rank_before_city,1246,1.0,1
8,full_panel,all_examples,adjacent_rank_before_city,1252,1.0,1
8,full_panel,all_examples,adjacent_rank_before_city,1260,1.0,1
8,full_panel,all_examples,same_unit_rank_after_city,1234,1.0,2
8,full_panel,all_examples,same_unit_rank_after_city,1236,0.75,4
8,full_panel,all_examples,same_unit_rank_after_city,1247,1.0,1
8,full_panel,all_examples,same_unit_rank_after_city,1250,0.6666666666666666,1
8,full_panel,all_examples,same_unit_rank_before_city,1234,0.8888888888888888,3
8,full_panel,all_examples,same_unit_rank_before_city,1235,0.8333333333333333,2
8,full_panel,all_examples,same_unit_rank_before_city,1236,0.8333333333333333,2
8,full_panel,all_examples,same_unit_rank_before_city,1237,0.5714285714285714,7
8,full_panel,all_examples,same_unit_rank_before_city,1238,0.0,1
8,full_panel,all_examples,same_unit_rank_before_city,1239,1.0,3
8,full_panel,all_examples,same_unit_rank_before_city,1240,0.8571428571428571,7
8,full_panel,all_examples,same_unit_rank_before_city,1241,0.8,5
8,full_panel,all_examples,same_unit_rank_before_city,1242,0.5,2
8,full_panel,all_examples,same_unit_rank_before_city,1243,0.5,8
8,full_panel,all_examples,same_unit_rank_before_city,1244,0.6,5
8,full_panel,all_examples,same_unit_rank_before_city,1245,0.6,5
8,full_panel,all_examples,same_unit_rank_before_city,1246,1.0,3
8,full_panel,all_examples,same_unit_rank_before_city,1247,0.6666666666666666,3
8,full_panel,all_examples,same_unit_rank_before_city,1248,0.9333333333333332,5
8,full_panel,all_examples,same_unit_rank_before_city,1249,0.9444444444444445,6
8,full_panel,all_examples,same_unit_rank_before_city,1250,0.5,6
8,full_panel,all_examples,same_unit_rank_before_city,1251,0.6666666666666666,6
8,full_panel,all_examples,same_unit_rank_before_city,1252,0.6666666666666666,3
8,full_panel,all_examples,same_unit_rank_before_city,1254,0.26666666666666666,5
8,full_panel,all_examples,same_unit_rank_before_city,1255,0.8095238095238095,7
8,full_panel,all_examples,same_unit_rank_before_city,1256,0.6666666666666666,4
8,full_panel,all_examples,same_unit_rank_before_city,1257,0.7777777777777777,3
8,full_panel,all_examples,same_unit_rank_before_city,1258,0.5714285714285714,7
8,full_panel,all_examples,same_unit_rank_before_city,1259,0.7407407407407408,9
8,full_panel,all_examples,same_unit_rank_before_city,1260,0.7222222222222222,6
8,full_panel,all_examples,same_unit_rank_before_city,1261,1.0,6
8,full_panel,all_examples,same_unit_rank_before_city,1262,0.75,8
8,full_panel,all_examples,same_unit_rank_before_city,1263,0.3333333333333333,3
8,full_panel,all_examples,structural_invariant_bullet,1238,0.0,1
8,full_panel,all_examples,structural_invariant_bullet,1256,0.0,1
8,full_panel,clean_correct_only,pooled,1234,0.9629629629629629,9
8,full_panel,clean_correct_only,pooled,1235,0.7037037037037037,9
8,full_panel,clean_correct_only,pooled,1236,0.7407407407407407,9
8,full_panel,clean_correct_only,pooled,1237,0.5555555555555556,9
8,full_panel,clean_correct_only,pooled,1238,0.7777777777777778,9
8,full_panel,clean_correct_only,pooled,1239,0.9629629629629629,9
8,full_panel,clean_correct_only,pooled,1240,0.8888888888888888,9
8,full_panel,clean_correct_only,pooled,1241,0.8518518518518519,9
8,full_panel,clean_correct_only,pooled,1242,0.8518518518518517,9
8,full_panel,clean_correct_only,pooled,1243,0.5555555555555556,9
8,full_panel,clean_correct_only,pooled,1244,0.7777777777777778,9
8,full_panel,clean_correct_only,pooled,1245,0.6666666666666666,7
8,full_panel,clean_correct_only,pooled,1246,0.8518518518518519,9
8,full_panel,clean_correct_only,pooled,1247,0.8148148148148148,9
8,full_panel,clean_correct_only,pooled,1248,0.9629629629629629,9
8,full_panel,clean_correct_only,pooled,1249,0.7407407407407408,9
8,full_panel,clean_correct_only,pooled,1250,0.6296296296296297,9
8,full_panel,clean_correct_only,pooled,1251,0.5,8
8,full_panel,clean_correct_only,pooled,1252,0.5925925925925926,9
8,full_panel,clean_correct_only,pooled,1253,0.6666666666666666,9
8,full_panel,clean_correct_only,pooled,1254,0.5555555555555556,9
8,full_panel,clean_correct_only,pooled,1255,0.7083333333333334,8
8,full_panel,clean_correct_only,pooled,1256,0.6666666666666666,9
8,full_panel,clean_correct_only,pooled,1257,0.8148148148148148,9
8,full_panel,clean_correct_only,pooled,1258,0.6296296296296295,9
8,full_panel,clean_correct_only,pooled,1259,0.9523809523809524,7
8,full_panel,clean_correct_only,pooled,1260,0.7037037037037037,9
8,full_panel,clean_correct_only,pooled,1261,1.0,9
8,full_panel,clean_correct_only,pooled,1262,0.6666666666666666,9
8,full_panel,clean_correct_only,pooled,1263,0.6666666666666666,9
8,full_panel,clean_correct_only,macro_primary_grammars,1234,0.9629629629629629,7
8,full_panel,clean_correct_only,macro_primary_grammars,1235,0.75,9
8,full_panel,clean_correct_only,macro_primary_grammars,1236,0.75,5
8,full_panel,clean_correct_only,macro_primary_grammars,1237,0.5357142857142857,9
8,full_panel,clean_correct_only,macro_primary_grammars,1238,0.6666666666666666,8
8,full_panel,clean_correct_only,macro_primary_grammars,1239,0.9722222222222221,9
8,full_panel,clean_correct_only,macro_primary_grammars,1240,0.9285714285714286,9
8,full_panel,clean_correct_only,macro_primary_grammars,1241,0.8583333333333334,9
8,full_panel,clean_correct_only,macro_primary_grammars,1242,0.7261904761904762,9
8,full_panel,clean_correct_only,macro_primary_grammars,1243,0.75,9
8,full_panel,clean_correct_only,macro_primary_grammars,1244,0.8,9
8,full_panel,clean_correct_only,macro_primary_grammars,1245,0.6944444444444444,7
8,full_panel,clean_correct_only,macro_primary_grammars,1246,0.9111111111111111,9
8,full_panel,clean_correct_only,macro_primary_grammars,1247,0.7666666666666666,8
8,full_panel,clean_correct_only,macro_primary_grammars,1248,0.9666666666666666,9
8,full_panel,clean_correct_only,macro_primary_grammars,1249,0.638888888888889,9
8,full_panel,clean_correct_only,macro_primary_grammars,1250,0.75,8
8,full_panel,clean_correct_only,macro_primary_grammars,1251,0.4666666666666667,8
8,full_panel,clean_correct_only,macro_primary_grammars,1252,0.7111111111111111,9
8,full_panel,clean_correct_only,macro_primary_grammars,1253,0.6666666666666666,9
8,full_panel,clean_correct_only,macro_primary_grammars,1254,0.5916666666666667,9
8,full_panel,clean_correct_only,macro_primary_grammars,1255,0.40476190476190477,8
8,full_panel,clean_correct_only,macro_primary_grammars,1256,0.75,8
8,full_panel,clean_correct_only,macro_primary_grammars,1257,0.8055555555555556,9
8,full_panel,clean_correct_only,macro_primary_grammars,1258,0.7023809523809523,9
8,full_panel,clean_correct_only,macro_primary_grammars,1259,0.9523809523809524,7
8,full_panel,clean_correct_only,macro_primary_grammars,1260,0.7407407407407408,9
8,full_panel,clean_correct_only,macro_primary_grammars,1261,1.0,9
8,full_panel,clean_correct_only,macro_primary_grammars,1262,0.375,9
8,full_panel,clean_correct_only,macro_primary_grammars,1263,0.5833333333333334,9
8,full_panel,clean_correct_only,adjacent_rank_after_city,1234,1.0,3
8,full_panel,clean_correct_only,adjacent_rank_after_city,1235,0.6666666666666666,7
8,full_panel,clean_correct_only,adjacent_rank_after_city,1236,0.6666666666666666,3
8,full_panel,clean_correct_only,adjacent_rank_after_city,1237,0.5,2
8,full_panel,clean_correct_only,adjacent_rank_after_city,1238,1.0,6
8,full_panel,clean_correct_only,adjacent_rank_after_city,1239,0.9444444444444443,6
8,full_panel,clean_correct_only,adjacent_rank_after_city,1240,1.0,2
8,full_panel,clean_correct_only,adjacent_rank_after_city,1241,0.9166666666666666,4
8,full_panel,clean_correct_only,adjacent_rank_after_city,1242,0.9523809523809523,7
8,full_panel,clean_correct_only,adjacent_rank_after_city,1243,1.0,1
8,full_panel,clean_correct_only,adjacent_rank_after_city,1244,1.0,4
8,full_panel,clean_correct_only,adjacent_rank_after_city,1245,0.8888888888888888,3
8,full_panel,clean_correct_only,adjacent_rank_after_city,1246,0.7333333333333333,5
8,full_panel,clean_correct_only,adjacent_rank_after_city,1247,0.8666666666666666,5
8,full_panel,clean_correct_only,adjacent_rank_after_city,1248,1.0,4
8,full_panel,clean_correct_only,adjacent_rank_after_city,1249,0.3333333333333333,3
8,full_panel,clean_correct_only,adjacent_rank_after_city,1250,1.0,2
8,full_panel,clean_correct_only,adjacent_rank_after_city,1251,0.3333333333333333,3
8,full_panel,clean_correct_only,adjacent_rank_after_city,1252,0.4666666666666666,5
8,full_panel,clean_correct_only,adjacent_rank_after_city,1253,0.6666666666666666,9
8,full_panel,clean_correct_only,adjacent_rank_after_city,1254,0.9166666666666666,4
8,full_panel,clean_correct_only,adjacent_rank_after_city,1255,0.0,1
8,full_panel,clean_correct_only,adjacent_rank_after_city,1256,0.8333333333333333,4
8,full_panel,clean_correct_only,adjacent_rank_after_city,1257,0.8333333333333334,6
8,full_panel,clean_correct_only,adjacent_rank_after_city,1258,0.8333333333333333,2
8,full_panel,clean_correct_only,adjacent_rank_after_city,1260,0.5,2
8,full_panel,clean_correct_only,adjacent_rank_after_city,1261,1.0,3
8,full_panel,clean_correct_only,adjacent_rank_after_city,1262,0.0,1
8,full_panel,clean_correct_only,adjacent_rank_after_city,1263,0.8333333333333334,6
8,full_panel,clean_correct_only,adjacent_rank_before_city,1234,1.0,1
8,full_panel,clean_correct_only,adjacent_rank_before_city,1238,1.0,1
8,full_panel,clean_correct_only,adjacent_rank_before_city,1246,1.0,1
8,full_panel,clean_correct_only,adjacent_rank_before_city,1252,1.0,1
8,full_panel,clean_correct_only,adjacent_rank_before_city,1260,1.0,1
8,full_panel,clean_correct_only,same_unit_rank_after_city,1234,1.0,2
8,full_panel,clean_correct_only,same_unit_rank_after_city,1236,0.75,4
8,full_panel,clean_correct_only,same_unit_rank_after_city,1247,1.0,1
8,full_panel,clean_correct_only,same_unit_rank_after_city,1250,0.6666666666666666,1
8,full_panel,clean_correct_only,same_unit_rank_before_city,1234,0.8888888888888888,3
8,full_panel,clean_correct_only,same_unit_rank_before_city,1235,0.8333333333333333,2
8,full_panel,clean_correct_only,same_unit_rank_before_city,1236,0.8333333333333333,2
8,full_panel,clean_correct_only,same_unit_rank_before_city,1237,0.5714285714285714,7
8,full_panel,clean_correct_only,same_unit_rank_before_city,1238,0.0,1
8,full_panel,clean_correct_only,same_unit_rank_before_city,1239,1.0,3
8,full_panel,clean_correct_only,same_unit_rank_before_city,1240,0.8571428571428571,7
8,full_panel,clean_correct_only,same_unit_rank_before_city,1241,0.8,5
8,full_panel,clean_correct_only,same_unit_rank_before_city,1242,0.5,2
8,full_panel,clean_correct_only,same_unit_rank_before_city,1243,0.5,8
8,full_panel,clean_correct_only,same_unit_rank_before_city,1244,0.6,5
8,full_panel,clean_correct_only,same_unit_rank_before_city,1245,0.5,4
8,full_panel,clean_correct_only,same_unit_rank_before_city,1246,1.0,3
8,full_panel,clean_correct_only,same_unit_rank_before_city,1247,0.6666666666666666,3
8,full_panel,clean_correct_only,same_unit_rank_before_city,1248,0.9333333333333332,5
8,full_panel,clean_correct_only,same_unit_rank_before_city,1249,0.9444444444444445,6
8,full_panel,clean_correct_only,same_unit_rank_before_city,1250,0.5,6
8,full_panel,clean_correct_only,same_unit_rank_before_city,1251,0.6,5
8,full_panel,clean_correct_only,same_unit_rank_before_city,1252,0.6666666666666666,3
8,full_panel,clean_correct_only,same_unit_rank_before_city,1254,0.26666666666666666,5
8,full_panel,clean_correct_only,same_unit_rank_before_city,1255,0.8095238095238095,7
8,full_panel,clean_correct_only,same_unit_rank_before_city,1256,0.6666666666666666,4
8,full_panel,clean_correct_only,same_unit_rank_before_city,1257,0.7777777777777777,3
8,full_panel,clean_correct_only,same_unit_rank_before_city,1258,0.5714285714285714,7
8,full_panel,clean_correct_only,same_unit_rank_before_city,1259,0.9523809523809524,7
8,full_panel,clean_correct_only,same_unit_rank_before_city,1260,0.7222222222222222,6
8,full_panel,clean_correct_only,same_unit_rank_before_city,1261,1.0,6
8,full_panel,clean_correct_only,same_unit_rank_before_city,1262,0.75,8
8,full_panel,clean_correct_only,same_unit_rank_before_city,1263,0.3333333333333333,3
8,full_panel,clean_correct_only,structural_invariant_bullet,1238,0.0,1
8,full_panel,clean_correct_only,structural_invariant_bullet,1256,0.0,1
8,discovery,all_examples,pooled,1234,0.9629629629629629,9
8,discovery,all_examples,pooled,1235,0.7037037037037037,9
8,discovery,all_examples,pooled,1236,0.7407407407407407,9
8,discovery,all_examples,pooled,1237,0.5555555555555556,9
8,discovery,all_examples,pooled,1238,0.7777777777777778,9
8,discovery,all_examples,pooled,1239,0.9629629629629629,9
8,discovery,all_examples,pooled,1240,0.8888888888888888,9
8,discovery,all_examples,pooled,1241,0.8518518518518519,9
8,discovery,all_examples,pooled,1242,0.8518518518518517,9
8,discovery,all_examples,pooled,1243,0.5555555555555556,9
8,discovery,all_examples,pooled,1244,0.7777777777777778,9
8,discovery,all_examples,pooled,1245,0.6666666666666666,9
8,discovery,all_examples,pooled,1246,0.8518518518518519,9
8,discovery,all_examples,pooled,1247,0.8148148148148148,9
8,discovery,all_examples,pooled,1248,0.9629629629629629,9
8,discovery,all_examples,pooled,1249,0.7407407407407408,9
8,discovery,all_examples,pooled,1250,0.6296296296296297,9
8,discovery,all_examples,pooled,1251,0.5555555555555556,9
8,discovery,all_examples,pooled,1252,0.5925925925925926,9
8,discovery,all_examples,pooled,1253,0.6666666666666666,9
8,discovery,all_examples,macro_primary_grammars,1234,0.9629629629629629,7
8,discovery,all_examples,macro_primary_grammars,1235,0.75,9
8,discovery,all_examples,macro_primary_grammars,1236,0.75,5
8,discovery,all_examples,macro_primary_grammars,1237,0.5357142857142857,9
8,discovery,all_examples,macro_primary_grammars,1238,0.6666666666666666,8
8,discovery,all_examples,macro_primary_grammars,1239,0.9722222222222221,9
8,discovery,all_examples,macro_primary_grammars,1240,0.9285714285714286,9
8,discovery,all_examples,macro_primary_grammars,1241,0.8583333333333334,9
8,discovery,all_examples,macro_primary_grammars,1242,0.7261904761904762,9
8,discovery,all_examples,macro_primary_grammars,1243,0.75,9
8,discovery,all_examples,macro_primary_grammars,1244,0.8,9
8,discovery,all_examples,macro_primary_grammars,1245,0.675,9
8,discovery,all_examples,macro_primary_grammars,1246,0.9111111111111111,9
8,discovery,all_examples,macro_primary_grammars,1247,0.7666666666666666,8
8,discovery,all_examples,macro_primary_grammars,1248,0.9666666666666666,9
8,discovery,all_examples,macro_primary_grammars,1249,0.638888888888889,9
8,discovery,all_examples,macro_primary_grammars,1250,0.75,8
8,discovery,all_examples,macro_primary_grammars,1251,0.5,9
8,discovery,all_examples,macro_primary_grammars,1252,0.7111111111111111,9
8,discovery,all_examples,macro_primary_grammars,1253,0.6666666666666666,9
8,discovery,all_examples,adjacent_rank_after_city,1234,1.0,3
8,discovery,all_examples,adjacent_rank_after_city,1235,0.6666666666666666,7
8,discovery,all_examples,adjacent_rank_after_city,1236,0.6666666666666666,3
8,discovery,all_examples,adjacent_rank_after_city,1237,0.5,2
8,discovery,all_examples,adjacent_rank_after_city,1238,1.0,6
8,discovery,all_examples,adjacent_rank_after_city,1239,0.9444444444444443,6
8,discovery,all_examples,adjacent_rank_after_city,1240,1.0,2
8,discovery,all_examples,adjacent_rank_after_city,1241,0.9166666666666666,4
8,discovery,all_examples,adjacent_rank_after_city,1242,0.9523809523809523,7
8,discovery,all_examples,adjacent_rank_after_city,1243,1.0,1
8,discovery,all_examples,adjacent_rank_after_city,1244,1.0,4
8,discovery,all_examples,adjacent_rank_after_city,1245,0.75,4
8,discovery,all_examples,adjacent_rank_after_city,1246,0.7333333333333333,5
8,discovery,all_examples,adjacent_rank_after_city,1247,0.8666666666666666,5
8,discovery,all_examples,adjacent_rank_after_city,1248,1.0,4
8,discovery,all_examples,adjacent_rank_after_city,1249,0.3333333333333333,3
8,discovery,all_examples,adjacent_rank_after_city,1250,1.0,2
8,discovery,all_examples,adjacent_rank_after_city,1251,0.3333333333333333,3
8,discovery,all_examples,adjacent_rank_after_city,1252,0.4666666666666666,5
8,discovery,all_examples,adjacent_rank_after_city,1253,0.6666666666666666,9
8,discovery,all_examples,adjacent_rank_before_city,1234,1.0,1
8,discovery,all_examples,adjacent_rank_before_city,1238,1.0,1
8,discovery,all_examples,adjacent_rank_before_city,1246,1.0,1
8,discovery,all_examples,adjacent_rank_before_city,1252,1.0,1
8,discovery,all_examples,same_unit_rank_after_city,1234,1.0,2
8,discovery,all_examples,same_unit_rank_after_city,1236,0.75,4
8,discovery,all_examples,same_unit_rank_after_city,1247,1.0,1
8,discovery,all_examples,same_unit_rank_after_city,1250,0.6666666666666666,1
8,discovery,all_examples,same_unit_rank_before_city,1234,0.8888888888888888,3
8,discovery,all_examples,same_unit_rank_before_city,1235,0.8333333333333333,2
8,discovery,all_examples,same_unit_rank_before_city,1236,0.8333333333333333,2
8,discovery,all_examples,same_unit_rank_before_city,1237,0.5714285714285714,7
8,discovery,all_examples,same_unit_rank_before_city,1238,0.0,1
8,discovery,all_examples,same_unit_rank_before_city,1239,1.0,3
8,discovery,all_examples,same_unit_rank_before_city,1240,0.8571428571428571,7
8,discovery,all_examples,same_unit_rank_before_city,1241,0.8,5
8,discovery,all_examples,same_unit_rank_before_city,1242,0.5,2
8,discovery,all_examples,same_unit_rank_before_city,1243,0.5,8
8,discovery,all_examples,same_unit_rank_before_city,1244,0.6,5
8,discovery,all_examples,same_unit_rank_before_city,1245,0.6,5
8,discovery,all_examples,same_unit_rank_before_city,1246,1.0,3
8,discovery,all_examples,same_unit_rank_before_city,1247,0.6666666666666666,3
8,discovery,all_examples,same_unit_rank_before_city,1248,0.9333333333333332,5
8,discovery,all_examples,same_unit_rank_before_city,1249,0.9444444444444445,6
8,discovery,all_examples,same_unit_rank_before_city,1250,0.5,6
8,discovery,all_examples,same_unit_rank_before_city,1251,0.6666666666666666,6
8,discovery,all_examples,same_unit_rank_before_city,1252,0.6666666666666666,3
8,discovery,all_examples,structural_invariant_bullet,1238,0.0,1
8,discovery,clean_correct_only,pooled,1234,0.9629629629629629,9
8,discovery,clean_correct_only,pooled,1235,0.7037037037037037,9
8,discovery,clean_correct_only,pooled,1236,0.7407407407407407,9
8,discovery,clean_correct_only,pooled,1237,0.5555555555555556,9
8,discovery,clean_correct_only,pooled,1238,0.7777777777777778,9
8,discovery,clean_correct_only,pooled,1239,0.9629629629629629,9
8,discovery,clean_correct_only,pooled,1240,0.8888888888888888,9
8,discovery,clean_correct_only,pooled,1241,0.8518518518518519,9
8,discovery,clean_correct_only,pooled,1242,0.8518518518518517,9
8,discovery,clean_correct_only,pooled,1243,0.5555555555555556,9
8,discovery,clean_correct_only,pooled,1244,0.7777777777777778,9
8,discovery,clean_correct_only,pooled,1245,0.6666666666666666,7
8,discovery,clean_correct_only,pooled,1246,0.8518518518518519,9
8,discovery,clean_correct_only,pooled,1247,0.8148148148148148,9
8,discovery,clean_correct_only,pooled,1248,0.9629629629629629,9
8,discovery,clean_correct_only,pooled,1249,0.7407407407407408,9
8,discovery,clean_correct_only,pooled,1250,0.6296296296296297,9
8,discovery,clean_correct_only,pooled,1251,0.5,8
8,discovery,clean_correct_only,pooled,1252,0.5925925925925926,9
8,discovery,clean_correct_only,pooled,1253,0.6666666666666666,9
8,discovery,clean_correct_only,macro_primary_grammars,1234,0.9629629629629629,7
8,discovery,clean_correct_only,macro_primary_grammars,1235,0.75,9
8,discovery,clean_correct_only,macro_primary_grammars,1236,0.75,5
8,discovery,clean_correct_only,macro_primary_grammars,1237,0.5357142857142857,9
8,discovery,clean_correct_only,macro_primary_grammars,1238,0.6666666666666666,8
8,discovery,clean_correct_only,macro_primary_grammars,1239,0.9722222222222221,9
8,discovery,clean_correct_only,macro_primary_grammars,1240,0.9285714285714286,9
8,discovery,clean_correct_only,macro_primary_grammars,1241,0.8583333333333334,9
8,discovery,clean_correct_only,macro_primary_grammars,1242,0.7261904761904762,9
8,discovery,clean_correct_only,macro_primary_grammars,1243,0.75,9
8,discovery,clean_correct_only,macro_primary_grammars,1244,0.8,9
8,discovery,clean_correct_only,macro_primary_grammars,1245,0.6944444444444444,7
8,discovery,clean_correct_only,macro_primary_grammars,1246,0.9111111111111111,9
8,discovery,clean_correct_only,macro_primary_grammars,1247,0.7666666666666666,8
