model,mode,target,candidate,label,formula,k,parsed_n,seed_cv_mse,seed_cv_rmse,seed_cv_mae,seed_cv_se,request_oof_r2,request_oof_rmse,request_oof_mae,request_oof_median_ae,request_oof_nrmse_sd,cell_crossfit_r2,cell_crossfit_rmse,cell_crossfit_mae,cell_crossfit_median_ae,cell_crossfit_nrmse_sd,cell_fit_r2,cell_adjusted_r2,cell_fit_rmse,cell_fit_mae,cell_fit_median_ae,cell_fit_nrmse_sd,cell_sse_deviance,cell_log_likelihood,cell_aic,cell_aicc,cell_bic,leave_N_out_r2,leave_N_out_rmse,leave_N_out_mae,leave_L_out_r2,leave_L_out_rmse,leave_L_out_mae,residual_spearman_N,residual_spearman_L,abs_residual_spearman_fitted,max_abs_cell_residual
Qwen3-4B,enumeration_index,absolute_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,495,10.173792350942026,3.1896382790125317,0.9569791958915468,6.280807380961806,0.015947378902128162,3.2039739369006637,0.9594827172112194,0.3980407379982076,0.99099174366124,0.3840990521369324,1.0728711517367504,0.5832154192667227,0.3254601067874493,0.776905997470612,0.384212523852963,0.32947585930655976,1.0727723159264773,0.5830353534229079,0.3254217819451354,0.7768344267758068,57.54202209091287,-74.45923902096887,160.91847804193773,162.87196641403077,172.3906160745066,0.23289094551333356,1.1973488075055483,0.6582508538218635,-0.029126173015479484,1.3868402680268515,0.8398178775273771,-0.09288407280256479,-0.38317683880411973,0.36259303721488595,5.757197321390955
Qwen3-4B,enumeration_bullet,signed_error,constant,constant,b=\alpha,1,487,1.4481673411563203,1.2033982471136977,0.39483640561711597,0.5796407552854987,-0.015211429647524088,1.1800543221796003,0.3858642434777425,0.02054794520547945,1.006542004383672,-0.0038543039719560745,0.5941098206819363,0.2777899265223361,0.09990772664051634,0.991855442034028,-0.00035463723093664967,-0.00035463723093664967,0.5930733148524923,0.27649999999999997,0.1,0.9901250145745829,17.586797839506172,-44.825063969678176,93.65012793935635,93.90544708829252,97.47417395021264,-0.018836789301487356,0.5985269330702793,0.2850742598481756,-0.07875644246421287,0.6158757297526635,0.3080904043757149,-0.23315441642247597,-0.18931293468598184,,2.6
Qwen3-4B,enumeration_bullet,signed_error,N,N,b=\alpha+\beta_NN,2,487,1.4648512142555077,1.2103103793058654,0.45583495721304956,0.5954211129432554,-0.026047601558124134,1.1863354424504136,0.4476480788707861,0.09631731799397492,1.0118995640047255,0.06988116037210157,0.5718743387607661,0.280353083033266,0.11261183877507622,0.9547337130505764,0.07584901556796009,0.056595870058959274,0.5700367481436188,0.2788478588272997,0.11260197580926021,0.9516658892402308,16.247094711707575,-42.844204170020205,91.68840834004041,92.21014747047519,97.42447735632484,0.06860106247299547,0.5722677311986885,0.27891751040889956,-0.242777595146781,0.6610405426632219,0.30897148466167207,0.11422721797430033,-0.2511252581961441,-0.19778454867008874,2.9515578011360457
Qwen3-4B,enumeration_bullet,signed_error,L,L,b=\alpha+\beta_LL_k,2,487,1.4442612099576455,1.2017741925826355,0.4407419500954447,0.5745481847199349,-0.012626438810617424,1.1785510028746238,0.43236127375147365,0.08271209482513496,1.0052597294934236,0.031106491751599075,0.583672741794367,0.29021959525087987,0.11999199070106804,0.9744309303811292,0.033578929497690924,0.013445157195559498,0.5829275534376286,0.2897445640294875,0.12000022194307602,0.973186852095867,16.990226627838968,-43.962308386795954,93.92461677359191,94.44635590402669,99.66068578987634,-0.004756758733670097,0.5943768100192829,0.3005177480430915,-0.8293534652998755,0.802010773749662,0.4803167010564294,-0.3360260758421725,0.31128587489100484,-0.2720069001413512,2.629630589621506
Qwen3-4B,enumeration_bullet,signed_error,lnN,ln N,b=\alpha+\beta_N\ln N,2,487,1.4478732041123565,1.2032760298918768,0.46000606362010404,0.579431590750641,-0.014876026738197545,1.1798593744391674,0.45181849560272447,0.0957821657574192,1.006375721284905,0.06062458663983339,0.5747129500090129,0.3008141738865886,0.14612432988102694,0.9594727224329846,0.06439970188933997,0.0449080290120345,0.5735569735167403,0.2998936319504413,0.14395433459712456,0.9575428408945715,16.44838009348414,-43.152026469585195,92.30405293917039,92.82579206960517,98.04012195545482,0.05054372839079102,0.5777884718498075,0.31053280990852256,-0.14996690445257133,0.6358783806124576,0.326220079487288,0.14513860042823362,-0.22365843308094085,-0.19392062586334707,2.8316970442985996
Qwen3-4B,enumeration_bullet,signed_error,lnL,ln L,b=\alpha+\beta_L\ln L_k,2,487,1.4496575787155201,1.2040172667846256,0.40607919764389067,0.5788457592167268,-0.01633734539750442,1.1807085078651895,0.39727692702158174,0.037882389033796794,1.007100000196946,0.0016605731589417472,0.5924756417955477,0.2834432896157587,0.08395083449555753,0.9891272103750038,0.005238895451628922,-0.015485294226462054,0.5914128910521268,0.2828973611146007,0.08394142495627932,0.9873529675133427,17.488460385131738,-44.68488294606594,95.36976589213188,95.89150502256666,101.10583490841631,-0.04751780099169767,0.6068929529466136,0.29414477612088286,-0.47143278721240556,0.719285993029598,0.42043673739029475,-0.2833255833719613,0.041242923487136283,-0.18755710442959597,2.6202483725213512
Qwen3-4B,enumeration_bullet,signed_error,density,N/L,b=\alpha+\beta_DN/L_k,2,487,1.4292873084946407,1.1955280458837596,0.463966370246261,0.5864853849009284,-0.0009488935870194393,1.1717358093057069,0.4557017614536848,0.11260486621785981,0.9994466254132233,0.08693142929050734,0.5666085004262904,0.2974662428138424,0.12181018788043285,0.9459424925941865,0.09009310360188283,0.07113670992692211,0.5656266546579828,0.2964320828481033,0.1216942389941336,0.9443033191036421,15.996675622979048,-42.45587470173135,90.9117494034627,91.43348853389747,96.64781841974713,-0.0984993398457954,0.6214859126070962,0.3402433468719227,-0.05819714162694023,0.6099787150204814,0.3215910378072185,0.07890440990913196,-0.4905684089092686,-0.1143943101646211,2.6549904546732437
Qwen3-4B,enumeration_bullet,signed_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,487,1.449961727714975,1.2041435660729891,0.4022244854566672,0.5799548725785624,-0.01648430690406122,1.1807938694971791,0.3933290672633607,0.026857903875762746,1.007172810462156,-0.0014415091530763924,0.5933954104968079,0.2886423506535658,0.10296205614137205,0.9906627473414024,0.0022334590144107436,-0.018553343922788956,0.5923056246586088,0.28771456775852894,0.10305048192938683,0.9888433698851794,17.541297650111236,-44.7603006880283,95.5206013760566,96.04234050649139,101.25667039234104,-0.019872934530946518,0.5988312032139091,0.2923204327798883,-0.11906631162515979,0.6272769073376171,0.33108763679050185,-0.07263066477874228,-0.3592274163141797,-0.20825630824841276,2.614244055146918
Qwen3-4B,enumeration_bullet,signed_error,product,NL,b=\alpha+\beta_PNL_k,2,487,1.4534218545676023,1.2055794683751055,0.44570132620831426,0.5782292735629294,-0.018802864773231454,1.1821397729757541,0.4377136689156091,0.08389863718270646,1.0083208155663022,0.09905842701357359,0.5628331935640071,0.2638624099260058,0.095690929555991,0.9396396870751563,0.10358842017689218,0.08491317893057737,0.561416429366729,0.2620028845554968,0.0926481555862907,0.9372744252494281,15.759420358144368,-42.08230913572492,90.16461827144984,90.68635740188462,95.90068728773427,-0.02921380655866712,0.6015672578753721,0.2581164602575724,-1.2426497294232077,0.8879982558325717,0.4116802017289157,-0.0789119914042164,0.04362116233877673,-0.2898224320133186,2.9515933712641655
Qwen3-4B,enumeration_bullet,signed_error,ln_product,ln(NL),b=\alpha+\beta_P\ln(NL_k),2,487,1.4464016212846087,1.2026643843086935,0.4533798961916231,0.5776393645418102,-0.013925046182242662,1.1793064565147118,0.44515647960827115,0.10375353273366174,1.0059041030674374,0.055522461372426446,0.5762715849440965,0.2869564385908997,0.1138928570551582,0.9620748348517502,0.059383295772464595,0.03978711443439087,0.5750925375597182,0.2855656000038593,0.10988898283936993,0.9601064368823827,16.536571337843796,-43.28571084788615,92.5714216957723,93.09316082620708,98.30749071205673,0.0332888265478698,0.5830150392752971,0.28969465125694926,-0.2815085793758483,0.6712621315858357,0.35143563155098184,0.005067742567243256,0.13870549372891927,-0.3290617060340366,2.815010595426782
Qwen3-4B,enumeration_bullet,signed_error,ln_density,ln(N/L),b=\alpha+\beta_R\ln(N/L_k),2,487,1.4507470252088435,1.2044696032730935,0.4354408152809922,0.5806085176573913,-0.016979872141509755,1.1810816698533206,0.4269522219597693,0.07238090859238193,1.0074182933538232,0.016426208557858146,0.5880779050594378,0.3076418433807582,0.1338803880504198,0.9817852696049677,0.019791884142072336,-0.0006291182716344768,0.5870708756004556,0.30683304462494065,0.13382637275887732,0.9801040524050338,17.232610648914278,-44.31644044205173,94.63288088410346,95.15462001453824,100.36894990038789,-0.028229640551693302,0.6012795704958092,0.3213920907623332,-0.142805204917817,0.6338952442765019,0.3422635514384329,-0.002171681006673357,-0.44058041919024216,-0.1610848840065072,2.670416250197486
Qwen3-4B,enumeration_bullet,signed_error,N_L,N + L,b=\alpha+\beta_NN+\beta_LL_k,3,487,1.4601767069034524,1.208377716983995,0.47891703752767595,0.5900824927722818,-0.02292133589310219,1.1845267402254895,0.4709068807982381,0.13515627920969003,1.0103568089564277,0.10585771418933665,0.5607053574120174,0.275347697220874,0.1177778475859006,0.9360873036712174,0.11031631923073237,0.07245743919799752,0.5593056428140452,0.27424930635123446,0.1177367535836368,0.9337505058386218,15.641140104181614,-41.893967253208345,91.78793450641669,92.67682339530558,99.43602652812928,0.08278316297608912,0.5678941537916096,0.28055600605179704,-0.9974612109648622,0.8380512262826681,0.48530974903981955,0.03208722514997693,0.19403839918981,-0.21325330132052822,2.987047958985859
Qwen3-4B,enumeration_bullet,signed_error,N_lnL,N + ln L,b=\alpha+\beta_NN+\beta_L\ln L_k,3,487,1.466135962355839,1.2108410144836683,0.4576400389347226,0.5945626233528913,-0.02702768998076288,1.1869019055000156,0.4494958215395425,0.0978899188201165,1.0123827357050779,0.07593673099600828,0.570009695094538,0.2769836105828028,0.10579125605832496,0.9516207246712903,0.08175612274234667,0.042681915199467735,0.5682120104536283,0.2754236676340553,0.10411533898211352,0.9486195231558859,16.14324444118771,-42.683893057060175,93.36778611412035,94.25667500300924,101.01587813583293,0.03984763690997062,0.5810338926691557,0.2821994573482758,-0.6412939608832111,0.7596692974357232,0.4186906984909391,0.08323377952437624,-0.08819927235900454,-0.31486194477791113,2.974838789641705
Qwen3-4B,enumeration_bullet,signed_error,lnN_L,ln N + L,b=\alpha+\beta_N\ln N+\beta_LL_k,3,487,1.4436584760507056,1.2015233980454587,0.4770246095833016,0.5742441255266262,-0.012074407627516104,1.1782297167756313,0.46899481823158995,0.1320544946271708,1.0049856845211014,0.09602800833832148,0.5637789754090697,0.28694774928113903,0.11402972468275396,0.9412186525077184,0.09859394181740233,0.0602362372138876,0.5629782606847495,0.28606494664518484,0.11403989077461717,0.9398818739708442,15.847226100181288,-42.22121341340658,92.44242682681316,93.33131571570205,100.09051884852575,0.0646678848934703,0.5734747646628061,0.30018705121353984,-0.9035627326717242,0.8181161869740112,0.4945090638834588,0.11459723267848902,0.12445897321770641,-0.17474189675870347,2.863604056844142
Qwen3-4B,enumeration_bullet,signed_error,lnN_lnL,ln N + ln L,b=\alpha+\beta_N\ln N+\beta_L\ln L_k,3,487,1.4492899791885094,1.2038646016843046,0.46172385970212276,0.5786192186719251,-0.01594966928407593,1.1804832991066578,0.45357731397758555,0.10424633046830839,1.0069079055865904,0.06636712207420492,0.5729536061278593,0.2931568720170586,0.137878264270696,0.9565355301123317,0.07013173951459795,0.030562877366283048,0.5717973005221806,0.29199994895581055,0.13787938683698464,0.9546050991251273,16.347607644222645,-42.99839065410402,93.99678130820804,94.88567019709693,101.64487332992063,0.021960875350837905,0.5864209846529665,0.30962953529011805,-0.5455209266847618,0.7371720043607819,0.4289397817228176,0.15754103776642808,-0.12543896513280647,-0.23130852340936373,2.8531181108736985
Qwen3-4B,enumeration_bullet,signed_error,N_density,N + N/L,b=\alpha+\beta_NN+\beta_DN/L_k,3,487,1.458895354233096,1.207847405193676,0.4697695071100118,0.5923571762435506,-0.022113311560846727,1.184058808097016,0.46155063384694545,0.11507888857646634,1.0099576804301753,0.08212307549178066,0.5680984633884381,0.29642576202706183,0.12556506439632853,0.9484299584144603,0.09384127862390312,0.05528133303343086,0.5644604608903939,0.294284473064459,0.1254536860650317,0.9423563800116043,15.930780595429793,-42.352679632474086,92.70535926494817,93.59424815383706,100.35345128666076,-0.30459993744742664,0.6772828292980589,0.33988548507293914,-0.8486677927733215,0.8062334750398471,0.3854891027777445,0.09240155813865536,-0.4713761111631243,-0.1470828331332533,2.6991796562339867
Qwen3-4B,enumeration_bullet,signed_error,L_density,L + N/L,b=\alpha+\beta_LL_k+\beta_DN/L_k,3,487,1.401564761234484,1.1838770042679618,0.5200124568684755,0.5765119795891445,0.018749682599176754,1.1601486947321036,0.5122253251603985,0.21148593337302313,0.9895632519881795,0.20484081157912537,0.5287597999152633,0.28449208959973693,0.1844780573215597,0.8827547817216609,0.20686124331508893,0.17311065792424163,0.5280876058508323,0.28395473505413243,0.18508134429358994,0.8816325660677542,13.943825972663197,-39.02227221687992,86.04454443375984,86.93343332264872,93.69263645547242,0.04855016336198026,0.5783947424716828,0.3319521065593378,-0.31375215160381886,0.6796543624775543,0.40717004375066873,0.0861288675078328,0.2038383183408105,-0.08360144057623049,2.745865497929747
Qwen3-4B,enumeration_bullet,signed_error,N_L_density,N + L + N/L,b=\alpha+\beta_NN+\beta_LL_k+\beta_DN/L_k,4,487,1.4238451386611144,1.1932498224014594,0.5250665601034319,0.5758281834726812,0.002375500719738355,1.1697883814301555,0.5172611487026502,0.22086672422765025,0.9977855425966038,0.19851329289881126,0.5308594473465933,0.29789399597563404,0.19955029326649015,0.8862601045738011,0.20954266512540154,0.15799109980749293,0.5271941780270897,0.29615445283198927,0.19440150125665748,0.8801410047129418,13.896685067282935,-38.937609707694804,87.87521941538961,89.23885577902597,97.43533444253033,-0.22178616901156167,0.655434037262825,0.35021022011183867,-0.46067971894685633,0.716652942407715,0.3616437187704481,-0.03208722514997693,0.21559822132201112,-0.12614645858343337,2.489924139489148
Qwen3-4B,enumeration_bullet,signed_error,N_L_interaction,N + L + NL,b=\alpha+\beta_NN+\beta_LL_k+\beta_{NL}NL_k,4,487,1.4752558774832498,1.2146011186736367,0.4777860233955965,0.5878543139299702,-0.03410100958543394,1.1909820929790917,0.46984695782947417,0.13006704996452373,1.0158629823397116,0.11069464682568209,0.5591867110727792,0.27023169035939576,0.11588675543945975,0.9335519514793119,0.11531086127426249,0.05761374353127968,0.5577335070182426,0.26876796103510325,0.11582750820052565,0.931125853980665,15.553333242543406,-41.75322582672611,93.50645165345222,94.87008801708858,103.06656668059294,-0.12023692040250777,0.6276049057400378,0.29660593418159914,-3.9829696955658074,1.323657155342031,0.5645061975926727,0.03594734246125234,0.1528787387556079,-0.19452581032412963,3.0070881793892106
Qwen3-4B,enumeration_bullet,signed_error,N_lnL_interaction,N + ln L + N ln L,b=\alpha+\beta_NN+\beta_L\ln L_k+\beta_{NL}N\ln L_k,4,487,1.4705766160895295,1.2126733344514216,0.46517362063285733,0.594073575058061,-0.030496034231053182,1.1889043416551455,0.45695294456183455,0.10584304954396406,1.0140907385176197,0.07312353614217404,0.5708766972784485,0.28373240250225884,0.11132094898824316,0.9530681689053881,0.08364087342205584,0.023878321688711623,0.5676285662808513,0.281957465664177,0.11131676931622703,0.9476454738172844,16.11010946290274,-42.63252632161838,95.26505264323676,96.62868900687312,104.82516767037748,-0.3449863244949696,0.6876862216108095,0.3204882437372893,-1.7394835181233463,0.9814444752417386,0.450631162942324,0.035464827797342925,0.0891792642741046,-0.2802881152460984,2.8271029374822576
Qwen3-4B,enumeration_bullet,signed_error,lnN_lnL_interaction,ln N + ln L + interaction,b=\alpha+\beta_N\ln N+\beta_L\ln L_k+\beta_{NL}\ln N\ln L_k,4,487,1.4546643733772175,1.2060946784466042,0.4630595262608145,0.5780634249897768,-0.019992856643969104,1.182829958599856,0.45489664146194186,0.10116477893860232,1.008909517974677,0.06278225712352636,0.5740525356320316,0.2946967571256057,0.13404398671652126,0.9583701727510849,0.06841752438778825,0.007662145543513521,0.5723241129195261,0.29347735583283224,0.1291052824623166,0.9554846027539992,16.377744511456125,-43.04443580529052,96.08887161058104,97.4525079742174,105.64898663772176,-0.13055892722412832,0.6304896918724782,0.32988230542898905,-1.1542621018363497,0.8703233979677524,0.4675312869015352,0.138240451210051,-0.0793793451231041,-0.24148859543817527,2.8070130590403886
Qwen3-4B,enumeration_bullet,signed_error,N_piece10_lnL,segmented N at 10 + ln L,b=\alpha+\beta_NN+\beta_H(N-10)_++\beta_L\ln L_k,4,487,1.485599865752804,1.2188518637442387,0.4617154527939187,0.6059987692883322,-0.04040344853553335,1.194605863728489,0.4535233184600794,0.10051026211110822,1.0189539226506528,0.07373963250650051,0.5706869343827331,0.27765581772027176,0.1088695272792948,0.9527513632336768,0.081750815220755,0.021864998822108572,0.5682136526062367,0.27585542231084476,0.10689148101500684,0.9486222646995274,16.14333775040605,-42.684037558602306,95.36807511720461,96.73171148084097,104.92819014434534,0.028557024376466456,0.5844401517314098,0.28340454034887774,-0.6881273902828031,0.770431439323223,0.412109025036239,0.10446442473639106,-0.09407922384960483,-0.2903721488595438,2.9714103771079703
Qwen3-4B,enumeration_bullet,signed_error,lnN_L_piece5,ln N + segmented L at 5k,b=\alpha+\beta_N\ln N+\beta_LL_k+\beta_H(L_k-5)_+,4,487,1.4256442170363581,1.194003440965041,0.5289455762110806,0.5566474813249533,-7.778194607688249e-05,1.17122582578668,0.521345112199297,0.21003726261910105,0.9990116286306212,0.18316910081292492,0.5359169185481305,0.3040958973755522,0.1900449016128115,0.894703459925876,0.18630275066224578,0.13323553874891392,0.5348879480852551,0.30302580695953485,0.19002012181168743,0.8929856126226219,14.305255850342725,-39.66202681755152,89.32405363510304,90.6876899987394,98.88416866224377,0.09334354567124137,0.5646154624347374,0.3264837977919535,-0.47494512885580153,0.720143956891675,0.4604155593006584,0.0016888013236829962,-0.12543896513280647,-0.1264345738295318,2.7319614805987307
Qwen3-4B,enumeration_bullet,signed_error,N_piece10_L_piece5,segmented N at 10 + segmented L at 5k,b=\alpha+\beta_NN+\beta_{NH}(N-10)_++\beta_LL_k+\beta_{LH}(L_k-5)_+,5,487,1.4611769988069405,1.208791544811156,0.5304464893353228,0.5838987759264164,-0.02397660856513273,1.1851375772652806,0.5227804085396007,0.1943216528921914,1.0108778300033634,0.19130937132853165,0.5332398454675867,0.28850954170117515,0.1571494132320707,0.8902341355497659,0.19804903695133436,0.12676450690256413,0.5310131735247953,0.286433715398312,0.15731265037808267,0.8865167476069995,14.098749522843717,-39.29850420273292,90.59700840546584,92.55049677755886,102.06914643803472,0.09972554656145283,0.5626247746332309,0.2979450198656336,-0.6153135688266529,0.7536328303751392,0.4565625825663237,-0.08709389683565165,-0.11857902172710612,-0.18540216086434572,2.8542196182186603
Qwen3-4B,enumeration_bullet,signed_error,N2_L,quadratic N + L,b=\alpha+\beta_1N+\beta_2N^2+\beta_LL_k,4,487,1.4937176895205566,1.2221774378217578,0.4849890390112338,0.6057488858673837,-0.04630534382706597,1.197989391646648,0.4768924221512106,0.13755993725764765,1.0218399448520217,0.10290752050028329,0.5616296102928607,0.27609444397453137,0.11662466956371503,0.9376303268931325,0.11080631033306598,0.05281541752870067,0.5591516034973008,0.2749809072101105,0.11277867385569267,0.933493340026374,15.632525784680132,-41.88019477167395,93.7603895433479,95.12402590698426,103.32050457048862,0.059495101264347094,0.5750583576357602,0.2781592595134406,-1.0939903103026234,0.8580621051795292,0.4829379578784867,0.07117091292664054,0.18717845578410966,-0.18876350540216086,2.968163515614806
Qwen3-4B,enumeration_bullet,signed_error,N_L2,N + quadratic L,b=\alpha+\beta_NN+\beta_1L_k+\beta_2L_k^2,4,487,1.4283611774418876,1.1951406517401573,0.5364160276020578,0.570941355805746,-0.0008575826575913936,1.1716823626578987,0.5286357013101253,0.24115924625282736,0.9994010374305335,0.22028537102133583,0.5235995081783221,0.3087138867718545,0.21767132892153745,0.8741397693727765,0.22542649249592517,0.17491082896305066,0.5218704520788929,0.3073126127585802,0.21751173999422124,0.871253141947846,13.617438437651401,-38.43013176051582,86.86026352103164,88.223899884668,96.42037854817237,0.06491629144975997,0.5733986075691403,0.3311854522058006,-0.16575302751124488,0.6402280012515275,0.4199945920904756,-0.05090529704244459,-0.1028991510855053,-0.05152460984393757,2.653916590240544
Qwen3-4B,enumeration_bullet,signed_error,N2_L2,quadratic N + quadratic L,b=\alpha+\beta_1N+\beta_2N^2+\beta_3L_k+\beta_4L_k^2,5,487,1.4617228021734703,1.209017287789331,0.5433406025509259,0.5865400638996234,-0.024115537461707026,1.1852179718124547,0.535507620227861,0.24313659592643377,1.01094640353183,0.21781811062599765,0.5244272699876706,0.31229228412475873,0.20725785799863589,0.8755217025217149,0.22590835624877625,0.15710021013755626,0.5217080984905347,0.310217886331057,0.2073000911013102,0.8709820956117291,13.608967001530472,-38.41457437007507,88.82914874015015,90.78263711224317,100.30128677271902,0.04116301617356821,0.5806357569655309,0.3305474325852233,-0.26304655745880234,0.6664093295186179,0.4418907487524987,-0.04270254775598434,-0.09799919151000505,-0.03990396158463385,2.636539482471182
Qwen3-4B,enumeration_bullet,absolute_error,constant,constant,b=\alpha,1,487,1.3016815255620455,1.1409125845401327,0.6252258510942441,0.5128950838312675,-0.011553496071513125,1.1190955224049877,0.6189215838624827,0.3789954337899543,1.0047270197272136,0.0005095943333135455,0.6335936450281571,0.4434981173866461,0.3655979373631575,0.9896972251923074,-0.00040631070771568467,-0.00040631070771568467,0.6338838822959205,0.4434504905315994,0.3655030800821355,0.9901505867763557,20.09043881172742,-48.152452046638544,100.30490409327709,100.56022324221325,104.12895010413338,-0.17747362485893792,0.6876969397315089,0.4794017540012824,-0.018059139815980174,0.6394520756704296,0.44961653649305333,0.6384496243217305,0.1543445514187747,,2.2344969199178646
Qwen3-4B,enumeration_bullet,absolute_error,N,N,b=\alpha+\beta_NN,2,487,1.0403732991163186,1.0199869112475506,0.4840939869900766,0.483446502195942,0.19735310812602758,0.9968618929578229,0.4772838091010844,0.16321493686226218,0.8949853330113531,0.6947813163707439,0.3501281711466598,0.21797366681618757,0.11158460723800809,0.5469134391808917,0.6940454121338426,0.6876713582199643,0.35055000915277745,0.21862208054000157,0.11165357363610173,0.547572366093135,6.144265445850617,-18.534331499263747,43.06866299852749,43.590402128962275,48.80473201481193,0.5066084625858687,0.44516124253626227,0.2833351848994345,0.629654196458286,0.38567830675131803,0.24063605705249239,-0.35667979356656215,0.22414351995247403,0.4421670291268621,1.212343007131147
Qwen3-4B,enumeration_bullet,absolute_error,L,L,b=\alpha+\beta_LL_k,2,487,1.3009390584955447,1.140587155151041,0.6216952934945493,0.5163170854054028,-0.010621117123204682,1.1185796516877042,0.6152013936723408,0.35285285285285267,1.0042638695867976,0.02084502524115517,0.6271150380996707,0.4408632330498857,0.3081264931632336,0.9795773962600749,0.021489356248561076,0.0011037178370728595,0.6269086682343946,0.44051280083112404,0.3080686018121257,0.9792550387291404,19.65072391537111,-47.59920597736943,101.19841195473886,101.72015108517364,106.93448097102329,-0.17879460998472796,0.6880825886167337,0.48179619774065197,-0.022309592457814054,0.6407855589898862,0.4805792014387768,0.631104310343113,-0.16586572465934674,0.33860162726316345,2.209365720376693
Qwen3-4B,enumeration_bullet,absolute_error,lnN,ln N,b=\alpha+\beta_N\ln N,2,487,1.1496948103285187,1.072238224616395,0.5844035020069647,0.5088011057710862,0.11113947779445565,1.049033939858889,0.5779191326021419,0.36971414100304617,0.9418255393623949,0.4050660288938355,0.4888277834470458,0.35050751128174423,0.26940345166395774,0.7635674768375361,0.4047883171901272,0.3923880737982549,0.4889418611133499,0.35070584805471666,0.2694831061089853,0.7637456704647664,11.953207177449316,-35.17134216001457,76.34268432002914,76.86442345046392,82.07875333631357,-0.08397949586555775,0.6598299606249284,0.4646241252912467,0.3404560577146102,0.5146871976581326,0.3592393880718465,-0.21420106763272895,0.17215399453680172,0.5604968184617405,1.5451421408676684
Qwen3-4B,enumeration_bullet,absolute_error,lnL,ln L,b=\alpha+\beta_L\ln L_k,2,487,1.2967141460769327,1.1387335711556645,0.620244319711585,0.5121927138099147,-0.007537807471368341,1.1168720077514893,0.6138232953981609,0.3741259007314292,1.0027307421920053,0.02750628865851734,0.624978242805098,0.4381008884894809,0.2970828454486752,0.9762396412329571,0.027479766406883432,0.0072189282070268534,0.6249867650798511,0.43769800856679913,0.2970577951252713,0.9762529533482879,19.530422826248845,-47.44568639312434,100.89137278624868,101.41311191668346,106.62744180253311,-0.1718166901163971,0.6860430001549,0.47854603490577236,0.018819831991365277,0.6277632363677615,0.45215195405577463,0.6079090523825699,-0.2905103816518736,0.45932046828742173,2.170376569540087
Qwen3-4B,enumeration_bullet,absolute_error,density,N/L,b=\alpha+\beta_DN/L_k,2,487,1.242088792863068,1.1144903736071783,0.5793465002249505,0.5174892596926425,0.036904737504653395,1.0919615684758757,0.5728182496358455,0.28582617285169043,0.9803660817028844,0.1661691005379119,0.5787093381100813,0.3748335240107419,0.2127456757671315,0.9039658630019424,0.16460828038964215,0.14720428623109305,0.5792507181995881,0.3748432672490524,0.21263114247279502,0.9048115191674732,16.77656972673693,-43.64593287063478,93.29186574126956,93.81360487170434,99.027934757554,-0.17969273144284892,0.6883446631408254,0.4510272661329824,-0.020644231999333407,0.6402634207396002,0.4245866032912728,0.25045517902207226,0.5341597223956325,0.5236690166386782,2.1551295576065255
Qwen3-4B,enumeration_bullet,absolute_error,inv_density,L/N,b=\alpha+\beta_D L_k/N,2,487,1.281095722915317,1.1318549919999987,0.6213918996161119,0.5097216460361051,0.004847725748737708,1.1099859978328586,0.615258119684993,0.43023329041937036,0.9965484636600623,0.0538361250886511,0.6164596835703822,0.43453612495699134,0.33283049187797137,0.9629333296823419,0.052469389681310985,0.03272916863300501,0.6169047614564498,0.43469023595687867,0.3327574360443315,0.9636285581656011,19.02857423538196,-46.794895438430544,99.58979087686109,100.11153000729587,105.32585989314552,-0.26426907902328556,0.7125925145092415,0.5068472612350927,-0.029584201025216084,0.6430613866588141,0.463060819609939,0.29436928555580744,0.5106370924185771,0.47688451997267556,2.15392866757635
Qwen3-4B,enumeration_bullet,absolute_error,product,NL,b=\alpha+\beta_PNL_k,2,487,1.1092082581885083,1.0531895642231308,0.5094322861419649,0.4881331445933942,0.1421668202719535,1.030562061220732,0.5027458205355182,0.21346379253162284,0.9252414362172106,0.5611282711664564,0.4198462713135096,0.27847715349651525,0.1539676909256557,0.6558157471858028,0.5638387313553637,0.5547520382586004,0.4185477836187664,0.27747053403414185,0.14955067939118682,0.6537874603200521,8.759112358609084,-27.398715796736827,60.797431593473654,61.319170723908435,66.5335006097581,0.49215374984389726,0.4516350333926652,0.289790068618354,-0.021163357754007128,0.6404262272141371,0.3909942000510118,0.11220890880224339,-0.4925523827279451,0.6731904962094021,1.3693969097863607
Qwen3-4B,enumeration_bullet,absolute_error,ln_product,ln(NL),b=\alpha+\beta_P\ln(NL_k),2,487,1.1766616251417374,1.0847403491811933,0.5840919088723737,0.5091438206219577,0.08947868107538837,1.0617390478170978,0.5771483755889718,0.3674614835566723,0.9532322200242304,0.35146921287163047,0.5103719489801529,0.38524252327099107,0.2982607136969806,0.7972202778315427,0.3524225644318888,0.3389313678575532,0.5099966831875067,0.38467434360302294,0.2982167944429269,0.7966340984773053,13.004830843112904,-37.27937381829252,80.55874763658504,81.08048676701982,86.29481665286947,-0.002726065041081638,0.6346183855806284,0.4583125520742275,0.29720859511088393,0.5312937641063952,0.4023365078235532,0.05477725225399839,-0.4621660665795545,0.5673553331981954,1.5883864494865352
