split,seed,gold_count,occurrence,request_id,stimulus_id,trace_category,marker_kind,exact_count,parsed_count,boundary_kind,alignment_strategy,retokenized_suffix_tokens,endpoint_token,prefix_token_count,shared_baseline_prefix_tokens,prompt_token_count,output_token_count,item_char_length,item_line_number,city,raw_suffix,baseline_endpoint_token_id,pc1,pc2,pc3,display_vertical,band,centered_pc1,centered_pc2,centered_pc3,centered_band
confirmation,1256,8,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,V4_4_T10000_N8_seed1256,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,235,236,236,10400,646,43,11,Skopje,e: 76). -> **Count = 2** * *Continuing the,1018,4.150398,-19.683714,-0.708543,-18.616112,lower,-3.8669393,-20.469542,15.729826,lower
confirmation,1256,8,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,V4_4_T10000_N8_seed1256,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,293,294,294,10400,646,47,13,Copenhagen,e: 79). -> **Count = 3** * *Continuing the,1018,13.234571,-12.939002,0.45091462,-15.618713,lower,6.7784967,-12.539912,7.2395988,lower
confirmation,1256,8,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,V4_4_T10000_N8_seed1256,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,351,352,352,10400,646,46,15,Islamabad,e: 86). -> **Count = 4** * *Continuing the,1018,14.278494,-12.4152355,-5.335126,-13.523817,lower,7.350164,-11.789596,-18.248564,lower
confirmation,1256,8,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,V4_4_T10000_N8_seed1256,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,409,410,410,10400,646,43,17,Prague,e: 67). -> **Count = 5** * *Continuing the,1018,15.150154,-9.769154,-1.8259964,-12.579169,lower,8.657593,-8.7253275,-9.577028,lower
confirmation,1256,8,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,V4_4_T10000_N8_seed1256,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,467,468,468,10400,646,46,19,Bucharest,e: 56). -> **Count = 6** * *Continuing the,1018,14.727523,-7.1039147,-2.587101,-9.813229,lower,8.682958,-5.9887347,-8.518112,lower
confirmation,1256,8,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,V4_4_T10000_N8_seed1256,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,527,528,528,10400,646,48,21,Mexico City,e: 65). -> **Count = 7** * *Continuing the,1018,20.086111,5.45778,2.8483834,-1.9400864,lower,15.553205,9.084523,-5.2531815,lower
confirmation,1256,8,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1256,V4_4_T10000_N8_seed1256,one_to_one,inline_count,True,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,587,588,588,10400,646,43,23,Almaty,e: 77). -> **Count = 8** 4. **Final Verificati,1018,15.004706,32.474457,-1.7195538,25.280375,lower,12.383095,40.868942,9.660454,lower
confirmation,1256,9,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,175,176,176,10398,706,43,9,Geneva,e: 85). -> **Count = 1** * *Continuing the,1018,-40.471592,2.3612044,12.6791315,9.731296,upper,-56.178623,6.918612,8.252261,upper
confirmation,1256,9,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,235,236,236,10398,706,43,11,Skopje,e: 76). -> **Count = 2** * *Continuing the,1018,3.5930653,-19.038036,-0.96717346,-17.78808,lower,-5.116886,-22.391878,15.968637,lower
confirmation,1256,9,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,293,294,294,10398,706,47,13,Copenhagen,e: 79). -> **Count = 3** * *Continuing the,1018,12.793365,-12.6534815,-0.3358369,-14.971128,lower,5.674922,-14.878575,6.7837787,lower
confirmation,1256,9,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,351,352,352,10398,706,46,15,Islamabad,e: 86). -> **Count = 4** * *Continuing the,1018,13.854183,-10.893789,-5.4543977,-11.996503,lower,6.370664,-12.680333,-17.40037,lower
confirmation,1256,9,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,409,410,410,10398,706,43,17,Prague,e: 67). -> **Count = 5** * *Continuing the,1018,13.9876,-10.41013,-2.60557,-12.553006,lower,6.695781,-12.156395,-9.789881,lower
confirmation,1256,9,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,467,468,468,10398,706,46,19,Bucharest,e: 56). -> **Count = 6** * *Continuing the,1018,12.685509,-8.256851,-4.1933017,-9.712465,lower,5.580281,-9.908089,-10.169482,lower
confirmation,1256,9,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,527,528,528,10398,706,48,21,Mexico City,e: 65). -> **Count = 7** * *Continuing the,1018,17.890886,-1.6926795,1.2196696,-7.1610556,lower,11.787634,-1.9760593,-8.159484,lower
confirmation,1256,9,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,587,588,588,10398,706,43,23,Almaty,e: 77). -> **Count = 8** * *Continuing the,1018,18.560629,21.644772,1.8452108,13.345688,lower,14.437048,25.81542,1.969193,lower
confirmation,1256,9,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1256,V4_4_T10000_N9_seed1256,one_to_one,inline_count,True,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,647,648,648,10398,706,47,25,Phnom Penh,e: 96). -> **Count = 9** 4. **Final Verificati,1018,13.422952,35.526318,-4.962165,29.560295,lower,10.749175,41.2573,12.545345,lower
confirmation,1256,10,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,175,176,176,10397,706,43,9,Geneva,e: 85). -> **Count = 1** * *Continuing the,1018,-40.394474,2.3921423,12.721196,9.722403,upper,-55.82278,7.3924236,8.162295,upper
confirmation,1256,10,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,235,236,236,10397,706,43,11,Skopje,e: 76). -> **Count = 2** * *Continuing the,1018,3.368593,-17.787722,-1.1320795,-16.546984,lower,-4.9854226,-20.458473,16.635956,lower
confirmation,1256,10,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,293,294,294,10397,706,47,13,Copenhagen,e: 79). -> **Count = 3** * *Continuing the,1018,12.574553,-12.063776,-0.4386717,-14.344345,lower,5.7655168,-13.7549925,7.303528,lower
confirmation,1256,10,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,351,352,352,10397,706,46,15,Islamabad,e: 86). -> **Count = 4** * *Continuing the,1018,13.404968,-10.075306,-5.5401206,-11.102987,lower,6.192027,-11.248583,-16.728127,lower
confirmation,1256,10,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,409,410,410,10397,706,43,17,Prague,e: 67). -> **Count = 5** * *Continuing the,1018,13.172976,-10.608772,-3.1220908,-12.320139,lower,6.0663424,-11.938461,-9.410835,lower
confirmation,1256,10,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,467,468,468,10397,706,46,19,Bucharest,e: 56). -> **Count = 6** * *Continuing the,1018,12.49349,-8.470007,-4.550241,-9.728121,lower,5.6507354,-9.731369,-10.135161,lower
confirmation,1256,10,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,527,528,528,10397,706,48,21,Mexico City,e: 65). -> **Count = 7** * *Continuing the,1018,16.67431,-3.5183818,0.37369755,-8.158495,lower,10.520958,-3.6813605,-8.396282,lower
confirmation,1256,10,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,587,588,588,10397,706,43,23,Almaty,e: 77). -> **Count = 8** * *Continuing the,1018,18.929977,17.859016,2.3999777,9.660173,lower,14.729432,21.843483,-0.05177584,lower
confirmation,1256,10,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1256,V4_4_T10000_N10_seed1256,partial_unique,inline_count,False,9,semantic_end:labeled_rank,literal_baseline_token_prefix,0,647,648,648,10397,706,47,25,Phnom Penh,e: 96). -> **Count = 9** 4. **Final Verificati,1018,14.246719,35.373558,-3.7661211,28.783075,lower,11.883187,41.57734,12.620401,lower
confirmation,1257,1,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1257,V4_4_T10000_N1_seed1257,full_coverage_with_duplicates,bullet,True,1,newline,literal_baseline_token_prefix,0,247,248,248,10298,333,70,13,Bogota,"received a score of 67."" 5. **Verify the Recor",1781,-20.765446,14.28802,-27.019205,27.89954,upper,11.988853,9.14169,-0.29564124,lower
confirmation,1257,1,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1257,V4_4_T10000_N1_seed1257,full_coverage_with_duplicates,bullet,True,1,newline,literal_baseline_token_prefix,0,268,269,269,10298,333,31,16,Bogota,City Name: Bogota (Yes) * Numeric Score:,236768,-35.724407,-5.4173803,4.363715,4.146995,upper,-11.988853,-9.14169,0.29564124,lower
confirmation,1257,2,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1257,V4_4_T10000_N2_seed1257,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,177,178,178,10301,315,82,11,Bogota,audit). -> **Count = 1** * *Scan between e,1018,-41.7784,5.9934645,9.48997,14.432959,upper,-28.918583,6.762077,-11.823421,upper
confirmation,1257,2,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1257,V4_4_T10000_N2_seed1257,one_to_one,inline_count,True,2,semantic_end:labeled_rank,literal_baseline_token_prefix,0,257,258,258,10301,315,85,15,Kaohsiung,audit). -> **Count = 2** * *Scan after the,1018,6.132195,-0.67618847,1.1390008,-2.7811496,lower,28.918583,-6.762077,11.823421,lower
confirmation,1257,3,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1257,V4_4_T10000_N3_seed1257,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,152,153,153,10299,349,27,10,Bogota,"*Record 1:* Bogota, 67. (Count = 1) * *Pa",236761,-35.547665,12.479658,-39.07651,34.63067,upper,-18.266884,9.601411,-15.651978,upper
confirmation,1257,3,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1257,V4_4_T10000_N3_seed1257,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,223,224,224,10299,349,30,13,Kaohsiung,"ecord 2:* Kaohsiung, 94. (Count = 2) * *Pa",236761,-17.547823,-2.1283288,-38.25181,15.996753,upper,3.4139338,-10.463725,6.6423283,lower
confirmation,1257,3,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1257,V4_4_T10000_N3_seed1257,one_to_one,inline_count,True,3,semantic_end:labeled_rank,literal_baseline_token_prefix,0,288,289,289,10299,349,29,16,Sarajevo,"Record 3:* Sarajevo, 91. (Count = 3) * *Pa",236761,-8.325168,8.293355,-31.39083,20.345419,lower,14.852952,0.86231357,9.00965,lower
confirmation,1257,4,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1257,V4_4_T10000_N4_seed1257,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,150,151,151,10296,413,29,10,Bogota,"rd 1 found: Bogota, 67.* * *Passage Secti",9603,-41.947388,12.280946,-24.101768,31.32801,upper,-47.803368,11.265435,-26.38232,upper
confirmation,1257,4,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1257,V4_4_T10000_N4_seed1257,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,209,210,210,10296,413,32,14,Kaohsiung,"2 found: Kaohsiung, 94.* * *Passage Secti",9603,0.9826691,-16.234861,-6.660096,-12.612055,lower,0.3660795,-26.467804,15.338203,lower
confirmation,1257,4,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1257,V4_4_T10000_N4_seed1257,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,262,263,263,10296,413,31,18,Sarajevo,"3 found: Sarajevo, 91.* * *Passage Secti",9603,20.037575,0.24382156,3.533575,-6.82655,lower,22.85605,-6.647426,8.799471,lower
confirmation,1257,4,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1257,V4_4_T10000_N4_seed1257,one_to_one,inline_count,True,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,317,318,318,10296,413,31,22,Tashkent,"4 found: Tashkent, 60.* 4. **Verification and",9603,19.95161,24.484766,0.10279923,16.064838,lower,24.581236,21.849796,2.244645,lower
confirmation,1257,5,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1257,V4_4_T10000_N5_seed1257,partial_unique,inline_count,False,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,158,159,159,10298,421,28,9,Bogota,"*Record 1 (Bogota, 67)** * *Scan 3 (Second",62902,-44.84909,10.051402,-6.762121,24.392319,upper,-48.389248,16.257404,-15.845811,upper
confirmation,1257,5,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1257,V4_4_T10000_N5_seed1257,partial_unique,inline_count,False,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,229,230,230,10298,421,31,11,Kaohsiung,"cord 2 (Kaohsiung, 94)** * *Scan 5 (Third",62902,-0.8170008,-19.82981,-6.6513405,-15.309417,lower,1.9164464,-23.819757,13.432975,lower
confirmation,1257,5,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1257,V4_4_T10000_N5_seed1257,partial_unique,inline_count,False,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,296,297,297,10298,421,30,13,Sarajevo,"ecord 3 (Sarajevo, 91)** * *Scan 7 (Fourth",62902,14.010158,-7.610151,1.2219481,-11.328165,lower,19.375713,-9.530689,3.5685964,lower
confirmation,1257,5,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1257,V4_4_T10000_N5_seed1257,partial_unique,inline_count,False,4,semantic_end:labeled_rank,literal_baseline_token_prefix,0,362,363,363,10298,421,26,15,Oslo,"**Record 4 (Oslo, 99)** * *Scan 9 (Fifth",62902,19.205175,15.022826,3.6224837,6.6302104,lower,27.097088,17.093044,-1.155761,lower
confirmation,1257,6,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1257,V4_4_T10000_N6_seed1257,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,166,167,167,10298,535,93,9,Bogota,"of **67**."" (Count = 1) * Found: ""In",236768,-37.91281,-1.9275115,29.491982,-0.47216105,upper,-49.95235,2.3989727,11.732042,upper
confirmation,1257,6,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1257,V4_4_T10000_N6_seed1257,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,205,206,206,10298,535,96,10,Kaohsiung,"of **94**."" (Count = 2) * Found: ""In",236768,6.153801,-16.971281,9.526713,-20.188238,lower,2.3569643,-20.822235,5.446575,lower
confirmation,1257,6,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1257,V4_4_T10000_N6_seed1257,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,243,244,244,10298,535,95,11,Sarajevo,"of **91**."" (Count = 3) * *Scan 2 (Secon",236768,15.564437,-3.8081145,6.186947,-10.033461,lower,14.299118,-6.0100474,-6.1696362,lower
confirmation,1257,6,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1257,V4_4_T10000_N6_seed1257,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,298,299,299,10298,535,93,14,Nagoya,"of **78**."" (Count = 4) * *Scan 3 (Third",236768,14.058172,-3.527935,6.3882093,-9.408646,lower,12.458059,-5.592882,-12.115479,lower
confirmation,1257,6,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1257,V4_4_T10000_N6_seed1257,partial_unique,inline_count,False,5,semantic_end:labeled_rank,literal_baseline_token_prefix,0,353,354,354,10298,535,91,17,Oslo,"of **99**."" (Count = 5) 4. **Final Count Veri",236768,18.664064,27.272675,6.151017,16.921188,lower,20.838205,30.026194,1.1064963,lower
confirmation,1257,7,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1257,V4_4_T10000_N7_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,159,160,160,10298,512,85,9,Bogota,"core of 67."" (Count = 1) * Found: ""In",236768,-40.01716,-0.6112339,29.066618,1.4652752,upper,-55.61367,1.651822,12.810876,upper
confirmation,1257,7,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1257,V4_4_T10000_N7_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,195,196,196,10298,512,88,10,Kaohsiung,"core of 94."" (Count = 2) * Found: ""In",236768,6.9461164,-15.757866,9.60877,-19.36028,lower,0.117078364,-22.280148,7.0446887,lower
confirmation,1257,7,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1257,V4_4_T10000_N7_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,228,229,229,10298,512,87,11,Sarajevo,"core of 91."" (Count = 3) * *Scan 2 (Secon",236768,14.80747,-2.8968284,5.620613,-8.80629,lower,10.204593,-7.619508,-4.3985176,lower
confirmation,1257,7,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1257,V4_4_T10000_N7_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,275,276,276,10298,512,83,14,Oslo,"core of 99."" (Count = 4) * Found: ""In",236768,13.9149885,-6.323338,3.9701812,-11.064512,lower,9.038805,-11.784586,-12.326881,lower
confirmation,1257,7,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1257,V4_4_T10000_N7_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,308,309,309,10298,512,85,15,Nagoya,"core of 78."" (Count = 5) * Found: ""In",236768,19.85821,18.109404,8.4454,7.595071,lower,17.401371,17.072037,-2.8695443,lower
confirmation,1257,7,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1257,V4_4_T10000_N7_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,341,342,342,10298,512,88,16,Stockholm,"core of 69."" (Count = 6) 4. **Verify the Count",236768,20.404234,23.518549,7.125117,12.722772,lower,18.851824,22.96038,-0.2606216,lower
confirmation,1257,8,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1257,V4_4_T10000_N8_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,164,165,165,10296,456,82,11,Bogota,67. (Count = 1) * *Scan 2:* Foun,236768,-42.50319,1.1327156,20.218018,6.70902,upper,-55.881226,8.864368,8.715994,upper
confirmation,1257,8,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1257,V4_4_T10000_N8_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,212,213,213,10296,456,85,15,Kaohsiung,94. (Count = 2) * *Scan 3:* Foun,236768,3.2204373,-21.658487,-0.16178991,-20.295868,lower,-2.2824123,-24.056078,10.079766,lower
confirmation,1257,8,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1257,V4_4_T10000_N8_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,257,258,258,10296,456,84,19,Sarajevo,91. (Count = 3) * *Scan 4:* Foun,236768,10.307097,-16.388702,-2.933097,-16.723402,lower,6.5147247,-18.150127,-2.8659668,lower
confirmation,1257,8,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1257,V4_4_T10000_N8_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,302,303,303,10296,456,80,23,Oslo,99. (Count = 4) * *Scan 5:* Foun,236768,14.322032,-12.303876,-1.1473671,-14.834496,lower,10.937959,-13.133919,-14.4384575,lower
confirmation,1257,8,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1257,V4_4_T10000_N8_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,347,348,348,10296,456,85,27,Stockholm,69. (Count = 5) * *Scan 6:* Foun,236768,21.400887,9.772169,7.250033,0.07184887,lower,20.186916,13.2618265,-7.127434,lower
confirmation,1257,8,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1257,V4_4_T10000_N8_seed1257,partial_unique,inline_count,False,6,semantic_end:labeled_rank,literal_baseline_token_prefix,0,392,393,393,10296,456,85,31,Reykjavik,83. (Count = 6) 4. **Final Verificati,236768,19.83112,27.381031,3.3745487,17.603329,lower,20.524033,33.213932,5.6360974,lower
confirmation,1257,9,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,V4_4_T10000_N9_seed1257,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,162,163,163,10296,484,74,11,Bogota,score of 67. (Count = 1) * *Scan 2:* Foun,236768,-44.474846,2.418374,23.583788,7.3148365,upper,-58.653595,11.835789,13.165403,upper
confirmation,1257,9,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,V4_4_T10000_N9_seed1257,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,208,209,209,10296,484,77,14,Kaohsiung,score of 94. (Count = 2) * *Scan 3:* Foun,236768,1.5833485,-20.950792,-1.4533308,-18.75144,lower,-4.22933,-22.47239,11.685752,lower
confirmation,1257,9,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,V4_4_T10000_N9_seed1257,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,251,252,252,10296,484,76,17,Sarajevo,score of 91. (Count = 3) * *Scan 4:* Foun,236768,9.755666,-15.711195,-2.9249394,-15.957621,lower,5.691186,-16.618784,-1.3172529,lower
confirmation,1257,9,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,V4_4_T10000_N9_seed1257,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,294,295,295,10296,484,72,20,Oslo,score of 99. (Count = 4) * *Scan 5:* Foun,236768,12.204522,-13.245336,-2.154631,-14.722042,lower,8.257183,-13.571548,-12.760923,lower
confirmation,1257,9,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,V4_4_T10000_N9_seed1257,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,337,338,338,10296,484,77,23,Stockholm,score of 69. (Count = 5) * *Scan 6:* Foun,236768,17.322004,-3.1358817,3.4958887,-9.047427,lower,14.065248,-1.1690919,-13.57999,lower
confirmation,1257,9,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,V4_4_T10000_N9_seed1257,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,380,381,381,10296,484,77,26,Reykjavik,score of 83. (Count = 6) * *Scan 7:* Foun,236768,18.142822,4.3914375,2.8332465,-2.3216686,lower,16.142025,7.104075,-4.191657,lower
confirmation,1257,9,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1257,V4_4_T10000_N9_seed1257,partial_unique,inline_count,False,7,semantic_end:labeled_rank,literal_baseline_token_prefix,0,423,424,424,10296,484,74,29,Manila,score of 68. (Count = 7) 4. **Final Verificati,236768,18.024048,28.497732,2.0643058,19.570248,lower,18.727283,34.89195,6.998669,lower
confirmation,1257,10,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1257,V4_4_T10000_N10_seed1257,partial_unique,inline_count,False,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,159,160,160,10297,535,112,10,Bogota,"core of 67."" (Count = 1) * *Scan 2:* Found",236768,-42.969494,-0.7340985,25.128054,3.5339723,upper,-59.42209,7.694499,16.101973,upper
confirmation,1257,10,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1257,V4_4_T10000_N10_seed1257,partial_unique,inline_count,False,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,203,204,204,10297,535,116,11,Kaohsiung,"core of 94."" (Count = 2) * *Scan 3:* Found",236768,3.1427097,-20.86612,0.3251162,-19.725622,lower,-4.5491843,-22.67878,14.013675,lower
confirmation,1257,10,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1257,V4_4_T10000_N10_seed1257,partial_unique,inline_count,False,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,244,245,245,10297,535,114,12,Sarajevo,"core of 91."" (Count = 3) * *Scan 4:* Found",236768,10.093351,-14.893138,-2.2708192,-15.541772,lower,4.0855823,-15.97454,-0.25426412,lower
confirmation,1257,10,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1257,V4_4_T10000_N10_seed1257,partial_unique,inline_count,False,8,semantic_end:labeled_rank,literal_baseline_token_prefix,0,285,286,286,10297,535,111,13,Oslo,"core of 99."" (Count = 4) * *Scan 5:* Found",236768,12.920928,-14.036466,-1.2269719,-15.95027,lower,6.896753,-14.75061,-11.739882,lower
