split,seed,gold_count,request_id,states,majority_band,band_purity,upper_states,lower_states,marker_kind,trace_category,output_token_count
discovery,1242,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1242,9,lower,0.8888888888888888,1,8,inline_count,one_to_one,593
discovery,1242,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1242,10,lower,0.9,1,9,inline_count,one_to_one,626
discovery,1243,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1243,1,upper,1.0,1,0,inline_count,one_to_one,334
discovery,1243,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1243,2,upper,0.5,1,1,inline_count,one_to_one,325
discovery,1243,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1243,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,380
discovery,1243,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1243,4,lower,0.75,1,3,inline_count,one_to_one,458
discovery,1243,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1243,4,lower,0.75,1,3,inline_count,partial_unique,439
discovery,1243,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1243,5,lower,0.8,1,4,inline_count,partial_unique,540
discovery,1243,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1243,5,lower,0.8,1,4,inline_count,partial_unique,536
discovery,1243,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1243,8,lower,0.875,1,7,inline_count,one_to_one,769
discovery,1243,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1243,8,lower,0.875,1,7,inline_count,partial_unique,576
discovery,1243,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1243,9,lower,0.8888888888888888,1,8,inline_count,partial_unique,701
discovery,1244,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1244,1,upper,1.0,1,0,inline_count,one_to_one,457
discovery,1244,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1244,2,upper,0.5,1,1,inline_count,one_to_one,355
discovery,1244,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1244,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,444
discovery,1244,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1244,4,lower,0.75,1,3,inline_count,one_to_one,475
discovery,1244,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1244,5,lower,0.8,1,4,inline_count,one_to_one,354
discovery,1244,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1244,6,lower,0.8333333333333334,1,5,inline_count,one_to_one,385
discovery,1244,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1244,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,478
discovery,1244,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1244,8,lower,0.875,1,7,inline_count,one_to_one,455
discovery,1244,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1244,9,lower,0.8888888888888888,1,8,inline_count,one_to_one,563
discovery,1244,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1244,10,lower,0.9,1,9,inline_count,one_to_one,608
discovery,1245,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1245,2,upper,1.0,2,0,bullet,full_coverage_with_duplicates,331
discovery,1245,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1245,2,upper,0.5,1,1,inline_count,one_to_one,319
discovery,1245,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1245,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,391
discovery,1245,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1245,4,lower,0.75,1,3,inline_count,one_to_one,397
discovery,1245,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1245,5,lower,0.8,1,4,inline_count,one_to_one,422
discovery,1245,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1245,6,lower,0.8333333333333334,1,5,inline_count,one_to_one,427
discovery,1245,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1245,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,430
discovery,1245,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1245,7,lower,0.8571428571428571,1,6,inline_count,partial_unique,477
discovery,1245,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1245,9,lower,0.8888888888888888,1,8,inline_count,one_to_one,491
discovery,1245,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1245,10,lower,0.9,1,9,inline_count,one_to_one,670
discovery,1246,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1246,1,upper,1.0,1,0,bullet,one_to_one,408
discovery,1246,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1246,2,upper,0.5,1,1,inline_count,one_to_one,344
discovery,1246,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1246,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,393
discovery,1246,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1246,4,lower,0.75,1,3,inline_count,one_to_one,398
discovery,1246,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1246,4,lower,0.75,1,3,inline_count,partial_unique,377
discovery,1246,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1246,6,lower,0.6666666666666666,2,4,inline_count,one_to_one,495
discovery,1246,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1246,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,455
discovery,1246,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1246,8,lower,0.875,1,7,inline_count,one_to_one,489
discovery,1246,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1246,9,lower,0.8888888888888888,1,8,inline_count,one_to_one,536
discovery,1246,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1246,9,lower,0.8888888888888888,1,8,inline_count,partial_unique,555
discovery,1247,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1247,1,upper,1.0,1,0,inline_count,one_to_one,317
discovery,1247,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1247,2,upper,0.5,1,1,inline_count,one_to_one,333
discovery,1247,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1247,3,upper,0.6666666666666666,2,1,inline_count,one_to_one,406
discovery,1247,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1247,4,lower,0.75,1,3,inline_count,one_to_one,445
discovery,1247,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1247,5,lower,0.8,1,4,inline_count,one_to_one,422
discovery,1247,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1247,6,lower,0.6666666666666666,2,4,inline_count,one_to_one,538
discovery,1247,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1247,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,697
discovery,1247,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1247,7,lower,0.8571428571428571,1,6,inline_count,partial_unique,522
discovery,1247,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1247,8,lower,0.875,1,7,inline_count,partial_unique,563
discovery,1247,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1247,8,lower,0.875,1,7,inline_count,partial_unique,501
discovery,1248,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1248,1,upper,1.0,1,0,bullet,one_to_one,352
discovery,1248,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1248,2,upper,0.5,1,1,inline_count,one_to_one,291
discovery,1248,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1248,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,327
discovery,1248,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1248,4,lower,0.75,1,3,inline_count,one_to_one,370
discovery,1248,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1248,5,lower,0.8,1,4,inline_count,one_to_one,435
discovery,1248,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1248,6,lower,0.8333333333333334,1,5,inline_count,one_to_one,465
discovery,1248,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1248,6,lower,0.8333333333333334,1,5,inline_count,partial_unique,438
discovery,1248,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1248,6,lower,0.8333333333333334,1,5,inline_count,partial_unique,503
discovery,1248,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1248,7,lower,0.8571428571428571,1,6,inline_count,partial_unique,510
discovery,1248,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1248,8,lower,0.875,1,7,inline_count,partial_unique,539
discovery,1249,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1249,1,upper,1.0,1,0,inline_count,one_to_one,388
discovery,1249,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1249,2,upper,0.5,1,1,inline_count,one_to_one,419
discovery,1249,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1249,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,356
discovery,1249,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1249,4,lower,0.75,1,3,inline_count,one_to_one,383
discovery,1249,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1249,5,lower,0.8,1,4,inline_count,one_to_one,428
discovery,1249,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1249,5,lower,0.8,1,4,inline_count,partial_unique,454
discovery,1249,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1249,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,494
discovery,1249,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1249,6,lower,0.8333333333333334,1,5,inline_count,partial_unique,496
discovery,1249,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1249,9,lower,0.8888888888888888,1,8,inline_count,one_to_one,685
discovery,1249,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1249,9,lower,0.8888888888888888,1,8,inline_count,partial_unique,555
discovery,1250,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1250,1,upper,1.0,1,0,inline_count,one_to_one,306
discovery,1250,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1250,2,upper,0.5,1,1,inline_count,one_to_one,303
discovery,1250,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1250,3,upper,0.6666666666666666,2,1,inline_count,one_to_one,406
discovery,1250,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1250,4,lower,0.75,1,3,inline_count,one_to_one,333
discovery,1250,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1250,5,lower,0.8,1,4,inline_count,one_to_one,376
discovery,1250,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1250,6,lower,0.6666666666666666,2,4,inline_count,one_to_one,460
discovery,1250,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1250,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,443
discovery,1250,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1250,7,lower,0.8571428571428571,1,6,inline_count,partial_unique,443
discovery,1250,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1250,9,lower,0.8888888888888888,1,8,inline_count,one_to_one,601
discovery,1250,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1250,9,lower,0.8888888888888888,1,8,inline_count,partial_unique,449
discovery,1251,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1251,1,upper,1.0,1,0,bullet,one_to_one,333
discovery,1251,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1251,2,upper,0.5,1,1,inline_count,one_to_one,364
discovery,1251,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1251,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,417
discovery,1251,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1251,4,lower,0.75,1,3,inline_count,one_to_one,383
discovery,1251,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1251,5,lower,0.8,1,4,inline_count,one_to_one,466
discovery,1251,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1251,5,lower,0.8,1,4,inline_count,partial_unique,448
discovery,1251,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1251,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,453
discovery,1251,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1251,8,lower,0.875,1,7,inline_count,one_to_one,507
discovery,1251,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1251,8,lower,0.875,1,7,inline_count,partial_unique,507
discovery,1251,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1251,8,lower,0.875,1,7,inline_count,partial_unique,397
discovery,1252,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1252,1,upper,1.0,1,0,bullet,one_to_one,317
discovery,1252,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1252,2,upper,0.5,1,1,inline_count,one_to_one,339
discovery,1252,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1252,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,379
discovery,1252,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1252,3,upper,0.6666666666666666,2,1,inline_count,partial_unique,430
discovery,1252,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1252,5,lower,0.8,1,4,inline_count,one_to_one,449
discovery,1252,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1252,6,lower,0.6666666666666666,2,4,inline_count,one_to_one,612
discovery,1252,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1252,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,330
discovery,1252,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1252,8,lower,0.875,1,7,inline_count,one_to_one,554
discovery,1252,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1252,8,lower,0.75,2,6,inline_count,partial_unique,795
discovery,1252,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1252,10,lower,0.9,1,9,inline_count,one_to_one,464
discovery,1253,1,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N1_seed1253,2,upper,1.0,2,0,bullet,full_coverage_with_duplicates,389
discovery,1253,2,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N2_seed1253,2,upper,1.0,2,0,inline_count,one_to_one,347
discovery,1253,3,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N3_seed1253,3,lower,0.6666666666666666,1,2,inline_count,one_to_one,372
discovery,1253,4,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N4_seed1253,4,lower,0.75,1,3,inline_count,one_to_one,438
discovery,1253,5,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N5_seed1253,4,lower,0.75,1,3,inline_count,partial_unique,438
discovery,1253,6,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N6_seed1253,6,lower,0.8333333333333334,1,5,inline_count,one_to_one,524
discovery,1253,7,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N7_seed1253,7,lower,0.8571428571428571,1,6,inline_count,one_to_one,480
discovery,1253,8,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N8_seed1253,7,lower,0.8571428571428571,1,6,inline_count,partial_unique,529
discovery,1253,9,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N9_seed1253,8,lower,0.875,1,7,inline_count,partial_unique,656
discovery,1253,10,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1253,10,lower,0.9,1,9,inline_count,one_to_one,503
