model_label,seed,gold_count,condition,layer,gold_centroid_squared_distance
Gemma4-E4B,1255,7,clean,41,115.5636546723861
Gemma4-E4B,1255,7,actual_rank3_remove,41,116.55811186002609
Gemma4-E4B,1255,7,centroid_curve_remove,41,127.03558492026457
Gemma4-E4B,1255,7,normmatched_orthogonal,41,117.80668669529108
Gemma4-E4B,1255,8,clean,41,94.68309595403302
Gemma4-E4B,1255,8,actual_rank3_remove,41,100.69910174503401
Gemma4-E4B,1255,8,centroid_curve_remove,41,93.54476766476185
Gemma4-E4B,1255,8,normmatched_orthogonal,41,89.73841709171245
Gemma4-E4B,1255,9,clean,41,66.14800851040353
Gemma4-E4B,1255,9,actual_rank3_remove,41,65.14530843583289
Gemma4-E4B,1255,9,centroid_curve_remove,41,67.41686482402538
Gemma4-E4B,1255,9,normmatched_orthogonal,41,64.46714864915658
Gemma4-E4B,1255,10,clean,41,67.87783835728237
Gemma4-E4B,1255,10,actual_rank3_remove,41,68.74543989250134
Gemma4-E4B,1255,10,centroid_curve_remove,41,70.18615232630327
Gemma4-E4B,1255,10,normmatched_orthogonal,41,61.33241131203115
Gemma4-E4B,1256,2,clean,41,84.7089476942792
Gemma4-E4B,1256,2,actual_rank3_remove,41,87.39087779784904
Gemma4-E4B,1256,2,centroid_curve_remove,41,84.60035493319947
Gemma4-E4B,1256,2,normmatched_orthogonal,41,85.26614525729332
Gemma4-E4B,1256,3,clean,41,71.44702595441565
Gemma4-E4B,1256,3,actual_rank3_remove,41,72.18679442080989
Gemma4-E4B,1256,3,centroid_curve_remove,41,68.21991117872079
Gemma4-E4B,1256,3,normmatched_orthogonal,41,74.77155169856607
Gemma4-E4B,1256,4,clean,41,109.33214224434626
Gemma4-E4B,1256,4,actual_rank3_remove,41,98.08562206019008
Gemma4-E4B,1256,4,centroid_curve_remove,41,106.22271912721712
Gemma4-E4B,1256,4,normmatched_orthogonal,41,102.94977090180024
Gemma4-E4B,1256,5,clean,41,55.023596764979345
Gemma4-E4B,1256,5,actual_rank3_remove,41,52.79906731202736
Gemma4-E4B,1256,5,centroid_curve_remove,41,49.676369676004114
Gemma4-E4B,1256,5,normmatched_orthogonal,41,56.47361108023175
Gemma4-E4B,1256,6,clean,41,47.454455838583286
Gemma4-E4B,1256,6,actual_rank3_remove,41,50.86762257749326
Gemma4-E4B,1256,6,centroid_curve_remove,41,54.314086891888174
Gemma4-E4B,1256,6,normmatched_orthogonal,41,48.97904145450773
Gemma4-E4B,1256,7,clean,41,70.95553692507164
Gemma4-E4B,1256,7,actual_rank3_remove,41,74.28819243375588
Gemma4-E4B,1256,7,centroid_curve_remove,41,77.18752665681447
Gemma4-E4B,1256,7,normmatched_orthogonal,41,72.6847652823736
Gemma4-E4B,1256,8,clean,41,75.97573124875075
Gemma4-E4B,1256,8,actual_rank3_remove,41,83.12700240975252
Gemma4-E4B,1256,8,centroid_curve_remove,41,74.0977588711557
Gemma4-E4B,1256,8,normmatched_orthogonal,41,73.64453964243914
Gemma4-E4B,1256,9,clean,41,40.86288847866751
Gemma4-E4B,1256,9,actual_rank3_remove,41,45.00324016834688
Gemma4-E4B,1256,9,centroid_curve_remove,41,47.05102609864926
Gemma4-E4B,1256,9,normmatched_orthogonal,41,40.05657640037464
Gemma4-E4B,1256,10,clean,41,44.16097388376669
Gemma4-E4B,1256,10,actual_rank3_remove,41,49.28951914729605
Gemma4-E4B,1256,10,centroid_curve_remove,41,46.55125769382734
Gemma4-E4B,1256,10,normmatched_orthogonal,41,49.13823136700676
Gemma4-E4B,1257,2,clean,41,97.8641818299985
Gemma4-E4B,1257,2,actual_rank3_remove,41,106.92223057283397
Gemma4-E4B,1257,2,centroid_curve_remove,41,99.34720111386015
Gemma4-E4B,1257,2,normmatched_orthogonal,41,112.14618077034382
Gemma4-E4B,1257,3,clean,41,82.5637408476593
Gemma4-E4B,1257,3,actual_rank3_remove,41,82.4342531831684
Gemma4-E4B,1257,3,centroid_curve_remove,41,85.54395918174677
Gemma4-E4B,1257,3,normmatched_orthogonal,41,82.76567729495963
Gemma4-E4B,1257,4,clean,41,69.00376445694229
Gemma4-E4B,1257,4,actual_rank3_remove,41,75.39354183439019
Gemma4-E4B,1257,4,centroid_curve_remove,41,73.00621549736084
Gemma4-E4B,1257,4,normmatched_orthogonal,41,72.80616150686551
Gemma4-E4B,1257,5,clean,41,91.52271900972157
Gemma4-E4B,1257,5,actual_rank3_remove,41,100.23226647623987
Gemma4-E4B,1257,5,centroid_curve_remove,41,100.57300307360293
Gemma4-E4B,1257,5,normmatched_orthogonal,41,84.30734912284561
Gemma4-E4B,1257,6,clean,41,61.01150816126772
Gemma4-E4B,1257,6,actual_rank3_remove,41,61.71605709548655
Gemma4-E4B,1257,6,centroid_curve_remove,41,60.223564714688344
Gemma4-E4B,1257,6,normmatched_orthogonal,41,55.04141980735453
Gemma4-E4B,1257,7,clean,41,34.01977579915301
Gemma4-E4B,1257,7,actual_rank3_remove,41,37.183120192948735
Gemma4-E4B,1257,7,centroid_curve_remove,41,35.19353598091071
Gemma4-E4B,1257,7,normmatched_orthogonal,41,31.101037746643826
Gemma4-E4B,1257,8,clean,41,31.611245177265268
Gemma4-E4B,1257,8,actual_rank3_remove,41,34.76920323678357
Gemma4-E4B,1257,8,centroid_curve_remove,41,35.93669675367079
Gemma4-E4B,1257,8,normmatched_orthogonal,41,31.317812195455463
Gemma4-E4B,1257,9,clean,41,49.12228816249237
Gemma4-E4B,1257,9,actual_rank3_remove,41,48.3961342201234
Gemma4-E4B,1257,9,centroid_curve_remove,41,51.657135059291534
Gemma4-E4B,1257,9,normmatched_orthogonal,41,49.32352490610988
Gemma4-E4B,1257,10,clean,41,46.83545398790777
Gemma4-E4B,1257,10,actual_rank3_remove,41,49.40155952135426
Gemma4-E4B,1257,10,centroid_curve_remove,41,47.47753975715997
Gemma4-E4B,1257,10,normmatched_orthogonal,41,47.57296176453836
Gemma4-E4B,1258,2,clean,41,120.72362940571212
Gemma4-E4B,1258,2,actual_rank3_remove,41,163.41436930349138
Gemma4-E4B,1258,2,centroid_curve_remove,41,132.15510234344407
Gemma4-E4B,1258,2,normmatched_orthogonal,41,94.72024297620895
Gemma4-E4B,1258,3,clean,41,46.32684544736277
Gemma4-E4B,1258,3,actual_rank3_remove,41,49.19547856173898
Gemma4-E4B,1258,3,centroid_curve_remove,41,43.99930165074371
Gemma4-E4B,1258,3,normmatched_orthogonal,41,46.13308248222013
Gemma4-E4B,1258,4,clean,41,58.53222932770388
Gemma4-E4B,1258,4,actual_rank3_remove,41,58.834639546247274
Gemma4-E4B,1258,4,centroid_curve_remove,41,63.11202112062885
Gemma4-E4B,1258,4,normmatched_orthogonal,41,66.04901242344609
Gemma4-E4B,1258,5,clean,41,36.49376470829627
Gemma4-E4B,1258,5,actual_rank3_remove,41,37.89872961433084
Gemma4-E4B,1258,5,centroid_curve_remove,41,39.92974266243921
Gemma4-E4B,1258,5,normmatched_orthogonal,41,37.06737832532312
Gemma4-E4B,1258,6,clean,41,74.20539350158586
Gemma4-E4B,1258,6,actual_rank3_remove,41,69.81701061867074
Gemma4-E4B,1258,6,centroid_curve_remove,41,69.55487601399211
Gemma4-E4B,1258,6,normmatched_orthogonal,41,73.03244837748349
Gemma4-E4B,1258,7,clean,41,79.8944182090549
Gemma4-E4B,1258,7,actual_rank3_remove,41,76.21768910683286
Gemma4-E4B,1258,7,centroid_curve_remove,41,73.11789912274254
Gemma4-E4B,1258,7,normmatched_orthogonal,41,77.08928136631312
Gemma4-E4B,1258,8,clean,41,74.4185345969081
Gemma4-E4B,1258,8,actual_rank3_remove,41,72.49207695217909
Gemma4-E4B,1258,8,centroid_curve_remove,41,69.44680221661858
Gemma4-E4B,1258,8,normmatched_orthogonal,41,73.19553810838497
Gemma4-E4B,1258,9,clean,41,54.4562668362483
Gemma4-E4B,1258,9,actual_rank3_remove,41,55.13518749183315
Gemma4-E4B,1258,9,centroid_curve_remove,41,54.875629574297875
Gemma4-E4B,1258,9,normmatched_orthogonal,41,54.19355485930761
Gemma4-E4B,1258,10,clean,41,51.492171114418035
Gemma4-E4B,1258,10,actual_rank3_remove,41,50.43818380675816
Gemma4-E4B,1258,10,centroid_curve_remove,41,53.22690964299654
Gemma4-E4B,1258,10,normmatched_orthogonal,41,50.87555884203045
Gemma4-E4B,1259,2,clean,41,48.958058357890934
Gemma4-E4B,1259,2,actual_rank3_remove,41,47.52152694131459
Gemma4-E4B,1259,2,centroid_curve_remove,41,46.97202137498792
Gemma4-E4B,1259,2,normmatched_orthogonal,41,57.16292689208066
Gemma4-E4B,1259,3,clean,41,58.70685646440553
Gemma4-E4B,1259,3,actual_rank3_remove,41,58.90784665896312
Gemma4-E4B,1259,3,centroid_curve_remove,41,56.85531604167373
Gemma4-E4B,1259,3,normmatched_orthogonal,41,62.27713811763584
Gemma4-E4B,1259,4,clean,41,59.45448063209811
Gemma4-E4B,1259,4,actual_rank3_remove,41,61.51283003711038
Gemma4-E4B,1259,4,centroid_curve_remove,41,63.45739401352172
Gemma4-E4B,1259,4,normmatched_orthogonal,41,75.90598561609029
Gemma4-E4B,1259,5,clean,41,54.23516808804492
Gemma4-E4B,1259,5,actual_rank3_remove,41,56.46680939063606
Gemma4-E4B,1259,5,centroid_curve_remove,41,52.82771314274725
Gemma4-E4B,1259,5,normmatched_orthogonal,41,63.85896959423816
Gemma4-E4B,1259,6,clean,41,61.78111213272766
Gemma4-E4B,1259,6,actual_rank3_remove,41,61.41824281736069
Gemma4-E4B,1259,6,centroid_curve_remove,41,61.23145362608298
Gemma4-E4B,1259,6,normmatched_orthogonal,41,68.49922141927681
Gemma4-E4B,1259,7,clean,41,47.19622519759401
Gemma4-E4B,1259,7,actual_rank3_remove,41,46.73015335212255
Gemma4-E4B,1259,7,centroid_curve_remove,41,47.93580914519858
Gemma4-E4B,1259,7,normmatched_orthogonal,41,48.67140023835066
Gemma4-E4B,1259,8,clean,41,47.833530322979904
Gemma4-E4B,1259,8,actual_rank3_remove,41,46.776029579379106
Gemma4-E4B,1259,8,centroid_curve_remove,41,48.44961946823725
Gemma4-E4B,1259,8,normmatched_orthogonal,41,48.644250724458196
Gemma4-E4B,1259,9,clean,41,50.911154060112835
Gemma4-E4B,1259,9,actual_rank3_remove,41,50.62713931450186
Gemma4-E4B,1259,9,centroid_curve_remove,41,47.414842129881535
Gemma4-E4B,1259,9,normmatched_orthogonal,41,52.2225867886747
Gemma4-E4B,1259,10,clean,41,52.11032601191036
Gemma4-E4B,1259,10,actual_rank3_remove,41,52.869852016425334
Gemma4-E4B,1259,10,centroid_curve_remove,41,52.585151650589225
Gemma4-E4B,1259,10,normmatched_orthogonal,41,53.32978215887809
Gemma4-E4B,1260,2,clean,41,34.42831112698863
Gemma4-E4B,1260,2,actual_rank3_remove,41,33.9988470173051
Gemma4-E4B,1260,2,centroid_curve_remove,41,39.764350146740696
Gemma4-E4B,1260,2,normmatched_orthogonal,41,33.995016229522015
Gemma4-E4B,1260,3,clean,41,38.09935026787256
Gemma4-E4B,1260,3,actual_rank3_remove,41,38.15715591243719
Gemma4-E4B,1260,3,centroid_curve_remove,41,38.37744642842418
Gemma4-E4B,1260,3,normmatched_orthogonal,41,38.07447320311647
Gemma4-E4B,1260,4,clean,41,51.060512619628156
Gemma4-E4B,1260,4,actual_rank3_remove,41,45.744458033016585
Gemma4-E4B,1260,4,centroid_curve_remove,41,51.735992735640444
Gemma4-E4B,1260,4,normmatched_orthogonal,41,50.034642490804636
Gemma4-E4B,1260,5,clean,41,48.846579378475454
Gemma4-E4B,1260,5,actual_rank3_remove,41,42.412670066711186
Gemma4-E4B,1260,5,centroid_curve_remove,41,45.002593363072066
Gemma4-E4B,1260,5,normmatched_orthogonal,41,51.13682144352691
Gemma4-E4B,1260,6,clean,41,37.937509054903295
Gemma4-E4B,1260,6,actual_rank3_remove,41,47.26077209403252
Gemma4-E4B,1260,6,centroid_curve_remove,41,43.776764125693106
Gemma4-E4B,1260,6,normmatched_orthogonal,41,35.827659000308685
Gemma4-E4B,1260,7,clean,41,46.116558616331304
Gemma4-E4B,1260,7,actual_rank3_remove,41,49.69975941920411
Gemma4-E4B,1260,7,centroid_curve_remove,41,42.370680822326946
Gemma4-E4B,1260,7,normmatched_orthogonal,41,41.25990972364754
Gemma4-E4B,1260,8,clean,41,30.743186921395683
Gemma4-E4B,1260,8,actual_rank3_remove,41,43.88902730964587
Gemma4-E4B,1260,8,centroid_curve_remove,41,33.967285152472606
Gemma4-E4B,1260,8,normmatched_orthogonal,41,34.53500648251691
Gemma4-E4B,1260,9,clean,41,55.8034281693747
Gemma4-E4B,1260,9,actual_rank3_remove,41,61.50963366559645
Gemma4-E4B,1260,9,centroid_curve_remove,41,51.50777160955191
Gemma4-E4B,1260,9,normmatched_orthogonal,41,55.0027769397435
Gemma4-E4B,1260,10,clean,41,67.78516629220289
Gemma4-E4B,1260,10,actual_rank3_remove,41,67.09559487248491
Gemma4-E4B,1260,10,centroid_curve_remove,41,61.09030687122425
Gemma4-E4B,1260,10,normmatched_orthogonal,41,60.885589587272726
Gemma4-E4B,1261,2,clean,41,146.5311638910166
Gemma4-E4B,1261,2,actual_rank3_remove,41,138.71628754437262
Gemma4-E4B,1261,2,centroid_curve_remove,41,144.72012057548784
Gemma4-E4B,1261,2,normmatched_orthogonal,41,147.2069636590753
Gemma4-E4B,1261,3,clean,41,127.55035255282151
Gemma4-E4B,1261,3,actual_rank3_remove,41,124.36837055566335
Gemma4-E4B,1261,3,centroid_curve_remove,41,130.86768469350966
Gemma4-E4B,1261,3,normmatched_orthogonal,41,125.98670096773208
Gemma4-E4B,1261,4,clean,41,228.65964264638365
Gemma4-E4B,1261,4,actual_rank3_remove,41,229.46597114903676
Gemma4-E4B,1261,4,centroid_curve_remove,41,218.58058560921313
Gemma4-E4B,1261,4,normmatched_orthogonal,41,222.55615529625823
Gemma4-E4B,1261,5,clean,41,93.5338927521023
Gemma4-E4B,1261,5,actual_rank3_remove,41,90.19758896161392
Gemma4-E4B,1261,5,centroid_curve_remove,41,89.07411957364712
Gemma4-E4B,1261,5,normmatched_orthogonal,41,97.25898158297204
Gemma4-E4B,1261,6,clean,41,63.179222710177136
Gemma4-E4B,1261,6,actual_rank3_remove,41,58.89234877365135
Gemma4-E4B,1261,6,centroid_curve_remove,41,63.32891673791525
Gemma4-E4B,1261,6,normmatched_orthogonal,41,61.18417305389388
Gemma4-E4B,1261,7,clean,41,63.689925063456506
Gemma4-E4B,1261,7,actual_rank3_remove,41,62.5839413927841
Gemma4-E4B,1261,7,centroid_curve_remove,41,59.76620947329641
Gemma4-E4B,1261,7,normmatched_orthogonal,41,63.18105356765912
Gemma4-E4B,1261,8,clean,41,74.8288664567819
Gemma4-E4B,1261,8,actual_rank3_remove,41,70.20160624156802
Gemma4-E4B,1261,8,centroid_curve_remove,41,74.49436814515997
Gemma4-E4B,1261,8,normmatched_orthogonal,41,74.42124743080188
Gemma4-E4B,1261,9,clean,41,105.41093065270478
Gemma4-E4B,1261,9,actual_rank3_remove,41,106.88752942315816
Gemma4-E4B,1261,9,centroid_curve_remove,41,97.80154786409508
Gemma4-E4B,1261,9,normmatched_orthogonal,41,100.04874582699591
Gemma4-E4B,1261,10,clean,41,101.63431679547763
Gemma4-E4B,1261,10,actual_rank3_remove,41,101.58762150258795
Gemma4-E4B,1261,10,centroid_curve_remove,41,104.30473675431188
Gemma4-E4B,1261,10,normmatched_orthogonal,41,106.41414073378003
Gemma4-E4B,1262,2,clean,41,35.629811975820644
Gemma4-E4B,1262,2,actual_rank3_remove,41,37.56100827360713
Gemma4-E4B,1262,2,centroid_curve_remove,41,31.202617795961064
Gemma4-E4B,1262,2,normmatched_orthogonal,41,39.21502689001215
Gemma4-E4B,1262,3,clean,41,83.33803690265168
Gemma4-E4B,1262,3,actual_rank3_remove,41,82.64842073606344
Gemma4-E4B,1262,3,centroid_curve_remove,41,82.43862877126939
Gemma4-E4B,1262,3,normmatched_orthogonal,41,83.99440173457346
Gemma4-E4B,1262,4,clean,41,93.20991287578515
Gemma4-E4B,1262,4,actual_rank3_remove,41,88.41356645356615
Gemma4-E4B,1262,4,centroid_curve_remove,41,92.09208069554289
Gemma4-E4B,1262,4,normmatched_orthogonal,41,94.24199432784216
Gemma4-E4B,1262,5,clean,41,97.90889795749648
Gemma4-E4B,1262,5,actual_rank3_remove,41,90.89449048124104
Gemma4-E4B,1262,5,centroid_curve_remove,41,90.70082861651107
Gemma4-E4B,1262,5,normmatched_orthogonal,41,97.0270330290504
Gemma4-E4B,1262,6,clean,41,107.54266469100502
Gemma4-E4B,1262,6,actual_rank3_remove,41,112.28446771712323
Gemma4-E4B,1262,6,centroid_curve_remove,41,111.14841012354258
Gemma4-E4B,1262,6,normmatched_orthogonal,41,102.98398024747189
Gemma4-E4B,1262,7,clean,41,68.16276912088584
Gemma4-E4B,1262,7,actual_rank3_remove,41,71.81352953550783
Gemma4-E4B,1262,7,centroid_curve_remove,41,74.99399129340671
Gemma4-E4B,1262,7,normmatched_orthogonal,41,66.77842750728972
Gemma4-E4B,1262,8,clean,41,67.8932654625101
Gemma4-E4B,1262,8,actual_rank3_remove,41,75.67922034214344
Gemma4-E4B,1262,8,centroid_curve_remove,41,69.91917939716375
Gemma4-E4B,1262,8,normmatched_orthogonal,41,65.37755962705111
Gemma4-E4B,1262,9,clean,41,49.22088943808293
Gemma4-E4B,1262,9,actual_rank3_remove,41,50.4080625327069
Gemma4-E4B,1262,9,centroid_curve_remove,41,50.88852779717603
Gemma4-E4B,1262,9,normmatched_orthogonal,41,50.3247387897288
Gemma4-E4B,1262,10,clean,41,42.00402972968229
Gemma4-E4B,1262,10,actual_rank3_remove,41,47.09882463699205
Gemma4-E4B,1262,10,centroid_curve_remove,41,43.79976720346886
Gemma4-E4B,1262,10,normmatched_orthogonal,41,45.102770560958675
Gemma4-E4B,1263,2,clean,41,32.08678681405742
Gemma4-E4B,1263,2,actual_rank3_remove,41,32.28727347797761
Gemma4-E4B,1263,2,centroid_curve_remove,41,34.737700267175015
Gemma4-E4B,1263,2,normmatched_orthogonal,41,33.41868760485984
Gemma4-E4B,1263,3,clean,41,94.13210809589891
Gemma4-E4B,1263,3,actual_rank3_remove,41,87.53793006389637
Gemma4-E4B,1263,3,centroid_curve_remove,41,83.42834294944367
Gemma4-E4B,1263,3,normmatched_orthogonal,41,88.22458570675707
Gemma4-E4B,1263,4,clean,41,146.56236192549716
Gemma4-E4B,1263,4,actual_rank3_remove,41,150.9761013820208
Gemma4-E4B,1263,4,centroid_curve_remove,41,117.87376291005779
Gemma4-E4B,1263,4,normmatched_orthogonal,41,151.19978376744956
Gemma4-E4B,1263,5,clean,41,140.8590661043542
Gemma4-E4B,1263,5,actual_rank3_remove,41,140.34776550354775
Gemma4-E4B,1263,5,centroid_curve_remove,41,141.1683557263354
Gemma4-E4B,1263,5,normmatched_orthogonal,41,159.69884927593023
Gemma4-E4B,1263,6,clean,41,71.03280388997715
Gemma4-E4B,1263,6,actual_rank3_remove,41,92.78953379075931
Gemma4-E4B,1263,6,centroid_curve_remove,41,91.69066206349049
Gemma4-E4B,1263,6,normmatched_orthogonal,41,74.00866576337545
Gemma4-E4B,1263,7,clean,41,47.363268526911774
Gemma4-E4B,1263,7,actual_rank3_remove,41,47.90125185747645
Gemma4-E4B,1263,7,centroid_curve_remove,41,48.758894495313086
Gemma4-E4B,1263,7,normmatched_orthogonal,41,44.3199623315312
Gemma4-E4B,1263,8,clean,41,47.23164674491727
Gemma4-E4B,1263,8,actual_rank3_remove,41,53.743329444201805
Gemma4-E4B,1263,8,centroid_curve_remove,41,54.13450070299092
Gemma4-E4B,1263,8,normmatched_orthogonal,41,48.62315975744236
Gemma4-E4B,1263,9,clean,41,47.41823682152071
Gemma4-E4B,1263,9,actual_rank3_remove,41,49.44894687612818
Gemma4-E4B,1263,9,centroid_curve_remove,41,48.08970963411193
Gemma4-E4B,1263,9,normmatched_orthogonal,41,46.808164933994306
Gemma4-E4B,1263,10,clean,41,42.06733625018242
Gemma4-E4B,1263,10,actual_rank3_remove,41,43.426521521880034
Gemma4-E4B,1263,10,centroid_curve_remove,41,42.23038867082413
Gemma4-E4B,1263,10,normmatched_orthogonal,41,40.33783149265791
Qwen3-8B,1254,2,clean,29,1025.4092372332386
Qwen3-8B,1254,2,actual_rank3_remove,29,955.5249907053632
Qwen3-8B,1254,2,centroid_curve_remove,29,971.0969499842706
Qwen3-8B,1254,2,normmatched_orthogonal,29,972.0281935420837
Qwen3-8B,1254,3,clean,29,1053.650031677637
Qwen3-8B,1254,3,actual_rank3_remove,29,1085.8631419588096
Qwen3-8B,1254,3,centroid_curve_remove,29,1077.9960109437875
Qwen3-8B,1254,3,normmatched_orthogonal,29,1102.020795369403
Qwen3-8B,1254,4,clean,29,1303.6759551158057
Qwen3-8B,1254,4,actual_rank3_remove,29,1332.4939546114247
Qwen3-8B,1254,4,centroid_curve_remove,29,1259.5365939351636
Qwen3-8B,1254,4,normmatched_orthogonal,29,1332.7252288209975
Qwen3-8B,1254,5,clean,29,1729.5774584322985
Qwen3-8B,1254,5,actual_rank3_remove,29,1735.576268073744
Qwen3-8B,1254,5,centroid_curve_remove,29,1739.1896125649123
Qwen3-8B,1254,5,normmatched_orthogonal,29,1662.98873813833
Qwen3-8B,1254,6,clean,29,2440.985198565271
Qwen3-8B,1254,6,actual_rank3_remove,29,2353.009844887692
Qwen3-8B,1254,6,centroid_curve_remove,29,2403.6782030380377
Qwen3-8B,1254,6,normmatched_orthogonal,29,2262.3931072259434
Qwen3-8B,1254,7,clean,29,2773.716994994477
Qwen3-8B,1254,7,actual_rank3_remove,29,2733.0786682513994
Qwen3-8B,1254,7,centroid_curve_remove,29,2899.004518182913
Qwen3-8B,1254,7,normmatched_orthogonal,29,2801.948356414378
Qwen3-8B,1254,8,clean,29,2907.420462616995
Qwen3-8B,1254,8,actual_rank3_remove,29,3045.780617564946
Qwen3-8B,1254,8,centroid_curve_remove,29,3002.827523352356
Qwen3-8B,1254,8,normmatched_orthogonal,29,3050.380496094465
Qwen3-8B,1254,9,clean,29,1921.0447773011401
Qwen3-8B,1254,9,actual_rank3_remove,29,1819.7403706296209
Qwen3-8B,1254,9,centroid_curve_remove,29,1816.4358961377402
Qwen3-8B,1254,9,normmatched_orthogonal,29,1897.4858061584855
Qwen3-8B,1254,10,clean,29,1940.1376265160502
Qwen3-8B,1254,10,actual_rank3_remove,29,1835.577641879896
Qwen3-8B,1254,10,centroid_curve_remove,29,1934.912705533406
Qwen3-8B,1254,10,normmatched_orthogonal,29,1808.2726892097442
Qwen3-8B,1255,2,clean,29,1940.5405259492368
Qwen3-8B,1255,2,actual_rank3_remove,29,1976.4479262003983
Qwen3-8B,1255,2,centroid_curve_remove,29,2067.625685147156
Qwen3-8B,1255,2,normmatched_orthogonal,29,2030.1643477529574
Qwen3-8B,1255,3,clean,29,2146.7975755308657
Qwen3-8B,1255,3,actual_rank3_remove,29,2158.9990226449668
Qwen3-8B,1255,3,centroid_curve_remove,29,2192.410948124696
Qwen3-8B,1255,3,normmatched_orthogonal,29,2101.1390445215447
Qwen3-8B,1255,4,clean,29,2213.8064995317227
Qwen3-8B,1255,4,actual_rank3_remove,29,2188.336474338309
Qwen3-8B,1255,4,centroid_curve_remove,29,2170.7386613943445
Qwen3-8B,1255,4,normmatched_orthogonal,29,2130.585343066932
Qwen3-8B,1255,5,clean,29,2802.923381400642
Qwen3-8B,1255,5,actual_rank3_remove,29,2683.147306037572
Qwen3-8B,1255,5,centroid_curve_remove,29,2762.2362808288526
Qwen3-8B,1255,5,normmatched_orthogonal,29,2738.745273401284
Qwen3-8B,1255,6,clean,29,2915.392309161179
Qwen3-8B,1255,6,actual_rank3_remove,29,2852.7337902256945
Qwen3-8B,1255,6,centroid_curve_remove,29,2737.8875786614876
Qwen3-8B,1255,6,normmatched_orthogonal,29,2687.8830076208355
Qwen3-8B,1255,7,clean,29,3139.3534877763573
Qwen3-8B,1255,7,actual_rank3_remove,29,3134.579498368013
Qwen3-8B,1255,7,centroid_curve_remove,29,3202.690072890529
Qwen3-8B,1255,7,normmatched_orthogonal,29,3162.708547384718
Qwen3-8B,1255,8,clean,29,2713.897643088504
Qwen3-8B,1255,8,actual_rank3_remove,29,2755.697466001143
Qwen3-8B,1255,8,centroid_curve_remove,29,2706.412087741097
Qwen3-8B,1255,8,normmatched_orthogonal,29,2676.337855149717
Qwen3-8B,1255,9,clean,29,2478.2047553519315
Qwen3-8B,1255,9,actual_rank3_remove,29,2500.81829909084
Qwen3-8B,1255,9,centroid_curve_remove,29,2604.012406710087
Qwen3-8B,1255,9,normmatched_orthogonal,29,2500.3737566855843
Qwen3-8B,1255,10,clean,29,2445.1521011000277
Qwen3-8B,1255,10,actual_rank3_remove,29,2402.060017729179
Qwen3-8B,1255,10,centroid_curve_remove,29,2549.1577920318705
Qwen3-8B,1255,10,normmatched_orthogonal,29,2360.2412611102363
Qwen3-8B,1256,2,clean,29,1415.7585165992555
Qwen3-8B,1256,2,actual_rank3_remove,29,1437.7011841576852
Qwen3-8B,1256,2,centroid_curve_remove,29,1455.0054393553473
Qwen3-8B,1256,2,normmatched_orthogonal,29,1462.9434862530484
Qwen3-8B,1256,3,clean,29,2789.737282547485
Qwen3-8B,1256,3,actual_rank3_remove,29,2910.8829347289193
Qwen3-8B,1256,3,centroid_curve_remove,29,2996.0225097494604
Qwen3-8B,1256,3,normmatched_orthogonal,29,2879.893058106143
Qwen3-8B,1256,4,clean,29,4718.197546181911
Qwen3-8B,1256,4,actual_rank3_remove,29,4876.034275787355
Qwen3-8B,1256,4,centroid_curve_remove,29,4745.509440066951
Qwen3-8B,1256,4,normmatched_orthogonal,29,4871.889216630496
Qwen3-8B,1256,5,clean,29,4183.348703137708
Qwen3-8B,1256,5,actual_rank3_remove,29,4402.434759582809
Qwen3-8B,1256,5,centroid_curve_remove,29,4455.651149745159
Qwen3-8B,1256,5,normmatched_orthogonal,29,4132.322272586558
Qwen3-8B,1256,6,clean,29,4199.104224907779
Qwen3-8B,1256,6,actual_rank3_remove,29,4401.206514309055
Qwen3-8B,1256,6,centroid_curve_remove,29,4496.14317013543
Qwen3-8B,1256,6,normmatched_orthogonal,29,4100.725343030778
Qwen3-8B,1256,7,clean,29,4997.9013955837845
Qwen3-8B,1256,7,actual_rank3_remove,29,5146.037302482452
Qwen3-8B,1256,7,centroid_curve_remove,29,5395.734893692723
Qwen3-8B,1256,7,normmatched_orthogonal,29,5116.02570947542
Qwen3-8B,1256,8,clean,29,4604.423844142146
Qwen3-8B,1256,8,actual_rank3_remove,29,5007.648954010108
Qwen3-8B,1256,8,centroid_curve_remove,29,4944.841919073257
Qwen3-8B,1256,8,normmatched_orthogonal,29,4748.038101889371
Qwen3-8B,1256,9,clean,29,4140.182373120329
Qwen3-8B,1256,9,actual_rank3_remove,29,4535.885008416541
Qwen3-8B,1256,9,centroid_curve_remove,29,4382.1449885653055
Qwen3-8B,1256,9,normmatched_orthogonal,29,4137.864778521674
Qwen3-8B,1256,10,clean,29,4458.438857691282
Qwen3-8B,1256,10,actual_rank3_remove,29,5028.076904448553
Qwen3-8B,1256,10,centroid_curve_remove,29,4984.928493929654
Qwen3-8B,1256,10,normmatched_orthogonal,29,4286.648195919182
Qwen3-8B,1257,2,clean,29,2184.9377961569644
Qwen3-8B,1257,2,actual_rank3_remove,29,2261.9855070151193
Qwen3-8B,1257,2,centroid_curve_remove,29,2186.4284864392466
Qwen3-8B,1257,2,normmatched_orthogonal,29,2202.6930401734753
Qwen3-8B,1257,3,clean,29,1968.4703774119448
Qwen3-8B,1257,3,actual_rank3_remove,29,2081.6278129913812
