model_label,query_variant,response_type,bank_size,seed,occurrences,clean_accuracy,ranked_accuracy,random_accuracy,all_accuracy_damage_specificity,clean_correct_to_wrong_specificity,token_accuracy_specificity
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1260,26,1.0,0.9298245614035089,1.0,0.07017543859649122,0.07017543859649122,0.07017543859649122
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1261,33,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1262,5,1.0,1.0,0.9166666666666666,-0.08333333333333333,-0.08333333333333333,-0.07916666666666669
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1263,18,1.0,0.8888888888888888,0.9629629629629629,0.07407407407407408,0.07407407407407408,0.07037037037037036
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1271,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1274,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1283,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1289,10,1.0,1.0,0.9333333333333333,-0.06666666666666667,-0.06666666666666667,-0.06499999999999999
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1298,10,0.9,1.0,0.9666666666666666,-0.03333333333333333,-0.037037037037037035,-0.03205128205128206
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1325,10,1.0,0.9,1.0,0.1,0.1,0.1
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,1352,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,10007,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,10016,10,1.0,1.0,0.9666666666666666,-0.03333333333333333,-0.03333333333333333,-0.03333333333333334
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,10022,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,2,10025,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1254,36,0.962962962962963,0.962962962962963,0.962962962962963,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1255,43,1.0,0.9027777777777778,0.9246031746031746,0.02182539682539683,0.02182539682539683,0.021350214898601998
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1256,3,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1257,2,1.0,1.0,0.8333333333333333,-0.16666666666666666,-0.16666666666666666,-0.16666666666666669
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1258,9,1.0,1.0,0.9259259259259258,-0.07407407407407407,-0.07407407407407407,-0.07037037037037039
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1259,21,1.0,0.868421052631579,1.0,0.13157894736842105,0.13157894736842105,0.13157894736842105
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1260,26,1.0,0.9298245614035089,1.0,0.07017543859649122,0.07017543859649122,0.07017543859649122
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1261,33,1.0,0.9444444444444444,1.0,0.05555555555555555,0.05555555555555555,0.05349794238683128
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1262,5,1.0,1.0,0.9166666666666666,-0.08333333333333333,-0.08333333333333333,-0.07916666666666669
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1263,18,1.0,0.8888888888888888,1.0,0.1111111111111111,0.1111111111111111,0.10555555555555556
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1271,10,1.0,0.8,1.0,0.2,0.2,0.19615384615384618
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1274,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1283,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1289,10,1.0,0.8,1.0,0.2,0.2,0.2
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1298,10,0.9,1.0,0.9,-0.1,-0.07407407407407407,-0.09615384615384616
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1325,10,1.0,0.7,1.0,0.3,0.3,0.3
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,1352,10,1.0,0.9,1.0,0.1,0.1,0.1
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,10007,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,10016,10,1.0,0.9,0.9,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,10022,10,1.0,0.9,1.0,0.1,0.1,0.1
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,4,10025,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1254,36,0.962962962962963,0.8888888888888888,0.9444444444444444,0.05555555555555555,0.07185185185185186,0.06581724174316766
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1255,43,1.0,0.29563492063492064,0.8928571428571428,0.5972222222222223,0.5972222222222223,0.5972493754751819
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1256,3,1.0,1.0,0.8333333333333333,-0.16666666666666666,-0.16666666666666666,-0.16666666666666669
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1257,2,1.0,0.5,1.0,0.5,0.5,0.5
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1258,9,1.0,1.0,0.7777777777777778,-0.2222222222222222,-0.2222222222222222,-0.2111111111111111
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1259,21,1.0,0.7894736842105263,0.9912280701754386,0.2017543859649123,0.2017543859649123,0.20037546517809676
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1260,26,1.0,0.7894736842105262,0.9327485380116958,0.14327485380116964,0.14327485380116964,0.16248076331178826
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1261,33,1.0,0.7611111111111111,0.9888888888888889,0.2277777777777778,0.2277777777777778,0.20994955529005704
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1262,5,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1263,18,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1271,10,1.0,0.5,1.0,0.5,0.5,0.5
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1274,10,1.0,1.0,1.0,0.0,0.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1283,10,1.0,0.9,0.9333333333333333,0.03333333333333334,0.03333333333333334,0.0358974358974359
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1289,10,1.0,0.5,0.9666666666666666,0.4666666666666667,0.4666666666666667,0.4683333333333334
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1298,10,0.9,0.8,0.8,0.0,0.1111111111111111,0.0076923076923076875
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1325,10,1.0,0.5,0.9666666666666666,0.4666666666666667,0.4666666666666667,0.4578947368421053
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,1352,10,1.0,0.4,1.0,0.6,0.6,0.6
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,10007,10,1.0,0.8,0.9333333333333333,0.13333333333333336,0.13333333333333336,0.1064516129032258
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,10016,10,1.0,0.7,0.9,0.2,0.2,0.2
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,10022,10,1.0,0.5,1.0,0.5,0.5,0.45
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,8,10025,10,1.0,0.6,0.9666666666666666,0.3666666666666667,0.3666666666666667,0.27179487179487183
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1254,36,0.962962962962963,0.5740740740740741,0.9135802469135802,0.33950617283950624,0.31703703703703706,0.22475376666933813
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1255,43,1.0,0.27976190476190477,0.953042328042328,0.6732804232804233,0.6732804232804233,0.5917366159019273
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1256,3,1.0,0.5,0.5,0.0,0.0,-0.4005208333333333
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1257,2,1.0,0.0,0.5,0.5,0.5,0.5
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1258,9,1.0,0.5555555555555556,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1259,21,1.0,0.23684210526315788,0.9912280701754386,0.7543859649122806,0.7543859649122806,0.6967727618778128
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1260,26,1.0,0.08771929824561403,0.8362573099415204,0.7485380116959064,0.7485380116959064,0.7850569405971068
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1261,33,1.0,0.8500000000000001,0.9666666666666667,0.11666666666666667,0.11666666666666667,0.13571477805348772
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1262,5,1.0,0.5833333333333333,0.8333333333333333,0.25,0.25,0.25
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1263,18,1.0,0.7777777777777778,0.9629629629629629,0.1851851851851852,0.1851851851851852,0.16203703703703703
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1271,10,1.0,0.8,1.0,0.2,0.2,0.0076923076923076875
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1274,10,1.0,0.9,1.0,0.1,0.1,0.0050000000000000044
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1283,10,1.0,0.8,1.0,0.2,0.2,0.007549857549857553
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1289,10,1.0,0.5,0.9,0.4,0.4,0.40166666666666667
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1298,10,0.9,0.7,1.0,0.3,0.2222222222222222,0.10769230769230768
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1325,10,1.0,0.5,0.9333333333333333,0.4333333333333334,0.4333333333333334,0.43157894736842106
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,1352,10,1.0,0.2,1.0,0.8,0.8,0.7961538461538462
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,10007,10,1.0,0.9,0.9333333333333333,0.03333333333333334,0.03333333333333334,0.08064516129032259
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,10016,10,1.0,0.5,0.9,0.4,0.4,0.21000000000000002
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,10022,10,1.0,0.8,1.0,0.2,0.2,0.007417582417582414
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,16,10025,10,1.0,0.8,1.0,0.2,0.2,0.0076923076923076875
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1254,36,0.962962962962963,0.037037037037037035,0.8518518518518519,0.8148148148148149,0.8288888888888889,0.5781590605067308
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1255,43,1.0,0.0,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8458522786762146
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1256,3,1.0,0.0,0.25,0.25,0.25,0.41666666666666663
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1257,2,1.0,0.0,0.5,0.5,0.5,0.5
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1258,9,1.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.6666666666666666
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1259,21,1.0,0.05263157894736842,0.9736842105263157,0.9210526315789473,0.9210526315789473,0.8536350958040262
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1260,26,1.0,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.864819944598338
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1261,33,1.0,0.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9176601276063642
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1262,5,1.0,0.0,1.0,1.0,1.0,0.9781427722604193
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1263,18,1.0,0.0,1.0,1.0,1.0,0.5694444444444444
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1271,10,1.0,0.0,1.0,1.0,1.0,0.7001424501424501
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1274,10,1.0,0.0,1.0,1.0,1.0,0.7995238095238095
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1283,10,1.0,0.0,1.0,1.0,1.0,0.9156695156695157
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1289,10,1.0,0.1,1.0,0.9,0.9,0.9
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1298,10,0.9,0.0,1.0,1.0,1.0,0.6152421652421652
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1325,10,1.0,0.1,1.0,0.9,0.9,0.9
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,1352,10,1.0,0.0,1.0,1.0,1.0,0.9961538461538462
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,10007,10,1.0,0.0,1.0,1.0,1.0,0.9
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,10016,10,1.0,0.4,0.9,0.5,0.5,0.49000000000000005
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,10022,10,1.0,0.0,1.0,1.0,1.0,0.7693633952254642
Gemma4-E4B,response_reference_pre_reference_d1,pooled_cross_response_types,32,10025,10,1.0,0.0,1.0,1.0,1.0,0.9961538461538462
