model_label,query_variant,response_type,request_id,occurrence,bank_size,seed,split,gold_count,clean_exact,ranked_exact,random_exact_mean,ranked_damage,random_damage_mean,all_accuracy_damage_specificity,clean_correct_to_wrong_specificity,ranked_token_accuracy,random_token_accuracy_mean,token_accuracy_specificity
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,7,2,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,7,4,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,7,8,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,7,16,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,7,32,1283,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,8,1,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,8,2,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,8,4,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,8,8,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,8,16,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,8,32,1283,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.7692307692307693,1.0,0.23076923076923073
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,9,1,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,9,2,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,9,4,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,9,8,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,9,16,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,9,32,1283,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,10,1,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,10,2,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,10,4,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,10,8,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,10,16,1283,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1283,10,32,1283,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,1,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,1,2,1289,confirmation,10,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1.0,0.35000000000000003,-0.6499999999999999
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,1,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,1,8,1289,confirmation,10,1.0,0.0,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.0,0.6833333333333332,0.6833333333333332
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,1,16,1289,confirmation,10,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,1,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,2,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,2,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,2,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,2,8,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,2,16,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,2,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,3,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,3,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,3,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,3,8,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,3,16,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,3,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,4,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,4,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,4,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,4,8,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,4,16,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,4,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,5,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,5,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,5,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,5,8,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,5,16,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,5,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,6,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,6,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,6,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,6,8,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,6,16,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,6,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,7,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,7,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,7,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,7,8,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,7,16,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,7,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,8,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,8,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,8,4,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,8,8,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,8,16,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,8,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,9,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,9,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,9,4,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,9,8,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,9,16,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,9,32,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,10,1,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,10,2,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,10,4,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,10,8,1289,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,10,16,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1289,10,32,1289,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,1,1,1298,confirmation,10,0.0,1.0,1.0,-1.0,-1.0,0.0,,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,1,2,1298,confirmation,10,0.0,1.0,1.0,-1.0,-1.0,0.0,,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,1,4,1298,confirmation,10,0.0,1.0,0.6666666666666666,-1.0,-0.6666666666666666,-0.33333333333333337,,1.0,0.6794871794871794,-0.3205128205128206
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,1,8,1298,confirmation,10,0.0,1.0,0.0,-1.0,0.0,-1.0,,1.0,0.038461538461538464,-0.9615384615384616
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,1,16,1298,confirmation,10,0.0,0.0,1.0,0.0,-1.0,1.0,,0.9615384615384616,1.0,0.038461538461538436
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,1,32,1298,confirmation,10,0.0,0.0,1.0,0.0,-1.0,1.0,,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,2,1,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,2,2,1298,confirmation,10,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,-0.3333333333333333,-0.3333333333333333,1.0,0.6794871794871794,-0.3205128205128206
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,2,4,1298,confirmation,10,1.0,1.0,0.3333333333333333,0.0,0.6666666666666666,-0.6666666666666666,-0.6666666666666666,1.0,0.35897435897435903,-0.641025641025641
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,2,8,1298,confirmation,10,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,0.038461538461538464,-0.9615384615384616
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,2,16,1298,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9615384615384616,1.0,0.038461538461538436
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,2,32,1298,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,3,1,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,3,2,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,3,4,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,3,8,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,3,16,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,3,32,1298,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,4,1,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,4,2,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,4,4,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,4,8,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,4,16,1298,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,4,32,1298,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,5,1,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,5,2,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,5,4,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,5,8,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,5,16,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,5,32,1298,confirmation,10,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.9615384615384616,1.0,0.038461538461538436
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,6,1,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Gemma4-E4B,response_reference_pre_reference_d1,record_template,Gemma4-E4B/native_thinking/v5/V4_4_T10000_N10_seed1298,6,2,1298,confirmation,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
