model_label,role,layer,algorithm,rows,seeds,count_classes,count_class_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,seed_accuracy_sd,chance_accuracy,balanced_accuracy,count_mae,signed_error,pca_components
Qwen3-8B,answer_query,20,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.48,0.41833333333333333,0.619047619047619,0.23293080081076534,0.125,0.38211805555555556,0.83,-0.17,32
Qwen3-8B,answer_query,21,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.62,0.5646428571428572,0.7367886904761904,0.1994464756429099,0.125,0.48301091269841273,0.56,-0.04,32
Qwen3-8B,answer_query,21,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.67,0.6197559523809524,0.7677410714285715,0.17201631874837264,0.125,0.5421130952380953,0.47,-0.09,32
Qwen3-8B,answer_query,21,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.56,0.5160684523809524,0.6691696428571429,0.18168311226422384,0.125,0.40855654761904764,1.02,-0.08,32
Qwen3-8B,answer_query,21,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.68,0.6029761904761904,0.7816071428571428,0.20695043168152857,0.125,0.5513392857142857,0.39,0.05,32
Qwen3-8B,answer_query,21,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.7,0.6548809523809525,0.8068467261904761,0.17759771074313044,0.125,0.5669146825396825,0.37,-0.05,32
Qwen3-8B,answer_query,21,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.59,0.5097589285714287,0.7063095238095237,0.22692862014178772,0.125,0.4802331349206349,0.63,0.07,32
Qwen3-8B,answer_query,22,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.7,0.6564836309523808,0.798154761904762,0.16692044543920076,0.125,0.5479910714285714,0.46,-0.02,32
Qwen3-8B,answer_query,22,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.67,0.6371398809523808,0.7649999999999999,0.15281477055420578,0.125,0.5239335317460317,0.59,-0.21,32
Qwen3-8B,answer_query,22,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.63,0.5742827380952381,0.7465476190476189,0.19811209894265394,0.125,0.49610615079365084,0.76,-0.14,32
Qwen3-8B,answer_query,22,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.73,0.6539226190476191,0.8327380952380953,0.2075723660472114,0.125,0.5906498015873016,0.32,0.02,32
Qwen3-8B,answer_query,22,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.74,0.711845238095238,0.8310714285714287,0.13871526771869594,0.125,0.5940724206349206,0.34,-0.06,32
Qwen3-8B,answer_query,22,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.59,0.5388095238095238,0.6705982142857143,0.15346472950114398,0.125,0.4958581349206349,0.6,0.18,32
Qwen3-8B,answer_query,23,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.77,0.7313675595238095,0.8849404761904761,0.18183421644771391,0.125,0.615203373015873,0.31,-0.13,32
Qwen3-8B,answer_query,23,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.75,0.7169047619047617,0.8398809523809522,0.1452339223485338,0.125,0.5813492063492064,0.38,-0.2,32
Qwen3-8B,answer_query,23,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.71,0.6733318452380952,0.8155982142857143,0.16528620699976895,0.125,0.5708333333333333,0.5,-0.04,32
Qwen3-8B,answer_query,23,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.87,0.8419047619047622,0.9353571428571428,0.10919443499103376,0.125,0.7292906746031746,0.16,-0.02,32
Qwen3-8B,answer_query,23,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.82,0.7927380952380952,0.9073854166666666,0.13524766713540268,0.125,0.6617063492063492,0.23,-0.09,32
Qwen3-8B,answer_query,23,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.82,0.7701190476190476,0.9111934523809524,0.16436451562577917,0.125,0.6955605158730158,0.24,0.12,32
Qwen3-8B,answer_query,24,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.83,0.7774940476190477,0.9157157738095237,0.16063163891851867,0.125,0.7050595238095237,0.23,-0.09,32
Qwen3-8B,answer_query,24,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.73,0.6986904761904762,0.818751488095238,0.14170108414925792,0.125,0.5565476190476191,0.4,-0.12,32
Qwen3-8B,answer_query,24,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.73,0.6897589285714286,0.8478571428571428,0.18546123753753327,0.125,0.5535714285714286,0.52,-0.14,32
Qwen3-8B,answer_query,24,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.87,0.8365446428571429,0.9324999999999999,0.11295275287652148,0.125,0.740203373015873,0.16,-0.02,32
Qwen3-8B,answer_query,24,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.85,0.8154761904761905,0.9360119047619048,0.14121776300415723,0.125,0.6666666666666667,0.2,-0.08,32
Qwen3-8B,answer_query,24,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.8,0.7465446428571428,0.8958928571428573,0.1744329444241807,0.125,0.6767113095238095,0.28,0.12,32
Qwen3-8B,answer_query,25,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.85,0.7925595238095238,0.9386904761904761,0.1702518419007709,0.125,0.733953373015873,0.2,-0.1,32
Qwen3-8B,answer_query,25,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.76,0.7297008928571428,0.852858630952381,0.14435889595101417,0.125,0.6091269841269842,0.32,-0.12,32
Qwen3-8B,answer_query,25,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.74,0.7001755952380952,0.8291071428571428,0.15176807111573948,0.125,0.6028769841269841,0.39,-0.21,32
Qwen3-8B,answer_query,25,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.86,0.8263095238095239,0.9282142857142857,0.11913881218979991,0.125,0.7223462301587302,0.17,-0.03,32
Qwen3-8B,answer_query,25,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.81,0.7625000000000001,0.918452380952381,0.18341667010308266,0.125,0.6506200396825397,0.23,-0.07,32
Qwen3-8B,answer_query,25,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.81,0.7699360119047619,0.8985788690476192,0.15122292342209753,0.125,0.683655753968254,0.25,0.07,32
Qwen3-8B,answer_query,26,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.83,0.7805952380952381,0.9196428571428571,0.16043695323249366,0.125,0.6914186507936508,0.22,-0.1,32
Qwen3-8B,answer_query,26,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.87,0.8374389880952382,0.9370252976190475,0.11849840417734188,0.125,0.7152777777777778,0.18,-0.14,32
Qwen3-8B,answer_query,26,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.77,0.7311904761904763,0.8714285714285713,0.16282632459874782,0.125,0.6259920634920635,0.34,-0.08,32
Qwen3-8B,answer_query,26,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.89,0.8359523809523809,0.9573839285714286,0.1414479367010791,0.125,0.7587549603174604,0.14,0.0,32
Qwen3-8B,answer_query,26,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.890236607142857,0.9732142857142858,0.09790994846345048,0.125,0.7886904761904763,0.11,-0.03,32
Qwen3-8B,answer_query,26,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.87,0.8366056547619047,0.9432142857142857,0.12418277732932603,0.125,0.7501240079365079,0.18,0.08,32
Qwen3-8B,answer_query,27,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.84,0.7644002976190475,0.9320833333333333,0.1959982279933586,0.125,0.7142361111111111,0.22,-0.08,32
Qwen3-8B,answer_query,27,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.84,0.8054761904761906,0.9198809523809525,0.13449746897617715,0.125,0.6826636904761905,0.22,-0.16,32
Qwen3-8B,answer_query,27,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.75,0.7041666666666667,0.8498854166666665,0.16995936266189848,0.125,0.6201636904761905,0.39,-0.09,32
Qwen3-8B,answer_query,27,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.88,0.8241636904761905,0.9460803571428571,0.14335642700244475,0.125,0.749826388888889,0.15,-0.01,32
Qwen3-8B,answer_query,27,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.89,0.860889880952381,0.9548809523809524,0.11032416715396934,0.125,0.757638888888889,0.14,-0.02,32
Qwen3-8B,answer_query,27,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.87,0.8346428571428571,0.9398809523809524,0.1244140701150101,0.125,0.7521081349206349,0.18,0.08,32
Qwen3-8B,answer_query,28,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.85,0.7909508928571427,0.9366071428571429,0.16980594983075056,0.125,0.7191964285714285,0.21,-0.09,32
Qwen3-8B,answer_query,28,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.88,0.853092261904762,0.9456577380952382,0.10936874374721296,0.125,0.7351190476190477,0.15,-0.09,32
Qwen3-8B,answer_query,28,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.85,0.8076785714285715,0.9232142857142858,0.13495062538322505,0.125,0.7176587301587302,0.2,-0.12,32
Qwen3-8B,answer_query,28,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.91,0.8745238095238095,0.9633333333333333,0.10371565448533045,0.125,0.8065476190476191,0.11,0.01,32
Qwen3-8B,answer_query,28,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.89,0.8616056547619048,0.956547619047619,0.10883464868992815,0.125,0.7440476190476191,0.14,-0.06,32
Qwen3-8B,answer_query,28,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.85,0.8133333333333332,0.9245238095238095,0.1294601121385295,0.125,0.7144097222222222,0.2,0.02,32
Qwen3-8B,answer_query,29,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.88,0.8336309523809524,0.9526785714285715,0.13815187402699794,0.125,0.7594494047619047,0.17,-0.11,32
Qwen3-8B,answer_query,29,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.89,0.8606502976190477,0.961904761904762,0.11708104699659681,0.125,0.7570684523809523,0.14,-0.06,32
Qwen3-8B,answer_query,29,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.87,0.8305267857142858,0.9432782738095238,0.13148347249220496,0.125,0.7404761904761905,0.21,-0.11,32
Qwen3-8B,answer_query,29,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8828571428571429,0.9708333333333334,0.10304898045973876,0.125,0.8134920634920635,0.1,0.0,32
Qwen3-8B,answer_query,29,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8886889880952381,0.9729166666666668,0.09903631836800945,0.125,0.7936507936507936,0.1,0.0,32
Qwen3-8B,answer_query,29,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.86,0.8211904761904762,0.9345238095238095,0.13152477999493145,0.125,0.7233382936507936,0.2,-0.02,32
Qwen3-8B,answer_query,30,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9089270833333333,0.9866071428571429,0.09262009054827695,0.125,0.8265128968253967,0.08,-0.06,32
Qwen3-8B,answer_query,30,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.9,0.8697589285714284,0.9690476190476189,0.11512451941597948,0.125,0.7659970238095238,0.13,-0.05,32
Qwen3-8B,answer_query,30,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8901190476190477,0.9732142857142858,0.09790994846345048,0.125,0.7990079365079364,0.14,-0.08,32
Qwen3-8B,answer_query,30,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.8978571428571428,0.9791666666666667,0.09508791417110098,0.125,0.8115079365079365,0.09,0.01,32
Qwen3-8B,answer_query,30,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8907142857142858,0.9728571428571428,0.095800656799311,0.125,0.7936507936507936,0.1,0.0,32
Qwen3-8B,answer_query,30,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.89,0.8607113095238096,0.9525,0.10838296530322372,0.125,0.746155753968254,0.16,0.02,32
Qwen3-8B,answer_query,31,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9089270833333333,0.9866071428571429,0.09262009054827695,0.125,0.8265128968253967,0.08,-0.06,32
Qwen3-8B,answer_query,31,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.9,0.8697589285714284,0.9690476190476189,0.11512451941597948,0.125,0.7659970238095238,0.14,-0.02,32
Qwen3-8B,answer_query,31,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8973199404761903,0.9754166666666666,0.09119493811760745,0.125,0.798313492063492,0.14,-0.04,32
Qwen3-8B,answer_query,31,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.8978571428571428,0.9791666666666667,0.09508791417110098,0.125,0.8115079365079365,0.09,0.01,32
Qwen3-8B,answer_query,31,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8907142857142858,0.9728571428571428,0.095800656799311,0.125,0.7936507936507936,0.1,0.0,32
Qwen3-8B,answer_query,31,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.9,0.8665476190476191,0.9607142857142857,0.10951672637006463,0.125,0.7640128968253967,0.14,0.0,32
Qwen3-8B,answer_query,32,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9089270833333333,0.9866071428571429,0.09262009054827695,0.125,0.8265128968253967,0.08,-0.06,32
Qwen3-8B,answer_query,32,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8898809523809523,0.9791666666666667,0.10510231419648655,0.125,0.7927827380952381,0.11,-0.03,32
Qwen3-8B,answer_query,32,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.8960714285714285,0.9866071428571429,0.10908930579128108,0.125,0.796329365079365,0.13,0.01,32
Qwen3-8B,answer_query,32,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.8978571428571428,0.9791666666666667,0.09508791417110098,0.125,0.8115079365079365,0.09,0.01,32
Qwen3-8B,answer_query,32,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8938065476190477,0.9785714285714286,0.09911734520405975,0.125,0.7827380952380953,0.11,0.03,32
Qwen3-8B,answer_query,32,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.91,0.8815476190476191,0.9691666666666668,0.10372083252257722,0.125,0.7709573412698413,0.13,0.01,32
Qwen3-8B,answer_query,33,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.95,0.9214285714285715,0.99375,0.08580028667330403,0.125,0.8354414682539683,0.07,-0.05,32
Qwen3-8B,answer_query,33,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8898809523809523,0.9791666666666667,0.10510231419648655,0.125,0.7927827380952381,0.11,-0.03,32
Qwen3-8B,answer_query,33,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9023214285714287,0.99375,0.10748988287016346,0.125,0.8171626984126984,0.14,0.06,32
Qwen3-8B,answer_query,33,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9074970238095238,0.9857142857142858,0.09240329936673501,0.125,0.8293650793650793,0.08,0.02,32
Qwen3-8B,answer_query,33,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.8978571428571428,0.9791666666666667,0.09508791417110098,0.125,0.8115079365079365,0.09,0.01,32
Qwen3-8B,answer_query,33,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.91,0.8746428571428572,0.9690476190476192,0.10925896932230322,0.125,0.7818700396825397,0.12,-0.02,32
Qwen3-8B,answer_query,34,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.97,0.9535714285714286,1.0,0.053493921932619065,0.125,0.8493303571428572,0.04,-0.04,32
Qwen3-8B,answer_query,34,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.9071428571428571,0.9833333333333334,0.08750895049102178,0.125,0.7997271825396826,0.09,-0.01,32
Qwen3-8B,answer_query,34,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9023214285714287,0.99375,0.10748988287016346,0.125,0.8171626984126984,0.15,0.09,32
Qwen3-8B,answer_query,34,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.92,0.8914285714285715,0.9720238095238095,0.095800656799311,0.125,0.8015873015873016,0.11,0.01,32
Qwen3-8B,answer_query,34,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.9011904761904761,0.9791666666666667,0.09274622255030401,0.125,0.8115079365079365,0.09,0.01,32
Qwen3-8B,answer_query,34,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.95,0.9238095238095237,1.0,0.08803213549776001,0.125,0.814484126984127,0.08,0.02,32
Qwen3-8B,answer_query,35,logistic_l2,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.96,0.9294642857142857,1.0,0.08242150171153627,0.125,0.8423859126984128,0.05,-0.03,32
Qwen3-8B,answer_query,35,ridge_classifier,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9166666666666667,0.9866071428571429,0.08394590020007531,0.125,0.806671626984127,0.08,-0.02,32
Qwen3-8B,answer_query,35,linear_svm,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9157142857142858,0.9866071428571429,0.08519166329616112,0.125,0.8032738095238096,0.13,0.03,32
Qwen3-8B,answer_query,35,nearest_centroid,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9202380952380951,0.9857142857142858,0.07983855218256371,0.125,0.8154761904761905,0.09,0.01,32
Qwen3-8B,answer_query,35,shrinkage_lda,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.94,0.9178571428571429,0.9857142857142858,0.08155779440020253,0.125,0.8184523809523809,0.08,0.02,32
Qwen3-8B,answer_query,35,knn_k5_cosine,100,20,"[1, 2, 3, 4, 5, 6, 8, 10]",8,0.93,0.9016636904761904,0.9833333333333334,0.09801854497658537,0.125,0.7986111111111112,0.1,0.02,32
